date,depth,density [kg m-3]
27.06.1973 12:00,15.0,1000.079
27.06.1973 12:00,20.0,1000.129
27.06.1973 12:00,30.0,1000.139
27.06.1973 12:00,40.0,1000.153
27.06.1973 12:00,60.0,1000.15
27.06.1973 12:00,80.0,1000.148
27.06.1973 12:00,100.0,1000.148
27.06.1973 12:00,120.0,1000.149
27.06.1973 12:00,130.0,1000.155
27.06.1973 12:00,135.0,1000.162
02.08.1973 12:00,0.0,998.339
02.08.1973 12:00,1.0,998.34
02.08.1973 12:00,2.5,998.443
02.08.1973 12:00,5.0,998.671
02.08.1973 12:00,10.0,999.213
02.08.1973 12:00,12.5,999.79
02.08.1973 12:00,15.0,1000.038
02.08.1973 12:00,20.0,1000.123
02.08.1973 12:00,30.0,1000.153
02.08.1973 12:00,40.0,1000.159
02.08.1973 12:00,60.0,1000.162
02.08.1973 12:00,80.0,1000.162
02.08.1973 12:00,100.0,1000.162
02.08.1973 12:00,120.0,1000.162
02.08.1973 12:00,130.0,1000.165
02.08.1973 12:00,135.0,1000.169
05.09.1973 12:00,0.0,997.979
05.09.1973 12:00,1.0,998.068
05.09.1973 12:00,2.5,998.112
05.09.1973 12:00,5.0,998.264
05.09.1973 12:00,10.0,999.3
05.09.1973 12:00,12.5,999.877
05.09.1973 12:00,15.0,1000.068
05.09.1973 12:00,20.0,1000.139
05.09.1973 12:00,30.0,1000.153
05.09.1973 12:00,40.0,1000.164
05.09.1973 12:00,60.0,1000.167
05.09.1973 12:00,80.0,1000.167
05.09.1973 12:00,100.0,1000.169
05.09.1973 12:00,120.0,1000.17
05.09.1973 12:00,130.0,1000.172
05.09.1973 12:00,135.0,1000.174
10.10.1973 12:00,0.0,999.161
10.10.1973 12:00,1.0,999.161
10.10.1973 12:00,2.5,999.161
10.10.1973 12:00,5.0,999.162
10.10.1973 12:00,10.0,999.275
10.10.1973 12:00,12.5,999.839
10.10.1973 12:00,15.0,1000.062
10.10.1973 12:00,20.0,1000.107
10.10.1973 12:00,30.0,1000.124
10.10.1973 12:00,40.0,1000.128
10.10.1973 12:00,60.0,1000.133
10.10.1973 12:00,80.0,1000.135
10.10.1973 12:00,100.0,1000.134
10.10.1973 12:00,120.0,1000.137
10.10.1973 12:00,130.0,1000.137
10.10.1973 12:00,135.0,1000.137
07.11.1973 12:00,0.0,999.846
07.11.1973 12:00,1.0,999.863
07.11.1973 12:00,2.5,999.871
07.11.1973 12:00,5.0,999.879
07.11.1973 12:00,10.0,999.887
07.11.1973 12:00,12.5,999.887
07.11.1973 12:00,15.0,999.896
07.11.1973 12:00,20.0,1000.092
07.11.1973 12:00,30.0,1000.136
07.11.1973 12:00,40.0,1000.145
07.11.1973 12:00,60.0,1000.151
07.11.1973 12:00,80.0,1000.147
07.11.1973 12:00,100.0,1000.155
07.11.1973 12:00,120.0,1000.157
07.11.1973 12:00,130.0,1000.161
07.11.1973 12:00,135.0,1000.164
12.12.1973 12:00,0.0,1000.117
12.12.1973 12:00,1.0,1000.117
12.12.1973 12:00,2.5,1000.115
12.12.1973 12:00,5.0,1000.119
12.12.1973 12:00,10.0,1000.118
12.12.1973 12:00,12.5,1000.127
12.12.1973 12:00,15.0,1000.117
12.12.1973 12:00,20.0,1000.118
12.12.1973 12:00,30.0,1000.121
12.12.1973 12:00,40.0,1000.117
12.12.1973 12:00,60.0,1000.14
12.12.1973 12:00,80.0,1000.149
12.12.1973 12:00,100.0,1000.149
12.12.1973 12:00,120.0,1000.149
12.12.1973 12:00,130.0,1000.15
12.12.1973 12:00,135.0,1000.151
16.01.1974 12:00,0.0,1000.12
16.01.1974 12:00,1.0,1000.12
16.01.1974 12:00,2.5,1000.12
16.01.1974 12:00,5.0,1000.121
16.01.1974 12:00,10.0,1000.117
16.01.1974 12:00,12.5,1000.118
16.01.1974 12:00,15.0,1000.118
16.01.1974 12:00,20.0,1000.124
16.01.1974 12:00,30.0,1000.121
16.01.1974 12:00,40.0,1000.124
16.01.1974 12:00,60.0,1000.124
16.01.1974 12:00,80.0,1000.127
16.01.1974 12:00,100.0,1000.126
16.01.1974 12:00,120.0,1000.129
16.01.1974 12:00,130.0,1000.128
16.01.1974 12:00,135.0,1000.126
13.02.1974 12:00,0.0,1000.146
13.02.1974 12:00,1.0,1000.145
13.02.1974 12:00,2.5,1000.145
13.02.1974 12:00,5.0,1000.15
13.02.1974 12:00,10.0,1000.147
13.02.1974 12:00,12.5,1000.147
13.02.1974 12:00,15.0,1000.145
13.02.1974 12:00,20.0,1000.145
13.02.1974 12:00,30.0,1000.146
13.02.1974 12:00,40.0,1000.155
13.02.1974 12:00,60.0,1000.151
13.02.1974 12:00,80.0,1000.151
13.02.1974 12:00,100.0,1000.151
13.02.1974 12:00,120.0,1000.151
13.02.1974 12:00,130.0,1000.153
13.02.1974 12:00,135.0,1000.155
13.03.1974 12:00,0.0,1000.15
13.03.1974 12:00,1.0,1000.15
13.03.1974 12:00,2.5,1000.149
13.03.1974 12:00,5.0,1000.153
13.03.1974 12:00,10.0,1000.149
13.03.1974 12:00,12.5,1000.143
13.03.1974 12:00,15.0,1000.144
13.03.1974 12:00,20.0,1000.145
13.03.1974 12:00,30.0,1000.157
13.03.1974 12:00,40.0,1000.148
13.03.1974 12:00,60.0,1000.14
13.03.1974 12:00,80.0,1000.148
13.03.1974 12:00,100.0,1000.154
13.03.1974 12:00,120.0,1000.154
13.03.1974 12:00,130.0,1000.152
13.03.1974 12:00,135.0,1000.158
10.04.1974 12:00,0.0,999.386
10.04.1974 12:00,1.0,999.479
10.04.1974 12:00,2.5,999.64
10.04.1974 12:00,5.0,999.774
10.04.1974 12:00,10.0,1000.135
10.04.1974 12:00,12.5,1000.139
10.04.1974 12:00,15.0,1000.147
10.04.1974 12:00,20.0,1000.15
10.04.1974 12:00,30.0,1000.153
10.04.1974 12:00,40.0,1000.155
10.04.1974 12:00,60.0,1000.158
10.04.1974 12:00,80.0,1000.155
10.04.1974 12:00,100.0,1000.156
10.04.1974 12:00,120.0,1000.155
10.04.1974 12:00,130.0,1000.149
10.04.1974 12:00,135.0,1000.158
08.05.1974 12:00,0.0,999.961
08.05.1974 12:00,1.0,999.959
08.05.1974 12:00,2.5,999.956
08.05.1974 12:00,5.0,999.957
08.05.1974 12:00,10.0,999.96
08.05.1974 12:00,12.5,999.986
08.05.1974 12:00,15.0,999.985
08.05.1974 12:00,20.0,1000.133
08.05.1974 12:00,30.0,1000.15
08.05.1974 12:00,40.0,1000.154
08.05.1974 12:00,60.0,1000.155
08.05.1974 12:00,80.0,1000.153
08.05.1974 12:00,100.0,1000.155
08.05.1974 12:00,120.0,1000.151
08.05.1974 12:00,130.0,1000.153
08.05.1974 12:00,135.0,1000.159
05.06.1974 12:00,0.0,998.614
05.06.1974 12:00,1.0,998.672
05.06.1974 12:00,2.5,998.822
05.06.1974 12:00,5.0,999.168
05.06.1974 12:00,10.0,999.926
05.06.1974 12:00,12.5,999.998
05.06.1974 12:00,15.0,1000.102
05.06.1974 12:00,20.0,1000.141
05.06.1974 12:00,30.0,1000.173
05.06.1974 12:00,40.0,1000.177
05.06.1974 12:00,60.0,1000.178
05.06.1974 12:00,80.0,1000.181
05.06.1974 12:00,100.0,1000.176
05.06.1974 12:00,120.0,1000.179
05.06.1974 12:00,130.0,1000.184
05.06.1974 12:00,135.0,1000.19
03.07.1974 12:00,0.0,998.709
03.07.1974 12:00,1.0,998.728
03.07.1974 12:00,2.5,998.728
03.07.1974 12:00,5.0,998.857
03.07.1974 12:00,10.0,999.21
03.07.1974 12:00,12.5,999.783
03.07.1974 12:00,15.0,999.985
03.07.1974 12:00,20.0,1000.096
03.07.1974 12:00,30.0,1000.161
03.07.1974 12:00,40.0,1000.172
03.07.1974 12:00,60.0,1000.181
03.07.1974 12:00,80.0,1000.183
03.07.1974 12:00,100.0,1000.183
03.07.1974 12:00,120.0,1000.183
03.07.1974 12:00,130.0,1000.185
03.07.1974 12:00,135.0,1000.182
30.07.1974 12:00,0.0,997.871
30.07.1974 12:00,1.0,997.915
30.07.1974 12:00,2.5,997.982
30.07.1974 12:00,5.0,998.411
30.07.1974 12:00,10.0,999.099
30.07.1974 12:00,12.5,999.727
30.07.1974 12:00,15.0,999.98
30.07.1974 12:00,20.0,1000.102
30.07.1974 12:00,30.0,1000.16
30.07.1974 12:00,40.0,1000.174
30.07.1974 12:00,60.0,1000.176
30.07.1974 12:00,80.0,1000.178
30.07.1974 12:00,100.0,1000.175
30.07.1974 12:00,120.0,1000.175
30.07.1974 12:00,130.0,1000.179
30.07.1974 12:00,135.0,1000.177
28.08.1974 12:00,0.0,998.277
28.08.1974 12:00,1.0,998.34
28.08.1974 12:00,2.5,998.34
28.08.1974 12:00,5.0,998.34
28.08.1974 12:00,10.0,998.59
28.08.1974 12:00,12.5,999.39
28.08.1974 12:00,15.0,999.826
28.08.1974 12:00,20.0,1000.048
28.08.1974 12:00,30.0,1000.094
28.08.1974 12:00,40.0,1000.121
28.08.1974 12:00,60.0,1000.128
28.08.1974 12:00,80.0,1000.134
28.08.1974 12:00,100.0,1000.133
28.08.1974 12:00,120.0,1000.134
28.08.1974 12:00,130.0,1000.131
28.08.1974 12:00,135.0,1000.137
25.09.1974 12:00,0.0,999.006
25.09.1974 12:00,1.0,998.99
25.09.1974 12:00,2.5,998.99
25.09.1974 12:00,5.0,999.007
25.09.1974 12:00,10.0,999.348
25.09.1974 12:00,12.5,999.767
25.09.1974 12:00,15.0,999.978
25.09.1974 12:00,20.0,1000.088
25.09.1974 12:00,30.0,1000.115
25.09.1974 12:00,40.0,1000.139
25.09.1974 12:00,60.0,1000.151
25.09.1974 12:00,80.0,1000.154
25.09.1974 12:00,100.0,1000.155
25.09.1974 12:00,120.0,1000.159
25.09.1974 12:00,130.0,1000.156
25.09.1974 12:00,135.0,1000.155
23.10.1974 12:00,0.0,999.842
23.10.1974 12:00,1.0,999.841
23.10.1974 12:00,2.5,999.85
23.10.1974 12:00,5.0,999.859
23.10.1974 12:00,10.0,999.861
23.10.1974 12:00,12.5,999.861
23.10.1974 12:00,15.0,999.871
23.10.1974 12:00,20.0,1000.025
23.10.1974 12:00,30.0,1000.077
23.10.1974 12:00,40.0,1000.124
23.10.1974 12:00,60.0,1000.149
23.10.1974 12:00,80.0,1000.153
23.10.1974 12:00,100.0,1000.155
23.10.1974 12:00,120.0,1000.157
23.10.1974 12:00,130.0,1000.159
23.10.1974 12:00,135.0,1000.162
20.11.1974 12:00,0.0,1000.046
20.11.1974 12:00,1.0,1000.051
20.11.1974 12:00,2.5,1000.057
20.11.1974 12:00,5.0,1000.062
20.11.1974 12:00,10.0,1000.067
20.11.1974 12:00,12.5,1000.067
20.11.1974 12:00,15.0,1000.067
20.11.1974 12:00,20.0,1000.067
20.11.1974 12:00,30.0,1000.067
20.11.1974 12:00,40.0,1000.124
20.11.1974 12:00,60.0,1000.153
20.11.1974 12:00,80.0,1000.157
20.11.1974 12:00,100.0,1000.159
20.11.1974 12:00,120.0,1000.159
20.11.1974 12:00,130.0,1000.161
20.11.1974 12:00,135.0,1000.158
18.12.1974 12:00,0.0,1000.133
18.12.1974 12:00,1.0,1000.132
18.12.1974 12:00,2.5,1000.132
18.12.1974 12:00,5.0,1000.131
18.12.1974 12:00,10.0,1000.129
18.12.1974 12:00,12.5,1000.131
18.12.1974 12:00,15.0,1000.132
18.12.1974 12:00,20.0,1000.131
18.12.1974 12:00,30.0,1000.131
18.12.1974 12:00,40.0,1000.137
18.12.1974 12:00,60.0,1000.156
18.12.1974 12:00,80.0,1000.16
18.12.1974 12:00,100.0,1000.162
18.12.1974 12:00,120.0,1000.162
18.12.1974 12:00,130.0,1000.163
18.12.1974 12:00,135.0,1000.163
15.01.1975 12:00,0.0,1000.142
15.01.1975 12:00,1.0,1000.141
15.01.1975 12:00,2.5,1000.141
15.01.1975 12:00,5.0,1000.142
15.01.1975 12:00,10.0,1000.142
15.01.1975 12:00,12.5,1000.141
15.01.1975 12:00,15.0,1000.142
15.01.1975 12:00,20.0,1000.142
15.01.1975 12:00,30.0,1000.141
15.01.1975 12:00,40.0,1000.142
15.01.1975 12:00,60.0,1000.143
15.01.1975 12:00,80.0,1000.156
15.01.1975 12:00,100.0,1000.158
15.01.1975 12:00,120.0,1000.159
15.01.1975 12:00,130.0,1000.16
15.01.1975 12:00,135.0,1000.161
12.02.1975 12:00,0.0,1000.148
12.02.1975 12:00,1.0,1000.15
12.02.1975 12:00,2.5,1000.15
12.02.1975 12:00,5.0,1000.15
12.02.1975 12:00,10.0,1000.148
12.02.1975 12:00,12.5,1000.149
12.02.1975 12:00,15.0,1000.148
12.02.1975 12:00,20.0,1000.149
12.02.1975 12:00,30.0,1000.15
12.02.1975 12:00,40.0,1000.149
12.02.1975 12:00,60.0,1000.15
12.02.1975 12:00,80.0,1000.152
12.02.1975 12:00,100.0,1000.155
12.02.1975 12:00,120.0,1000.156
12.02.1975 12:00,130.0,1000.156
12.02.1975 12:00,135.0,1000.158
12.03.1975 12:00,0.0,1000.146
12.03.1975 12:00,1.0,1000.146
12.03.1975 12:00,2.5,1000.146
12.03.1975 12:00,5.0,1000.146
12.03.1975 12:00,10.0,1000.15
12.03.1975 12:00,12.5,1000.149
12.03.1975 12:00,15.0,1000.15
12.03.1975 12:00,20.0,1000.151
12.03.1975 12:00,30.0,1000.15
12.03.1975 12:00,40.0,1000.151
12.03.1975 12:00,60.0,1000.15
12.03.1975 12:00,80.0,1000.153
12.03.1975 12:00,100.0,1000.155
12.03.1975 12:00,120.0,1000.154
12.03.1975 12:00,130.0,1000.157
12.03.1975 12:00,135.0,1000.154
09.04.1975 12:00,0.0,1000.148
09.04.1975 12:00,1.0,1000.148
09.04.1975 12:00,2.5,1000.148
09.04.1975 12:00,5.0,1000.148
09.04.1975 12:00,10.0,1000.148
09.04.1975 12:00,12.5,1000.148
09.04.1975 12:00,15.0,1000.149
09.04.1975 12:00,20.0,1000.149
