date (yyyy-mm-dd HH:MM:SS),bottom oxygen concentration [mg/L]
21.03.1983 12:00,10.8
25.04.1983 12:00,10.6
16.05.1983 12:00,10.2
20.06.1983 12:00,9.2
18.07.1983 12:00,7.5
22.08.1983 12:00,7.4
19.09.1983 12:00,6.4
17.10.1983 12:00,7.6
21.11.1983 12:00,6.2
07.12.1983 12:00,8.1
23.01.1984 12:00,10.4
20.02.1984 12:00,10.8
19.03.1984 12:00,10.6
16.04.1984 12:00,10.6
21.05.1984 12:00,10.0
18.06.1984 12:00,10.0
16.07.1984 12:00,8.4
20.08.1984 12:00,9.1
17.09.1984 12:00,7.2
15.10.1984 12:00,7.8
19.11.1984 12:00,6.2
17.12.1984 12:00,7.2
23.01.1985 12:00,9.8
18.02.1985 12:00,10.5
27.03.1985 12:00,10.6
22.04.1985 12:00,10.8
20.05.1985 12:00,10.2
17.06.1985 12:00,9.6
22.07.1985 12:00,9.1
19.08.1985 12:00,8.4
16.09.1985 12:00,8.1
21.10.1985 12:00,6.2
18.11.1985 12:00,7.0
16.12.1985 12:00,7.2
20.01.1986 12:00,9.4
17.02.1986 12:00,10.9
17.03.1986 12:00,10.6
28.04.1986 12:00,11.0
26.05.1986 12:00,10.3
16.06.1986 12:00,9.6
21.07.1986 12:00,9.4
18.08.1986 12:00,8.9
24.09.1986 12:00,7.0
20.10.1986 12:00,7.8
17.11.1986 12:00,7.4
15.12.1986 12:00,7.2
19.01.1987 12:00,10.6
16.02.1987 12:00,11.0
16.03.1987 12:00,11.2
21.04.1987 12:00,10.9
18.05.1987 12:00,10.6
22.06.1987 12:00,9.6
20.07.1987 12:00,9.5
17.08.1987 12:00,10.0
21.09.1987 12:00,9.2
19.10.1987 12:00,9.1
16.11.1987 12:00,8.6
14.12.1987 12:00,8.2
18.01.1988 12:00,9.0
15.02.1988 12:00,9.8
21.03.1988 12:00,11.2
19.04.1988 12:00,10.8
16.05.1988 12:00,10.4
20.06.1988 12:00,9.1
18.07.1988 12:00,9.2
17.08.1988 12:00,8.1
19.09.1988 12:00,7.5
17.10.1988 12:00,6.9
28.11.1988 12:00,7.6
19.12.1988 12:00,9.2
23.01.1989 12:00,9.0
20.02.1989 12:00,10.1
20.03.1989 12:00,10.4
18.04.1989 12:00,10.1
22.05.1989 12:00,9.7
19.06.1989 12:00,9.0
17.07.1989 12:00,7.6
21.08.1989 12:00,7.3
18.09.1989 12:00,7.8
16.10.1989 12:00,6.4
20.11.1989 12:00,7.1
20.12.1989 12:00,8.3
22.01.1990 12:00,9.2
19.02.1990 12:00,10.6
19.03.1990 12:00,10.5
24.04.1990 12:00,10.3
28.05.1990 12:00,9.6
25.06.1990 12:00,9.0
23.07.1990 12:00,8.0
20.08.1990 12:00,8.2
17.09.1990 12:00,7.8
18.10.1990 12:00,7.8
22.11.1990 12:00,8.4
17.12.1990 12:00,8.4
21.01.1991 12:00,9.0
18.02.1991 12:00,10.8
18.03.1991 12:00,10.6
22.04.1991 12:00,10.2
21.05.1991 12:00,9.8
17.06.1991 12:00,10.3
15.07.1991 12:00,9.5
19.08.1991 12:00,9.3
16.09.1991 12:00,9.6
21.10.1991 12:00,7.4
18.11.1991 12:00,8.2
16.12.1991 12:00,7.2
29.01.1992 12:00,10.6
20.02.1992 12:00,10.8
16.03.1992 12:00,11.0
22.04.1992 12:00,10.6
18.05.1992 12:00,10.2
15.06.1992 12:00,10.0
20.07.1992 12:00,9.0
17.08.1992 12:00,9.5
21.09.1992 12:00,8.8
19.10.1992 12:00,8.7
16.11.1992 12:00,8.4
14.12.1992 12:00,9.2
18.01.1993 12:00,9.0
15.02.1993 12:00,10.6
15.03.1993 12:00,11.1
20.04.1993 12:00,10.7
17.05.1993 12:00,10.2
21.06.1993 12:00,10.6
19.07.1993 12:00,9.4
16.08.1993 12:00,8.9
20.09.1993 12:00,9.4
18.10.1993 12:00,9.2
15.11.1993 12:00,9.2
20.12.1993 12:00,9.2
17.01.1994 12:00,10.6
21.02.1994 12:00,11.2
21.03.1994 12:00,11.2
20.04.1994 12:00,11.0
16.05.1994 12:00,10.6
22.06.1994 12:00,10.2
18.07.1994 12:00,10.2
22.08.1994 12:00,9.8
19.09.1994 12:00,9.2
17.10.1994 12:00,8.6
21.11.1994 12:00,8.6
19.12.1994 12:00,8.8
23.01.1995 12:00,9.8
20.02.1995 12:00,10.6
27.03.1995 12:00,11.2
19.04.1995 12:00,10.9
17.05.1995 12:00,10.8
19.06.1995 12:00,9.9
17.07.1995 12:00,9.4
21.08.1995 12:00,10.0
18.09.1995 12:00,9.9
16.10.1995 12:00,8.8
20.11.1995 12:00,8.8
18.12.1995 12:00,9.0
22.01.1996 12:00,10.6
19.02.1996 12:00,11.0
18.03.1996 12:00,11.2
22.04.1996 12:00,11.0
20.05.1996 12:00,10.5
17.06.1996 12:00,10.4
15.07.1996 12:00,10.3
19.08.1996 12:00,9.7
16.09.1996 12:00,9.8
23.10.1996 12:00,8.8
18.11.1996 12:00,8.8
18.12.1996 12:00,9.5
20.01.1997 12:00,10.8
26.02.1997 12:00,10.8
17.03.1997 12:00,10.9
14.04.1997 12:00,10.8
20.05.1997 12:00,10.4
16.06.1997 12:00,10.2
21.07.1997 12:00,9.6
18.08.1997 12:00,9.8
22.09.1997 12:00,8.6
22.10.1997 12:00,9.0
17.11.1997 12:00,8.3
15.12.1997 12:00,8.4
19.01.1998 12:00,9.1
16.02.1998 12:00,10.5
16.03.1998 12:00,10.5
27.04.1998 12:00,10.5
25.05.1998 12:00,10.0
22.06.1998 12:00,9.6
20.07.1998 12:00,10.0
17.08.1998 12:00,9.0
21.09.1998 12:00,9.0
19.10.1998 12:00,8.6
16.11.1998 12:00,8.8
21.12.1998 12:00,8.9
18.01.1999 12:00,10.6
15.02.1999 12:00,11.1
15.03.1999 12:00,11.1
26.04.1999 12:00,10.8
17.05.1999 12:00,10.8
21.06.1999 12:00,10.4
16.08.1999 12:00,9.5
20.09.1999 12:00,9.3
18.10.1999 12:00,9.0
15.11.1999 12:00,8.6
20.12.1999 12:00,7.8
17.01.2000 12:00,10.6
21.02.2000 12:00,11.0
20.03.2000 12:00,10.9
17.04.2000 12:00,10.9
22.05.2000 12:00,10.6
26.06.2000 12:00,10.4
17.07.2000 12:00,9.6
21.08.2000 12:00,9.3
18.09.2000 12:00,9.3
16.10.2000 12:00,9.2
20.11.2000 12:00,9.1
18.12.2000 12:00,9.6
28.02.2001 12:00,11.0
28.05.2001 12:00,11.7
20.08.2001 12:00,8.4
19.11.2001 12:00,9.8
18.02.2002 12:00,10.7
27.05.2002 12:00,10.4
19.08.2002 12:00,8.8
18.11.2002 12:00,9.3
19.03.2003 12:00,10.6
19.05.2003 12:00,9.9
18.08.2003 12:00,8.9
17.11.2003 12:00,8.6
16.02.2004 12:00,10.9
17.05.2004 12:00,10.0
16.08.2004 12:00,8.5
15.11.2004 12:00,8.8
15.03.2005 12:00,10.9
23.05.2005 12:00,10.4
22.08.2005 12:00,9.5
21.11.2005 12:00,8.1
20.02.2006 12:00,11.1
21.08.2006 12:00,9.3
20.11.2006 12:00,8.6
19.02.2007 12:00,8.8
23.05.2007 12:00,8.8
20.08.2007 12:00,9.0
19.11.2007 12:00,7.4
18.02.2008 12:00,10.9
02.06.2008 12:00,9.8
18.08.2008 12:00,9.0
17.11.2008 12:00,7.8
16.02.2009 12:00,9.7
25.05.2009 12:00,8.9
17.08.2009 12:00,8.1
16.11.2009 12:00,7.5
15.02.2010 12:00,9.6
10.05.2010 12:00,9.1
16.08.2010 12:00,8.6
15.11.2010 12:00,7.7
21.02.2011 12:00,9.5
16.05.2011 12:00,8.3
22.08.2011 12:00,7.3
21.11.2011 12:00,9.1
20.02.2012 12:00,11.6
14.05.2012 12:00,10.8
27.08.2012 12:00,9.6
19.11.2012 12:00,8.9
18.02.2013 12:00,11.1
21.05.2013 12:00,10.8
19.08.2013 12:00,9.5
18.11.2013 12:00,9.0
17.02.2014 12:00,11.0
19.05.2014 12:00,10.0
18.08.2014 12:00,9.4
17.11.2014 12:00,8.0
16.02.2015 12:00,10.7
18.05.2015 12:00,10.4
17.08.2015 12:00,9.1
16.11.2015 12:00,7.8
15.02.2016 12:00,9.9
25.05.2016 12:00,10.2
22.08.2016 12:00,8.7
28.11.2016 12:00,8.3
02.03.2017 12:00,10.8
29.05.2017 12:00,10.0
21.08.2017 12:00,9.0
20.11.2017 12:00,8.6
19.02.2018 12:00,10.7
20.08.2018 12:00,8.6
26.11.2018 12:00,8.4
18.02.2019 12:00,11.0
20.05.2019 12:00,10.5
19.08.2019 12:00,9.6
18.11.2019 12:00,9.1
17.02.2020 12:00,11.0
18.05.2020 12:00,10.1
17.08.2020 12:00,9.2
16.11.2020 12:00,9.2
15.02.2021 12:00,11.2
31.05.2021 12:00,10.3
16.08.2021 12:00,9.5
08.09.2021 12:00,9.5
22.11.2021 12:00,9.1
02.03.2022 12:00,11.1
16.05.2022 12:00,10.1
22.08.2022 12:00,8.0
21.11.2022 12:00,7.1
20.02.2023 12:00,10.0
22.05.2023 12:00,10.1
21.08.2023 12:00,8.5
20.11.2023 12:00,8.5
