date (yyyy-mm-dd HH:MM:SS),bottom temperature [°C]
07.12.1995 12:00,7.04
30.01.1996 12:00,5.14
28.02.1996 12:00,4.19
27.03.1996 12:00,4.26
01.05.1996 12:00,5.0
22.05.1996 12:00,5.12
18.06.1996 12:00,5.22
19.07.1996 12:00,5.35
14.08.1996 12:00,5.38
18.09.1996 12:00,5.44
09.10.1996 12:00,5.51
19.11.1996 12:00,5.91
17.12.1996 12:00,6.38
23.01.1997 12:00,4.12
07.03.1997 12:00,5.0
20.03.1997 12:00,4.95
23.04.1997 12:00,5.98
15.05.1997 12:00,6.51
12.06.1997 12:00,6.69
10.07.1997 12:00,6.78
07.08.1997 12:00,6.85
11.09.1997 12:00,6.93
08.10.1997 12:00,6.96
11.11.1997 12:00,7.14
11.12.1997 12:00,7.64
21.01.1998 12:00,6.01
25.02.1998 12:00,4.76
24.03.1998 12:00,5.57
22.04.1998 12:00,5.82
20.05.1998 12:00,6.5
17.06.1998 12:00,6.23
15.07.1998 12:00,6.39
12.08.1998 12:00,6.37
23.09.1998 12:00,6.49
14.10.1998 12:00,6.6
12.11.1998 12:00,7.1
09.12.1998 12:00,6.09
20.01.1999 12:00,4.78
24.02.1999 12:00,3.41
29.03.1999 12:00,4.7
21.04.1999 12:00,5.13
16.06.1999 12:00,5.57
27.07.1999 12:00,5.76
18.08.1999 12:00,5.98
15.09.1999 12:00,5.92
06.10.1999 12:00,6.05
13.10.1999 12:00,6.06
10.11.1999 12:00,6.23
15.12.1999 12:00,6.91
19.01.2000 12:00,5.03
23.02.2000 12:00,4.53
21.03.2000 12:00,5.18
19.04.2000 12:00,6.09
18.05.2000 12:00,6.1
21.06.2000 12:00,6.34
17.07.2000 12:00,6.38
16.08.2000 12:00,6.42
13.09.2000 12:00,6.48
16.10.2000 12:00,6.53
08.11.2000 12:00,6.64
06.12.2000 12:00,6.83
17.01.2001 12:00,6.01
21.02.2001 12:00,5.62
23.03.2001 12:00,6.2
25.04.2001 12:00,6.46
29.06.2001 12:00,7.09
25.07.2001 12:00,7.15
16.08.2001 12:00,7.24
19.09.2001 12:00,7.29
17.10.2001 12:00,7.38
21.11.2001 12:00,7.61
19.12.2001 12:00,5.82
16.01.2002 12:00,4.0
13.02.2002 12:00,4.61
27.03.2002 12:00,5.74
17.04.2002 12:00,6.2
13.05.2002 12:00,6.53
18.06.2002 12:00,6.57
23.07.2002 12:00,6.68
20.08.2002 12:00,6.7
16.09.2002 12:00,6.77
16.10.2002 12:00,6.84
20.11.2002 12:00,7.35
18.12.2002 12:00,7.26
23.01.2003 12:00,5.3
18.02.2003 12:00,4.01
20.03.2003 12:00,4.53
16.04.2003 12:00,5.33
14.05.2003 12:00,5.64
12.06.2003 12:00,5.75
09.07.2003 12:00,5.82
13.08.2003 12:00,5.9
10.09.2003 12:00,5.94
15.10.2003 12:00,6.08
12.11.2003 12:00,6.53
09.12.2003 12:00,6.6
14.01.2004 12:00,5.72
18.02.2004 12:00,4.81
17.03.2004 12:00,4.83
15.04.2004 12:00,5.4
12.05.2004 12:00,5.96
09.06.2004 12:00,6.28
07.07.2004 12:00,6.25
11.08.2004 12:00,6.47
08.09.2004 12:00,6.5
13.10.2004 12:00,6.53
10.11.2004 12:00,6.64
08.12.2004 12:00,6.93
13.01.2005 12:00,5.88
16.02.2005 12:00,4.15
16.03.2005 12:00,3.81
13.04.2005 12:00,5.03
18.05.2005 12:00,5.08
15.06.2005 12:00,5.3
13.07.2005 12:00,5.37
10.08.2005 12:00,5.42
14.09.2005 12:00,5.54
12.10.2005 12:00,5.61
09.11.2005 12:00,5.65
07.12.2005 12:00,6.26
11.01.2006 12:00,4.72
22.02.2006 12:00,3.88
22.03.2006 12:00,3.84
18.04.2006 12:00,4.65
11.05.2006 12:00,4.94
14.06.2006 12:00,5.31
12.07.2006 12:00,5.28
16.08.2006 12:00,5.31
13.09.2006 12:00,5.46
11.10.2006 12:00,5.65
15.11.2006 12:00,5.81
13.12.2006 12:00,5.93
17.01.2007 12:00,6.75
14.02.2007 12:00,5.85
14.03.2007 12:00,6.29
12.04.2007 12:00,6.75
10.05.2007 12:00,6.79
13.06.2007 12:00,6.83
11.07.2007 12:00,6.89
08.08.2007 12:00,6.93
12.09.2007 12:00,7.0
10.10.2007 12:00,7.02
07.11.2007 12:00,7.13
12.12.2007 12:00,7.36
23.01.2008 12:00,5.13
20.02.2008 12:00,4.75
19.03.2008 12:00,5.79
16.04.2008 12:00,5.89
21.05.2008 12:00,6.36
11.06.2008 12:00,6.33
09.07.2008 12:00,6.36
06.08.2008 12:00,6.4
10.09.2008 12:00,6.48
13.10.2008 12:00,6.57
12.11.2008 12:00,6.61
10.12.2008 12:00,7.25
21.01.2009 12:00,4.09
23.02.2009 12:00,3.77
18.03.2009 12:00,4.81
08.04.2009 12:00,5.35
13.05.2009 12:00,5.46
17.06.2009 12:00,5.55
22.07.2009 12:00,5.59
19.08.2009 12:00,5.64
16.09.2009 12:00,5.68
14.10.2009 12:00,5.74
11.11.2009 12:00,5.78
09.12.2009 12:00,5.94
13.01.2010 12:00,4.78
24.02.2010 12:00,3.71
17.03.2010 12:00,3.7
14.04.2010 12:00,4.99
19.05.2010 12:00,5.27
16.06.2010 12:00,5.36
14.07.2010 12:00,5.5
18.08.2010 12:00,5.63
15.09.2010 12:00,5.68
20.10.2010 12:00,5.78
17.11.2010 12:00,6.13
15.12.2010 12:00,6.54
12.01.2011 12:00,4.88
16.02.2011 12:00,4.14
16.03.2011 12:00,4.6
20.04.2011 12:00,4.86
18.05.2011 12:00,4.91
16.06.2011 12:00,4.97
13.07.2011 12:00,5.01
17.08.2011 12:00,5.08
14.09.2011 12:00,5.16
11.10.2011 12:00,5.16
16.11.2011 12:00,5.23
14.12.2011 12:00,5.54
18.01.2012 12:00,5.45
22.02.2012 12:00,3.08
14.03.2012 12:00,4.02
12.04.2012 12:00,4.38
09.05.2012 12:00,5.3
13.06.2012 12:00,5.6
11.07.2012 12:00,5.76
15.08.2012 12:00,5.82
12.09.2012 12:00,5.93
17.10.2012 12:00,6.09
14.11.2012 12:00,6.28
12.12.2012 12:00,6.59
23.01.2013 12:00,5.2
20.02.2013 12:00,4.56
20.03.2013 12:00,4.36
17.04.2013 12:00,5.24
15.05.2013 12:00,5.28
12.06.2013 12:00,5.38
17.07.2013 12:00,5.47
21.08.2013 12:00,5.52
18.09.2013 12:00,5.58
16.10.2013 12:00,5.62
20.11.2013 12:00,6.35
11.12.2013 12:00,6.59
22.01.2014 12:00,5.89
19.02.2014 12:00,5.42
12.03.2014 12:00,5.8
16.04.2014 12:00,5.91
14.05.2014 12:00,6.03
18.06.2014 12:00,6.1
16.07.2014 12:00,6.16
20.08.2014 12:00,6.3
17.09.2014 12:00,6.33
15.10.2014 12:00,6.4
12.11.2014 12:00,6.44
10.12.2014 12:00,6.68
14.01.2015 12:00,6.77
11.02.2015 12:00,4.46
11.03.2015 12:00,4.94
09.04.2015 12:00,6.09
20.05.2015 12:00,6.42
17.06.2015 12:00,6.48
15.07.2015 12:00,6.53
12.08.2015 12:00,6.59
09.09.2015 12:00,6.64
14.10.2015 12:00,6.7
18.11.2015 12:00,6.67
16.12.2015 12:00,6.9
21.01.2016 12:00,5.78
17.02.2016 12:00,6.02
18.03.2016 12:00,5.76
13.04.2016 12:00,6.04
11.05.2016 12:00,6.19
08.06.2016 12:00,6.27
06.07.2016 12:00,6.36
10.08.2016 12:00,6.45
07.09.2016 12:00,6.44
12.10.2016 12:00,6.46
09.11.2016 12:00,6.54
14.12.2016 12:00,6.66
20.01.2017 12:00,4.52
15.02.2017 12:00,4.19
15.03.2017 12:00,5.19
12.04.2017 12:00,5.4
17.05.2017 12:00,5.68
14.06.2017 12:00,5.72
12.07.2017 12:00,5.82
16.08.2017 12:00,5.9
18.09.2017 12:00,6.0
11.10.2017 12:00,6.03
08.11.2017 12:00,6.17
13.12.2017 12:00,6.85
23.01.2018 12:00,5.74
07.02.2018 12:00,5.54
14.03.2018 12:00,4.17
11.04.2018 12:00,4.78
17.05.2018 12:00,5.07
14.06.2018 12:00,5.1
11.07.2018 12:00,5.21
15.08.2018 12:00,5.31
12.09.2018 12:00,5.37
10.10.2018 12:00,5.46
07.11.2018 12:00,5.7
12.12.2018 12:00,5.94
16.01.2019 12:00,6.25
13.02.2019 12:00,5.05
13.03.2019 12:00,5.99
10.04.2019 12:00,6.39
15.05.2019 12:00,6.83
26.06.2019 12:00,7.0
17.07.2019 12:00,7.03
14.08.2019 12:00,7.27
11.09.2019 12:00,7.18
09.10.2019 12:00,7.24
13.11.2019 12:00,7.39
11.12.2019 12:00,7.51
15.01.2020 12:00,6.37
15.02.2020 12:00,5.9
08.04.2020 12:00,6.53
13.05.2020 12:00,6.64
17.06.2020 12:00,6.72
15.07.2020 12:00,6.76
12.08.2020 12:00,6.79
09.09.2020 12:00,6.84
14.10.2020 12:00,6.9
11.11.2020 12:00,6.94
09.12.2020 12:00,7.07
13.01.2021 12:00,5.52
10.02.2021 12:00,5.2
10.03.2021 12:00,4.85
14.04.2021 12:00,5.75
05.05.2021 12:00,5.93
16.06.2021 12:00,6.54
11.08.2021 12:00,6.68
08.09.2021 12:00,6.73
06.10.2021 12:00,6.8
10.11.2021 12:00,6.97
15.12.2021 12:00,7.02
12.01.2022 12:00,6.04
23.02.2022 12:00,5.12
16.03.2022 12:00,5.26
13.04.2022 12:00,6.26
11.05.2022 12:00,6.51
15.06.2022 12:00,6.57
19.07.2022 12:00,6.62
10.08.2022 12:00,6.65
14.09.2022 12:00,6.66
12.10.2022 12:00,6.72
09.11.2022 12:00,6.72
14.12.2022 12:00,6.84
18.01.2023 12:00,6.78
08.02.2023 12:00,5.24
07.03.2023 12:00,5.0
05.04.2023 12:00,5.83
10.05.2023 12:00,6.36
14.06.2023 12:00,6.48
12.07.2023 12:00,6.57
16.08.2023 12:00,6.7
13.09.2023 12:00,6.74
11.10.2023 12:00,6.81
22.11.2023 12:00,7.52
20.12.2023 12:00,7.24
