date (yyyy-mm-dd HH:MM:SS),bottom oxygen concentration [mg/L]
22.03.1972 12:00,5.3
24.05.1972 12:00,5.5
27.06.1972 12:00,5.6
26.07.1972 12:00,4.7
09.08.1972 12:00,4.9
13.09.1972 12:00,4.1
28.09.1972 12:00,3.4
25.10.1972 12:00,5.0
29.11.1972 12:00,3.8
19.12.1972 12:00,4.2
24.01.1973 12:00,4.8
21.02.1973 12:00,4.2
20.03.1973 12:00,4.3
25.04.1973 12:00,6.0
23.05.1973 12:00,5.7
19.06.1973 12:00,4.9
12.07.1973 12:00,3.4
08.08.1973 12:00,4.2
05.09.1973 12:00,2.5
02.10.1973 12:00,9.8
24.10.1973 12:00,2.3
22.11.1973 12:00,4.5
19.12.1973 12:00,6.0
22.01.1974 12:00,6.7
19.02.1974 12:00,7.5
19.03.1974 12:00,8.6
23.04.1974 12:00,8.6
14.05.1974 12:00,8.1
18.06.1974 12:00,7.5
09.07.1974 12:00,6.7
13.08.1974 12:00,5.8
10.09.1974 12:00,4.8
08.10.1974 12:00,5.8
05.11.1974 12:00,6.0
03.12.1974 12:00,6.5
07.01.1975 12:00,7.3
04.02.1975 12:00,7.0
04.03.1975 12:00,5.6
01.04.1975 12:00,7.6
29.04.1975 12:00,7.1
27.05.1975 12:00,7.3
24.06.1975 12:00,6.6
22.07.1975 12:00,6.1
19.08.1975 12:00,4.8
10.09.1975 12:00,4.8
23.10.1975 12:00,4.6
12.11.1975 12:00,4.8
11.12.1975 12:00,5.4
13.01.1976 12:00,5.7
10.02.1976 12:00,8.0
09.03.1976 12:00,10.5
07.04.1976 12:00,10.0
04.05.1976 12:00,9.8
24.05.1976 12:00,9.2
22.06.1976 12:00,7.7
19.07.1976 12:00,7.2
16.08.1976 12:00,4.9
13.09.1976 12:00,4.6
11.10.1976 12:00,3.4
08.11.1976 12:00,4.8
06.12.1976 12:00,7.8
11.01.1977 12:00,9.0
08.02.1977 12:00,8.9
08.03.1977 12:00,10.0
05.04.1977 12:00,9.5
10.05.1977 12:00,9.0
07.06.1977 12:00,9.1
05.07.1977 12:00,8.3
02.08.1977 12:00,7.1
05.09.1977 12:00,7.2
25.10.1977 12:00,7.5
08.11.1977 12:00,6.5
06.12.1977 12:00,7.1
10.01.1978 12:00,7.1
14.02.1978 12:00,7.4
07.03.1978 12:00,10.0
04.04.1978 12:00,10.2
09.05.1978 12:00,10.4
06.06.1978 12:00,9.3
04.07.1978 12:00,9.1
10.08.1978 12:00,7.8
05.09.1978 12:00,6.4
24.10.1978 12:00,6.5
07.11.1978 12:00,6.5
05.12.1978 12:00,7.4
16.01.1979 12:00,7.5
06.02.1979 12:00,10.3
06.03.1979 12:00,9.8
03.04.1979 12:00,10.6
08.05.1979 12:00,11.0
05.06.1979 12:00,6.4
03.07.1979 12:00,8.7
07.08.1979 12:00,8.3
11.09.1979 12:00,7.5
08.10.1979 12:00,6.5
06.11.1979 12:00,6.8
19.11.1979 12:00,7.0
12.12.1979 12:00,7.4
15.01.1980 12:00,7.4
05.02.1980 12:00,7.4
04.03.1980 12:00,7.8
15.04.1980 12:00,8.5
06.05.1980 12:00,8.9
02.06.1980 12:00,8.8
08.07.1980 12:00,8.5
05.08.1980 12:00,7.2
09.09.1980 12:00,8.4
07.10.1980 12:00,6.7
12.11.1980 12:00,5.3
02.12.1980 12:00,6.4
13.01.1981 12:00,8.4
10.02.1981 12:00,9.8
09.03.1981 12:00,11.0
07.04.1981 12:00,10.6
05.05.1981 12:00,10.9
02.06.1981 12:00,9.9
07.07.1981 12:00,8.5
04.08.1981 12:00,8.4
09.09.1981 12:00,8.1
06.10.1981 12:00,7.0
10.11.1981 12:00,8.2
02.12.1981 12:00,7.9
12.01.1982 12:00,8.3
02.02.1982 12:00,9.6
09.03.1982 12:00,8.6
06.04.1982 12:00,9.6
11.05.1982 12:00,9.6
01.06.1982 12:00,9.6
06.07.1982 12:00,8.9
03.08.1982 12:00,8.6
07.09.1982 12:00,6.3
12.10.1982 12:00,5.8
09.11.1982 12:00,6.0
06.12.1982 12:00,6.6
07.12.1982 12:00,6.6
11.01.1983 12:00,8.1
07.02.1983 12:00,8.1
08.03.1983 12:00,8.2
12.04.1983 12:00,8.9
03.05.1983 12:00,8.9
07.06.1983 12:00,9.0
05.07.1983 12:00,8.6
09.08.1983 12:00,8.0
06.09.1983 12:00,7.8
11.10.1983 12:00,7.7
08.11.1983 12:00,6.3
06.12.1983 12:00,7.3
10.01.1984 12:00,8.2
14.02.1984 12:00,8.4
13.03.1984 12:00,10.0
03.04.1984 12:00,11.1
16.05.1984 12:00,10.0
05.06.1984 12:00,10.3
04.07.1984 12:00,9.2
07.08.1984 12:00,7.0
11.09.1984 12:00,6.7
16.10.1984 12:00,8.2
06.11.1984 12:00,6.2
04.12.1984 12:00,8.2
23.01.1985 12:00,7.5
05.02.1985 12:00,6.2
06.03.1985 12:00,8.3
02.04.1985 12:00,9.0
08.05.1985 12:00,10.4
11.06.1985 12:00,8.5
09.07.1985 12:00,7.8
06.08.1985 12:00,7.0
11.09.1985 12:00,5.6
09.10.1985 12:00,6.2
05.11.1985 12:00,5.6
03.12.1985 12:00,6.2
08.01.1986 12:00,5.6
04.02.1986 12:00,8.6
04.03.1986 12:00,8.1
08.04.1986 12:00,8.9
13.05.1986 12:00,10.0
03.06.1986 12:00,8.6
08.07.1986 12:00,9.0
05.08.1986 12:00,6.7
03.09.1986 12:00,7.9
07.10.1986 12:00,6.0
04.11.1986 12:00,6.3
02.12.1986 12:00,5.6
20.01.1987 12:00,9.0
10.02.1987 12:00,8.1
10.03.1987 12:00,10.0
07.04.1987 12:00,9.1
05.05.1987 12:00,9.3
02.06.1987 12:00,9.1
07.07.1987 12:00,8.2
04.08.1987 12:00,8.5
01.09.1987 12:00,7.7
06.10.1987 12:00,7.8
03.11.1987 12:00,6.4
01.12.1987 12:00,8.0
12.01.1988 12:00,7.2
09.02.1988 12:00,8.2
02.03.1988 12:00,8.1
12.04.1988 12:00,7.3
02.05.1988 12:00,7.3
06.06.1988 12:00,6.4
04.07.1988 12:00,6.9
01.08.1988 12:00,5.0
06.09.1988 12:00,6.0
04.10.1988 12:00,4.6
07.11.1988 12:00,5.5
05.12.1988 12:00,6.2
06.12.1988 12:00,6.2
10.01.1989 12:00,6.5
14.02.1989 12:00,5.7
07.03.1989 12:00,6.9
04.04.1989 12:00,5.9
09.05.1989 12:00,5.8
06.06.1989 12:00,5.7
04.07.1989 12:00,5.0
02.08.1989 12:00,5.0
05.09.1989 12:00,5.9
03.10.1989 12:00,4.4
07.11.1989 12:00,4.4
05.12.1989 12:00,4.3
09.01.1990 12:00,4.8
06.02.1990 12:00,5.6
06.03.1990 12:00,6.0
03.04.1990 12:00,6.6
12.06.1990 12:00,6.1
03.07.1990 12:00,6.3
07.08.1990 12:00,5.1
04.09.1990 12:00,4.3
02.10.1990 12:00,5.3
06.11.1990 12:00,5.2
04.12.1990 12:00,5.2
08.01.1991 12:00,5.2
05.02.1991 12:00,5.8
05.03.1991 12:00,9.2
09.04.1991 12:00,9.2
07.05.1991 12:00,8.8
04.06.1991 12:00,8.0
02.07.1991 12:00,7.7
06.08.1991 12:00,6.8
03.09.1991 12:00,5.0
10.10.1991 12:00,6.4
12.11.1991 12:00,5.8
03.12.1991 12:00,5.7
08.01.1992 12:00,7.7
04.02.1992 12:00,6.5
10.03.1992 12:00,10.3
05.05.1992 12:00,9.2
02.06.1992 12:00,8.7
07.07.1992 12:00,7.7
04.08.1992 12:00,7.8
02.09.1992 12:00,7.8
06.10.1992 12:00,6.8
03.11.1992 12:00,6.3
02.12.1992 12:00,7.0
12.01.1993 12:00,6.7
09.02.1993 12:00,7.1
09.03.1993 12:00,7.3
14.04.1993 12:00,7.1
04.05.1993 12:00,7.2
01.06.1993 12:00,6.7
06.07.1993 12:00,6.4
04.08.1993 12:00,6.0
08.09.1993 12:00,5.4
05.10.1993 12:00,5.0
02.11.1993 12:00,5.0
07.12.1993 12:00,6.3
12.01.1994 12:00,7.6
08.02.1994 12:00,7.2
08.03.1994 12:00,10.0
05.04.1994 12:00,10.1
05.05.1994 12:00,10.1
07.06.1994 12:00,9.7
05.07.1994 12:00,9.0
09.08.1994 12:00,8.2
07.09.1994 12:00,7.1
12.10.1994 12:00,7.5
08.11.1994 12:00,5.9
06.12.1994 12:00,6.8
30.01.1995 12:00,7.7
07.02.1995 12:00,8.1
21.02.1995 12:00,8.3
07.03.1995 12:00,8.2
04.04.1995 12:00,8.5
09.05.1995 12:00,8.3
23.05.1995 12:00,8.2
06.06.1995 12:00,8.0
20.06.1995 12:00,8.1
04.07.1995 12:00,7.5
18.07.1995 12:00,7.0
01.08.1995 12:00,7.2
15.08.1995 12:00,6.4
05.09.1995 12:00,6.5
19.09.1995 12:00,6.1
10.10.1995 12:00,6.5
07.11.1995 12:00,7.1
21.11.1995 12:00,6.9
05.12.1995 12:00,6.8
19.12.1995 12:00,6.8
09.01.1996 12:00,6.5
24.01.1996 12:00,7.6
06.02.1996 12:00,6.3
05.03.1996 12:00,10.2
19.03.1996 12:00,10.5
09.04.1996 12:00,10.0
23.04.1996 12:00,10.1
07.05.1996 12:00,10.2
21.05.1996 12:00,9.6
11.06.1996 12:00,9.5
25.06.1996 12:00,9.4
09.07.1996 12:00,8.6
23.07.1996 12:00,9.3
06.08.1996 12:00,8.7
20.08.1996 12:00,8.4
03.09.1996 12:00,8.1
16.09.1996 12:00,7.6
08.10.1996 12:00,7.2
22.10.1996 12:00,6.7
05.11.1996 12:00,7.4
20.11.1996 12:00,7.5
03.12.1996 12:00,7.6
17.12.1996 12:00,7.8
07.01.1997 12:00,8.1
21.01.1997 12:00,9.6
04.02.1997 12:00,9.2
18.02.1997 12:00,9.8
04.03.1997 12:00,9.4
18.03.1997 12:00,9.1
08.04.1997 12:00,9.0
22.04.1997 12:00,9.0
05.05.1997 12:00,9.4
20.05.1997 12:00,9.2
03.06.1997 12:00,8.8
17.06.1997 12:00,8.7
01.07.1997 12:00,8.2
15.07.1997 12:00,7.9
05.08.1997 12:00,7.3
19.08.1997 12:00,7.0
02.09.1997 12:00,6.9
16.09.1997 12:00,6.6
07.10.1997 12:00,7.4
21.10.1997 12:00,6.5
04.11.1997 12:00,7.3
18.11.1997 12:00,7.9
02.12.1997 12:00,6.8
16.12.1997 12:00,7.9
07.01.1998 12:00,7.1
22.01.1998 12:00,7.5
03.02.1998 12:00,7.5
17.02.1998 12:00,7.5
03.03.1998 12:00,7.4
17.03.1998 12:00,7.8
06.04.1998 12:00,7.6
21.04.1998 12:00,7.5
05.05.1998 12:00,7.6
19.05.1998 12:00,7.8
02.06.1998 12:00,7.4
16.06.1998 12:00,7.4
06.07.1998 12:00,7.2
21.07.1998 12:00,6.9
04.08.1998 12:00,6.5
18.08.1998 12:00,6.2
01.09.1998 12:00,6.6
16.09.1998 12:00,6.7
06.10.1998 12:00,6.1
20.10.1998 12:00,7.0
04.11.1998 12:00,6.5
17.11.1998 12:00,7.4
01.12.1998 12:00,6.8
15.12.1998 12:00,7.3
14.01.1999 12:00,7.1
26.01.1999 12:00,7.2
09.02.1999 12:00,7.5
24.02.1999 12:00,11.3
09.03.1999 12:00,11.0
23.03.1999 12:00,10.8
06.04.1999 12:00,10.8
20.04.1999 12:00,10.5
04.05.1999 12:00,10.5
18.05.1999 12:00,10.1
08.06.1999 12:00,9.8
22.06.1999 12:00,9.4
06.07.1999 12:00,9.3
20.07.1999 12:00,9.4
03.08.1999 12:00,8.7
17.08.1999 12:00,8.1
07.09.1999 12:00,8.2
21.09.1999 12:00,7.2
05.10.1999 12:00,7.2
19.10.1999 12:00,8.1
02.11.1999 12:00,7.2
16.11.1999 12:00,7.0
30.11.1999 12:00,7.6
14.12.1999 12:00,7.7
11.01.2000 12:00,8.4
25.01.2000 12:00,8.2
08.02.2000 12:00,8.5
22.02.2000 12:00,8.9
07.03.2000 12:00,8.9
21.03.2000 12:00,9.6
04.04.2000 12:00,10.3
18.04.2000 12:00,10.1
02.05.2000 12:00,9.7
16.05.2000 12:00,9.6
07.06.2000 12:00,9.0
19.06.2000 12:00,9.0
04.07.2000 12:00,8.6
01.08.2000 12:00,8.3
29.08.2000 12:00,7.4
11.10.2000 12:00,7.2
24.10.2000 12:00,7.3
07.11.2000 12:00,7.3
21.11.2000 12:00,7.4
05.12.2000 12:00,7.4
19.12.2000 12:00,7.7
09.01.2001 12:00,7.3
23.01.2001 12:00,7.8
07.02.2001 12:00,7.5
20.02.2001 12:00,8.5
06.03.2001 12:00,7.8
20.03.2001 12:00,8.1
03.04.2001 12:00,8.1
18.04.2001 12:00,8.0
02.05.2001 12:00,8.1
15.05.2001 12:00,7.9
05.06.2001 12:00,7.7
19.06.2001 12:00,7.7
03.07.2001 12:00,7.6
17.07.2001 12:00,7.4
07.08.2001 12:00,7.7
21.08.2001 12:00,7.0
11.09.2001 12:00,6.7
25.09.2001 12:00,6.9
09.10.2001 12:00,6.8
23.10.2001 12:00,6.1
06.11.2001 12:00,6.2
20.11.2001 12:00,7.1
04.12.2001 12:00,7.0
18.12.2001 12:00,6.9
08.01.2002 12:00,7.1
22.01.2002 12:00,6.9
05.02.2002 12:00,7.1
19.02.2002 12:00,7.7
05.03.2002 12:00,7.8
19.03.2002 12:00,7.8
09.04.2002 12:00,8.6
23.04.2002 12:00,8.6
07.05.2002 12:00,8.9
04.06.2002 12:00,8.4
18.06.2002 12:00,8.2
02.07.2002 12:00,7.9
06.08.2002 12:00,7.3
20.08.2002 12:00,7.5
03.09.2002 12:00,7.1
17.09.2002 12:00,7.1
08.10.2002 12:00,6.8
22.10.2002 12:00,7.7
05.11.2002 12:00,7.4
19.11.2002 12:00,8.0
03.12.2002 12:00,7.7
17.12.2002 12:00,7.6
08.01.2003 12:00,8.2
21.01.2003 12:00,8.0
04.02.2003 12:00,7.9
18.02.2003 12:00,8.2
04.03.2003 12:00,10.8
18.03.2003 12:00,10.6
07.04.2003 12:00,10.3
22.04.2003 12:00,9.9
05.05.2003 12:00,9.9
21.05.2003 12:00,9.9
02.06.2003 12:00,9.9
17.06.2003 12:00,9.5
30.06.2003 12:00,9.1
15.07.2003 12:00,9.0
04.08.2003 12:00,8.0
19.08.2003 12:00,8.0
08.09.2003 12:00,7.1
06.10.2003 12:00,6.7
20.10.2003 12:00,7.5
03.11.2003 12:00,8.3
18.11.2003 12:00,7.7
01.12.2003 12:00,7.6
12.01.2004 12:00,8.6
03.02.2004 12:00,8.4
16.02.2004 12:00,8.5
02.03.2004 12:00,9.9
16.03.2004 12:00,10.7
30.03.2004 12:00,10.5
13.04.2004 12:00,10.3
03.05.2004 12:00,10.0
17.05.2004 12:00,10.1
07.06.2004 12:00,9.6
21.06.2004 12:00,9.1
05.07.2004 12:00,9.2
19.07.2004 12:00,8.2
02.08.2004 12:00,8.5
06.09.2004 12:00,7.6
04.10.2004 12:00,8.1
02.11.2004 12:00,7.2
06.12.2004 12:00,7.4
10.01.2005 12:00,8.0
31.01.2005 12:00,8.1
21.02.2005 12:00,9.1
07.03.2005 12:00,10.9
21.03.2005 12:00,11.1
04.04.2005 12:00,10.8
18.04.2005 12:00,10.5
02.05.2005 12:00,10.4
17.05.2005 12:00,10.3
06.06.2005 12:00,10.0
20.06.2005 12:00,9.5
04.07.2005 12:00,9.2
18.07.2005 12:00,8.4
01.08.2005 12:00,9.0
15.08.2005 12:00,7.5
05.09.2005 12:00,9.7
20.09.2005 12:00,9.5
04.10.2005 12:00,9.0
17.10.2005 12:00,9.2
07.11.2005 12:00,7.9
21.11.2005 12:00,8.8
05.12.2005 12:00,8.9
10.01.2006 12:00,8.9
30.01.2006 12:00,10.2
13.02.2006 12:00,10.4
06.03.2006 12:00,10.8
20.03.2006 12:00,11.3
03.04.2006 12:00,11.0
18.04.2006 12:00,10.7
02.05.2006 12:00,10.8
15.05.2006 12:00,10.5
29.05.2006 12:00,10.4
12.06.2006 12:00,10.1
03.07.2006 12:00,9.7
17.07.2006 12:00,9.7
08.08.2006 12:00,8.6
21.08.2006 12:00,8.4
11.09.2006 12:00,8.0
25.09.2006 12:00,7.9
09.10.2006 12:00,7.6
23.10.2006 12:00,7.9
07.11.2006 12:00,7.3
20.11.2006 12:00,8.0
05.12.2006 12:00,8.5
08.01.2007 12:00,8.8
22.01.2007 12:00,9.2
05.02.2007 12:00,8.9
19.02.2007 12:00,9.1
05.03.2007 12:00,9.0
19.03.2007 12:00,8.8
02.04.2007 12:00,8.7
07.05.2007 12:00,8.8
04.06.2007 12:00,8.8
02.07.2007 12:00,8.2
06.08.2007 12:00,8.2
03.09.2007 12:00,7.7
08.10.2007 12:00,7.2
05.11.2007 12:00,7.0
05.12.2007 12:00,8.1
07.01.2008 12:00,7.7
05.02.2008 12:00,7.7
03.03.2008 12:00,7.8
08.04.2008 12:00,8.0
05.05.2008 12:00,8.5
02.06.2008 12:00,8.2
07.07.2008 12:00,7.9
04.08.2008 12:00,7.4
01.09.2008 12:00,7.2
06.10.2008 12:00,6.7
03.11.2008 12:00,6.6
01.12.2008 12:00,8.2
12.01.2009 12:00,7.5
02.02.2009 12:00,7.4
02.03.2009 12:00,10.1
06.04.2009 12:00,10.5
04.05.2009 12:00,10.3
08.06.2009 12:00,9.5
06.07.2009 12:00,8.9
03.08.2009 12:00,8.6
07.09.2009 12:00,7.8
05.10.2009 12:00,6.6
02.11.2009 12:00,7.0
30.11.2009 12:00,7.2
11.01.2010 12:00,8.1
01.02.2010 12:00,8.3
01.03.2010 12:00,10.2
06.04.2010 12:00,10.9
03.05.2010 12:00,10.4
07.06.2010 12:00,10.1
05.07.2010 12:00,9.8
02.08.2010 12:00,9.1
06.09.2010 12:00,8.4
04.10.2010 12:00,8.1
08.11.2010 12:00,7.9
06.12.2010 12:00,8.2
11.01.2011 12:00,8.8
07.02.2011 12:00,9.4
07.03.2011 12:00,9.2
05.04.2011 12:00,9.5
02.05.2011 12:00,9.3
06.06.2011 12:00,8.6
04.07.2011 12:00,7.9
01.08.2011 12:00,8.0
05.09.2011 12:00,6.6
11.10.2011 12:00,6.3
07.11.2011 12:00,6.5
12.12.2011 12:00,7.3
09.01.2012 12:00,7.9
21.02.2012 12:00,10.1
06.03.2012 12:00,10.8
02.04.2012 12:00,10.5
07.05.2012 12:00,10.4
04.06.2012 12:00,10.1
09.07.2012 12:00,9.5
06.08.2012 12:00,8.5
03.09.2012 12:00,7.7
08.10.2012 12:00,7.2
05.11.2012 12:00,7.2
03.12.2012 12:00,7.8
07.01.2013 12:00,8.2
11.02.2013 12:00,8.2
04.03.2013 12:00,8.1
08.04.2013 12:00,8.5
06.05.2013 12:00,8.7
03.06.2013 12:00,7.9
01.07.2013 12:00,7.9
05.08.2013 12:00,7.7
09.09.2013 12:00,6.7
07.10.2013 12:00,6.4
04.11.2013 12:00,6.2
02.12.2013 12:00,6.6
13.01.2014 12:00,7.9
03.02.2014 12:00,7.6
03.03.2014 12:00,7.6
07.04.2014 12:00,7.4
05.05.2014 12:00,7.2
02.06.2014 12:00,7.6
07.07.2014 12:00,7.1
04.08.2014 12:00,6.8
08.09.2014 12:00,6.9
06.10.2014 12:00,6.6
03.11.2014 12:00,7.1
01.12.2014 12:00,6.5
12.01.2015 12:00,6.7
03.02.2015 12:00,7.3
03.03.2015 12:00,6.8
07.04.2015 12:00,8.0
04.05.2015 12:00,7.7
09.06.2015 12:00,7.3
07.07.2015 12:00,7.2
03.08.2015 12:00,7.6
07.09.2015 12:00,6.6
05.10.2015 12:00,6.1
02.11.2015 12:00,5.9
07.12.2015 12:00,6.4
18.01.2016 12:00,6.2
02.02.2016 12:00,6.7
08.03.2016 12:00,7.2
05.04.2016 12:00,6.5
03.05.2016 12:00,7.7
07.06.2016 12:00,7.0
05.07.2016 12:00,7.1
02.08.2016 12:00,6.7
06.09.2016 12:00,6.0
05.10.2016 12:00,5.7
08.11.2016 12:00,5.2
06.12.2016 12:00,5.9
10.01.2017 12:00,6.6
07.02.2017 12:00,6.6
08.03.2017 12:00,9.0
04.04.2017 12:00,8.4
03.05.2017 12:00,8.1
07.06.2017 12:00,8.0
04.07.2017 12:00,7.8
07.08.2017 12:00,7.6
04.09.2017 12:00,7.0
09.10.2017 12:00,6.6
07.11.2017 12:00,7.2
05.12.2017 12:00,7.0
09.01.2018 12:00,8.0
06.02.2018 12:00,8.2
06.03.2018 12:00,10.9
04.04.2018 12:00,11.2
03.05.2018 12:00,10.5
05.06.2018 12:00,10.0
03.07.2018 12:00,9.6
06.08.2018 12:00,8.8
04.09.2018 12:00,8.4
09.10.2018 12:00,8.0
07.11.2018 12:00,7.2
04.12.2018 12:00,7.2
15.01.2019 12:00,8.6
05.02.2019 12:00,9.0
06.03.2019 12:00,8.6
01.04.2019 12:00,9.0
07.05.2019 12:00,8.8
04.06.2019 12:00,8.8
02.07.2019 12:00,8.6
05.08.2019 12:00,8.8
03.09.2019 12:00,8.4
08.10.2019 12:00,7.8
05.11.2019 12:00,8.0
03.12.2019 12:00,8.1
08.01.2020 12:00,8.1
03.02.2020 12:00,8.4
02.03.2020 12:00,9.3
06.04.2020 12:00,8.8
06.05.2020 12:00,8.6
02.06.2020 12:00,8.6
06.07.2020 12:00,8.4
04.08.2020 12:00,7.8
08.09.2020 12:00,7.9
07.10.2020 12:00,7.9
02.11.2020 12:00,7.8
01.12.2020 12:00,7.4
13.01.2021 12:00,7.6
02.02.2021 12:00,7.6
02.03.2021 12:00,8.8
12.04.2021 12:00,8.8
04.05.2021 12:00,8.8
08.06.2021 12:00,9.2
06.07.2021 12:00,8.4
03.08.2021 12:00,8.4
07.09.2021 12:00,8.2
05.10.2021 12:00,7.5
03.11.2021 12:00,7.8
07.12.2021 12:00,7.6
11.01.2022 12:00,7.8
08.02.2022 12:00,8.1
08.03.2022 12:00,8.2
05.04.2022 12:00,8.2
03.05.2022 12:00,8.5
08.06.2022 12:00,8.5
05.07.2022 12:00,8.2
02.08.2022 12:00,7.4
06.09.2022 12:00,7.1
05.10.2022 12:00,7.0
08.11.2022 12:00,6.8
06.12.2022 12:00,7.3
10.01.2023 12:00,7.6
06.02.2023 12:00,7.7
06.03.2023 12:00,8.4
03.04.2023 12:00,8.8
02.05.2023 12:00,8.4
05.06.2023 12:00,8.2
03.07.2023 12:00,8.0
07.08.2023 12:00,7.5
04.09.2023 12:00,8.4
09.10.2023 12:00,7.6
06.11.2023 12:00,7.4
05.12.2023 12:00,8.4
