date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
18.03.2002 12:00,10.2
15.04.2002 12:00,10.0
14.05.2002 12:00,9.8
21.06.2002 12:00,9.9
26.07.2002 12:00,9.6
23.08.2002 12:00,9.7
20.09.2002 12:00,9.5
14.10.2002 12:00,9.2
18.11.2002 12:00,9.2
16.12.2002 12:00,9.0
20.01.2003 12:00,9.3
17.02.2003 12:00,10.0
17.03.2003 12:00,10.4
14.04.2003 12:00,10.1
12.05.2003 12:00,10.2
10.06.2003 12:00,10.0
07.07.2003 12:00,10.1
11.08.2003 12:00,9.9
08.09.2003 12:00,9.7
13.10.2003 12:00,9.4
10.11.2003 12:00,9.1
08.12.2003 12:00,9.3
12.01.2004 12:00,8.7
16.02.2004 12:00,9.0
15.03.2004 12:00,10.0
13.04.2004 12:00,9.8
10.05.2004 12:00,10.0
07.06.2004 12:00,9.8
05.07.2004 12:00,9.8
09.08.2004 12:00,9.7
06.09.2004 12:00,9.6
11.10.2004 12:00,9.5
08.11.2004 12:00,9.4
10.01.2005 12:00,9.2
14.02.2005 12:00,9.2
14.03.2005 12:00,10.0
11.04.2005 12:00,10.2
17.05.2005 12:00,9.7
13.06.2005 12:00,10.0
11.07.2005 12:00,9.8
08.08.2005 12:00,10.2
12.09.2005 12:00,9.9
10.10.2005 12:00,9.8
07.11.2005 12:00,9.8
05.12.2005 12:00,9.7
09.01.2006 12:00,10.0
20.02.2006 12:00,10.6
20.03.2006 12:00,10.9
10.04.2006 12:00,10.8
08.05.2006 12:00,10.8
13.06.2006 12:00,10.8
10.07.2006 12:00,10.7
14.08.2006 12:00,10.4
11.09.2006 12:00,10.4
09.10.2006 12:00,10.2
13.11.2006 12:00,10.1
11.12.2006 12:00,9.9
15.01.2007 12:00,9.9
12.02.2007 12:00,9.9
12.03.2007 12:00,10.0
10.04.2007 12:00,10.0
07.05.2007 12:00,9.9
11.06.2007 12:00,10.0
09.07.2007 12:00,10.1
06.08.2007 12:00,9.8
17.09.2007 12:00,9.8
08.10.2007 12:00,9.6
05.11.2007 12:00,9.5
10.12.2007 12:00,9.4
21.01.2008 12:00,9.7
18.02.2008 12:00,9.8
17.03.2008 12:00,9.8
14.04.2008 12:00,9.9
19.05.2008 12:00,9.9
09.06.2008 12:00,9.7
07.07.2008 12:00,9.7
04.08.2008 12:00,9.5
08.09.2008 12:00,9.3
13.10.2008 12:00,9.1
10.11.2008 12:00,9.0
08.12.2008 12:00,8.9
19.01.2009 12:00,9.4
16.02.2009 12:00,9.4
16.03.2009 12:00,9.4
06.04.2009 12:00,10.1
11.05.2009 12:00,9.6
15.06.2009 12:00,9.4
20.07.2009 12:00,9.3
17.08.2009 12:00,9.2
14.09.2009 12:00,8.5
12.10.2009 12:00,9.3
09.11.2009 12:00,9.0
07.12.2009 12:00,8.7
11.01.2010 12:00,8.9
22.02.2010 12:00,9.0
15.03.2010 12:00,9.0
12.04.2010 12:00,9.2
17.05.2010 12:00,9.3
14.06.2010 12:00,9.2
12.07.2010 12:00,9.4
16.08.2010 12:00,9.7
13.09.2010 12:00,9.5
18.10.2010 12:00,9.4
15.11.2010 12:00,9.2
14.12.2010 12:00,9.2
10.01.2011 12:00,9.4
14.02.2011 12:00,9.4
14.03.2011 12:00,9.8
18.04.2011 12:00,10.0
16.05.2011 12:00,9.9
14.06.2011 12:00,9.9
11.07.2011 12:00,9.8
15.08.2011 12:00,9.6
12.09.2011 12:00,9.5
14.11.2011 12:00,9.2
12.12.2011 12:00,9.1
16.01.2012 12:00,9.1
20.02.2012 12:00,9.7
12.03.2012 12:00,9.7
10.04.2012 12:00,9.8
07.05.2012 12:00,9.7
11.06.2012 12:00,9.6
09.07.2012 12:00,9.5
13.08.2012 12:00,9.4
10.09.2012 12:00,9.2
15.10.2012 12:00,9.6
12.11.2012 12:00,9.5
10.12.2012 12:00,9.5
21.01.2013 12:00,9.8
18.02.2013 12:00,9.8
18.03.2013 12:00,9.9
15.04.2013 12:00,10.0
13.05.2013 12:00,10.1
10.06.2013 12:00,10.1
15.07.2013 12:00,10.0
19.08.2013 12:00,9.9
16.09.2013 12:00,9.8
14.10.2013 12:00,9.7
18.11.2013 12:00,9.5
09.12.2013 12:00,9.6
17.02.2014 12:00,9.8
10.03.2014 12:00,9.8
13.04.2014 12:00,9.8
14.04.2014 12:00,9.8
16.06.2014 12:00,9.8
14.07.2014 12:00,10.8
25.08.2014 12:00,9.1
13.10.2014 12:00,9.2
10.11.2014 12:00,9.1
08.12.2014 12:00,8.9
12.01.2015 12:00,9.0
09.02.2015 12:00,9.5
09.03.2015 12:00,9.5
07.04.2015 12:00,9.7
18.05.2015 12:00,9.8
15.06.2015 12:00,9.2
13.07.2015 12:00,9.5
10.08.2015 12:00,8.9
07.09.2015 12:00,9.2
12.10.2015 12:00,9.0
16.11.2015 12:00,8.9
14.12.2015 12:00,8.9
11.01.2016 12:00,8.9
15.02.2016 12:00,9.1
14.03.2016 12:00,9.4
11.04.2016 12:00,9.3
09.05.2016 12:00,9.3
06.06.2016 12:00,8.8
04.07.2016 12:00,9.2
08.08.2016 12:00,9.0
05.09.2016 12:00,8.7
10.10.2016 12:00,8.8
07.11.2016 12:00,8.7
12.12.2016 12:00,8.7
16.01.2017 12:00,9.0
13.02.2017 12:00,9.0
13.03.2017 12:00,9.4
10.04.2017 12:00,9.4
15.05.2017 12:00,9.3
12.06.2017 12:00,9.3
10.07.2017 12:00,8.9
14.08.2017 12:00,8.8
11.09.2017 12:00,8.7
09.10.2017 12:00,8.6
07.11.2017 12:00,8.4
11.12.2017 12:00,8.5
15.01.2018 12:00,8.9
05.02.2018 12:00,9.1
12.03.2018 12:00,9.7
09.04.2018 12:00,9.9
14.05.2018 12:00,9.9
11.06.2018 12:00,9.7
09.07.2018 12:00,9.7
08.10.2018 12:00,9.2
05.11.2018 12:00,9.3
10.12.2018 12:00,9.1
14.01.2019 12:00,9.2
11.02.2019 12:00,9.1
11.03.2019 12:00,9.3
08.04.2019 12:00,9.9
13.05.2019 12:00,9.6
17.06.2019 12:00,8.6
15.07.2019 12:00,9.3
12.08.2019 12:00,9.2
07.10.2019 12:00,9.2
09.12.2019 12:00,9.0
13.01.2020 12:00,9.0
13.02.2020 12:00,9.0
09.03.2020 12:00,9.1
06.04.2020 12:00,9.5
11.05.2020 12:00,9.4
15.06.2020 12:00,9.1
13.07.2020 12:00,9.2
10.08.2020 12:00,9.1
07.09.2020 12:00,9.0
13.10.2020 12:00,8.8
09.11.2020 12:00,8.7
07.12.2020 12:00,8.7
12.01.2021 12:00,9.0
09.02.2021 12:00,10.0
09.03.2021 12:00,9.0
13.04.2021 12:00,9.9
04.05.2021 12:00,9.7
15.06.2021 12:00,9.7
13.07.2021 12:00,9.9
10.08.2021 12:00,9.6
07.09.2021 12:00,9.6
05.10.2021 12:00,9.5
09.11.2021 12:00,9.4
14.12.2021 12:00,9.4
11.01.2022 12:00,9.3
15.02.2022 12:00,9.1
18.03.2022 12:00,9.7
12.04.2022 12:00,9.7
10.05.2022 12:00,9.9
14.06.2022 12:00,9.8
12.07.2022 12:00,9.7
09.08.2022 12:00,9.6
12.09.2022 12:00,9.7
11.10.2022 12:00,9.2
08.11.2022 12:00,9.2
12.12.2022 12:00,8.9
17.01.2023 12:00,9.0
07.02.2023 12:00,9.3
07.03.2023 12:00,9.1
04.04.2023 12:00,9.8
09.05.2023 12:00,9.3
13.06.2023 12:00,9.3
11.07.2023 12:00,9.2
15.08.2023 12:00,8.9
12.09.2023 12:00,9.1
10.10.2023 12:00,8.9
14.11.2023 12:00,8.9
12.12.2023 12:00,8.9
