date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
15.12.2014 12:00,1.0
26.01.2015 12:00,2.7
23.02.2015 12:00,3.9
23.03.2015 12:00,5.9
27.04.2015 12:00,6.1
26.05.2015 12:00,5.3
22.06.2015 12:00,4.6
27.07.2015 12:00,2.9
24.08.2015 12:00,2.8
21.09.2015 12:00,2.3
19.10.2015 12:00,1.7
16.11.2015 12:00,1.5
14.12.2015 12:00,1.4
25.01.2016 12:00,1.7
23.02.2016 12:00,2.9
21.03.2016 12:00,3.4
18.04.2016 12:00,2.9
23.05.2016 12:00,2.6
20.06.2016 12:00,2.2
25.07.2016 12:00,2.0
22.08.2016 12:00,1.1
19.09.2016 12:00,0.9
17.10.2016 12:00,0.5
21.11.2016 12:00,0.3
19.12.2016 12:00,0.9
23.01.2017 12:00,3.7
20.02.2017 12:00,4.5
20.03.2017 12:00,5.0
24.04.2017 12:00,4.8
22.05.2017 12:00,4.2
19.06.2017 12:00,3.9
24.07.2017 12:00,2.9
21.08.2017 12:00,2.1
18.09.2017 12:00,1.5
23.10.2017 12:00,1.1
20.11.2017 12:00,1.3
19.12.2017 12:00,1.9
22.01.2018 12:00,1.9
19.02.2018 12:00,3.8
20.03.2018 12:00,5.8
23.04.2018 12:00,5.4
22.05.2018 12:00,5.0
18.06.2018 12:00,4.7
23.07.2018 12:00,4.0
20.08.2018 12:00,3.6
17.09.2018 12:00,3.1
15.10.2018 12:00,2.7
19.11.2018 12:00,1.8
17.12.2018 12:00,2.1
22.01.2019 12:00,4.7
19.02.2019 12:00,6.9
20.03.2019 12:00,7.0
16.04.2019 12:00,7.1
21.05.2019 12:00,6.9
17.06.2019 12:00,6.1
23.07.2019 12:00,5.5
27.08.2019 12:00,4.6
17.09.2019 12:00,4.0
15.10.2019 12:00,3.4
19.11.2019 12:00,3.1
17.12.2019 12:00,3.3
21.01.2020 12:00,3.9
18.02.2020 12:00,4.7
16.03.2020 12:00,4.7
09.04.2020 12:00,4.4
18.05.2020 12:00,4.0
23.06.2020 12:00,3.3
21.07.2020 12:00,2.5
18.08.2020 12:00,1.9
22.09.2020 12:00,1.3
20.10.2020 12:00,0.9
17.11.2020 12:00,0.8
15.12.2020 12:00,1.2
13.01.2021 12:00,2.4
03.02.2021 12:00,3.4
10.03.2021 12:00,4.5
15.04.2021 12:00,5.3
05.05.2021 12:00,4.6
09.06.2021 12:00,3.8
07.07.2021 12:00,3.5
04.08.2021 12:00,0.5
01.09.2021 12:00,2.3
06.10.2021 12:00,2.1
10.11.2021 12:00,1.2
01.12.2021 12:00,1.2
11.01.2022 12:00,2.6
09.02.2022 12:00,5.6
09.03.2022 12:00,6.9
06.04.2022 12:00,6.2
04.05.2022 12:00,5.9
01.06.2022 12:00,5.1
06.07.2022 12:00,4.2
04.08.2022 12:00,3.6
07.09.2022 12:00,2.9
05.10.2022 12:00,2.9
09.11.2022 12:00,2.4
06.12.2022 12:00,2.0
12.01.2023 12:00,2.0
08.02.2023 12:00,3.8
08.03.2023 12:00,5.1
05.04.2023 12:00,5.1
04.05.2023 12:00,4.4
01.06.2023 12:00,4.0
05.07.2023 12:00,3.0
03.08.2023 12:00,2.4
06.09.2023 12:00,1.7
04.10.2023 12:00,1.4
08.11.2023 12:00,1.1
06.12.2023 12:00,1.5
