date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
28.03.2011 12:00,6.0
26.04.2011 12:00,4.7
23.05.2011 12:00,7.5
20.06.2011 12:00,8.7
25.07.2011 12:00,9.8
22.08.2011 12:00,7.5
19.09.2011 12:00,8.9
17.10.2011 12:00,12.2
21.11.2011 12:00,17.2
19.12.2011 12:00,17.2
23.01.2012 12:00,
27.02.2012 12:00,
26.03.2012 12:00,3.3
23.04.2012 12:00,8.2
21.05.2012 12:00,9.7
18.06.2012 12:00,5.3
23.07.2012 12:00,7.6
20.08.2012 12:00,7.2
17.09.2012 12:00,11.3
22.10.2012 12:00,12.6
18.11.2012 12:00,17.2
17.12.2012 12:00,24.5
21.01.2013 12:00,
18.02.2013 12:00,
25.03.2013 12:00,4.1
22.04.2013 12:00,4.2
21.05.2013 12:00,8.1
17.06.2013 12:00,4.7
22.07.2013 12:00,6.2
19.08.2013 12:00,7.2
16.09.2013 12:00,10.0
21.10.2013 12:00,12.6
15.11.2013 12:00,17.2
16.12.2013 12:00,24.5
27.01.2014 12:00,
25.02.2014 12:00,4.5
25.03.2014 12:00,12.4
22.04.2014 12:00,10.3
19.05.2014 12:00,11.0
16.06.2014 12:00,4.7
21.07.2014 12:00,93.0
25.08.2014 12:00,8.0
22.09.2014 12:00,8.4
20.10.2014 12:00,12.4
17.11.2014 12:00,18.6
15.12.2014 12:00,24.2
26.01.2015 12:00,
23.02.2015 12:00,
23.03.2015 12:00,7.8
27.04.2015 12:00,4.8
26.05.2015 12:00,7.8
22.06.2015 12:00,7.2
27.07.2015 12:00,7.1
24.08.2015 12:00,8.3
21.09.2015 12:00,12.1
19.10.2015 12:00,12.2
16.11.2015 12:00,17.0
14.12.2015 12:00,24.0
25.01.2016 12:00,
23.02.2016 12:00,
21.03.2016 12:00,7.2
18.04.2016 12:00,7.6
23.05.2016 12:00,9.1
20.06.2016 12:00,10.5
25.07.2016 12:00,12.1
22.08.2016 12:00,11.3
19.09.2016 12:00,11.3
17.10.2016 12:00,14.6
21.11.2016 12:00,17.6
19.12.2016 12:00,24.5
23.01.2017 12:00,
20.02.2017 12:00,
20.03.2017 12:00,7.8
24.04.2017 12:00,16.1
22.05.2017 12:00,8.8
19.06.2017 12:00,7.6
24.07.2017 12:00,7.6
21.08.2017 12:00,10.0
18.09.2017 12:00,12.6
23.10.2017 12:00,12.2
20.11.2017 12:00,24.0
19.12.2017 12:00,39.5
22.01.2018 12:00,
19.02.2018 12:00,
20.03.2018 12:00,
23.04.2018 12:00,3.9
22.05.2018 12:00,6.7
18.06.2018 12:00,6.1
23.07.2018 12:00,7.2
20.08.2018 12:00,7.2
17.09.2018 12:00,7.2
15.10.2018 12:00,11.6
19.11.2018 12:00,15.3
17.12.2018 12:00,23.7
22.01.2019 12:00,
19.02.2019 12:00,
20.03.2019 12:00,25.0
16.04.2019 12:00,6.9
21.05.2019 12:00,12.9
17.06.2019 12:00,5.9
23.07.2019 12:00,7.2
27.08.2019 12:00,8.0
17.09.2019 12:00,9.5
15.10.2019 12:00,12.2
19.11.2019 12:00,17.4
17.12.2019 12:00,25.0
21.01.2020 12:00,40.5
18.02.2020 12:00,
16.03.2020 12:00,5.9
09.04.2020 12:00,6.1
18.05.2020 12:00,6.1
23.06.2020 12:00,8.9
21.07.2020 12:00,7.6
18.08.2020 12:00,7.5
22.09.2020 12:00,9.2
20.10.2020 12:00,14.7
17.11.2020 12:00,15.7
15.12.2020 12:00,24.0
13.01.2021 12:00,
03.02.2021 12:00,
10.03.2021 12:00,9.1
15.04.2021 12:00,12.8
05.05.2021 12:00,8.4
09.06.2021 12:00,6.6
07.07.2021 12:00,7.2
04.08.2021 12:00,9.8
01.09.2021 12:00,8.7
06.10.2021 12:00,11.4
10.11.2021 12:00,16.2
01.12.2021 12:00,17.2
11.01.2022 12:00,
09.02.2022 12:00,
09.03.2022 12:00,
06.04.2022 12:00,12.1
04.05.2022 12:00,7.0
01.06.2022 12:00,7.6
06.07.2022 12:00,7.2
04.08.2022 12:00,7.6
07.09.2022 12:00,10.2
05.10.2022 12:00,12.2
09.11.2022 12:00,14.8
06.12.2022 12:00,17.2
12.01.2023 12:00,25.0
08.02.2023 12:00,
08.03.2023 12:00,9.5
05.04.2023 12:00,12.4
04.05.2023 12:00,8.4
01.06.2023 12:00,6.4
05.07.2023 12:00,7.2
03.08.2023 12:00,7.2
06.09.2023 12:00,8.6
04.10.2023 12:00,12.0
08.11.2023 12:00,16.4
06.12.2023 12:00,23.6
