date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
18.01.1988 12:00,8.0
15.02.1988 12:00,9.7
14.03.1988 12:00,11.0
11.04.1988 12:00,13.2
25.04.1988 12:00,17.8
16.05.1988 12:00,12.6
06.06.1988 12:00,12.8
18.07.1988 12:00,12.8
29.08.1988 12:00,11.0
26.09.1988 12:00,11.0
24.10.1988 12:00,10.2
23.11.1988 12:00,6.2
12.12.1988 12:00,6.6
30.01.1989 12:00,8.4
28.03.1989 12:00,13.2
17.04.1989 12:00,15.8
22.05.1989 12:00,14.4
19.06.1989 12:00,15.6
24.07.1989 12:00,12.1
14.08.1989 12:00,11.3
11.09.1989 12:00,12.0
09.10.1989 12:00,9.6
06.11.1989 12:00,9.8
04.12.1989 12:00,4.5
08.01.1990 12:00,6.1
19.02.1990 12:00,9.2
02.04.1990 12:00,13.0
30.04.1990 12:00,13.2
28.05.1990 12:00,10.4
25.06.1990 12:00,13.0
23.07.1990 12:00,13.8
20.08.1990 12:00,11.0
17.09.1990 12:00,10.6
15.10.1990 12:00,11.1
12.11.1990 12:00,7.9
10.12.1990 12:00,5.9
07.01.1991 12:00,7.8
18.02.1991 12:00,9.4
25.03.1991 12:00,11.0
30.04.1991 12:00,15.5
27.05.1991 12:00,10.0
24.06.1991 12:00,10.2
22.07.1991 12:00,13.7
19.08.1991 12:00,12.6
16.09.1991 12:00,9.9
14.10.1991 12:00,9.9
11.11.1991 12:00,8.8
09.12.1991 12:00,7.0
06.01.1992 12:00,8.9
17.02.1992 12:00,10.4
30.03.1992 12:00,11.8
27.04.1992 12:00,17.2
25.05.1992 12:00,11.9
22.06.1992 12:00,12.2
20.07.1992 12:00,12.0
17.08.1992 12:00,10.6
14.09.1992 12:00,10.9
12.10.1992 12:00,9.6
09.11.1992 12:00,10.0
07.12.1992 12:00,7.2
11.01.1993 12:00,9.2
15.02.1993 12:00,10.4
29.03.1993 12:00,12.6
19.04.1993 12:00,15.7
24.05.1993 12:00,13.0
28.06.1993 12:00,13.4
19.07.1993 12:00,11.6
23.08.1993 12:00,11.9
13.09.1993 12:00,11.2
11.10.1993 12:00,11.0
08.11.1993 12:00,8.1
06.12.1993 12:00,5.2
03.01.1994 12:00,8.6
14.02.1994 12:00,10.2
28.03.1994 12:00,14.4
25.04.1994 12:00,15.3
24.05.1994 12:00,13.2
21.06.1994 12:00,15.0
18.07.1994 12:00,9.2
15.08.1994 12:00,9.1
12.09.1994 12:00,9.4
10.10.1994 12:00,9.0
07.11.1994 12:00,9.4
05.12.1994 12:00,8.2
17.01.1995 12:00,7.4
20.02.1995 12:00,8.5
03.04.1995 12:00,11.7
03.05.1995 12:00,14.2
29.05.1995 12:00,11.0
26.06.1995 12:00,13.5
24.07.1995 12:00,12.2
21.08.1995 12:00,10.6
18.09.1995 12:00,9.2
16.10.1995 12:00,10.6
13.11.1995 12:00,9.4
11.12.1995 12:00,5.3
08.01.1996 12:00,7.5
19.02.1996 12:00,9.4
01.04.1996 12:00,11.6
29.04.1996 12:00,17.6
28.05.1996 12:00,11.0
24.06.1996 12:00,12.3
22.07.1996 12:00,12.2
19.08.1996 12:00,11.0
16.09.1996 12:00,10.6
14.10.1996 12:00,12.0
11.11.1996 12:00,10.1
09.12.1996 12:00,6.6
07.01.1997 12:00,8.6
17.02.1997 12:00,9.6
01.04.1997 12:00,13.0
28.04.1997 12:00,14.3
26.05.1997 12:00,11.0
23.06.1997 12:00,11.4
21.07.1997 12:00,11.8
18.08.1997 12:00,11.4
15.09.1997 12:00,10.2
20.10.1997 12:00,9.7
10.11.1997 12:00,8.4
08.12.1997 12:00,5.4
30.03.1998 12:00,12.2
27.04.1998 12:00,13.4
25.05.1998 12:00,11.1
22.06.1998 12:00,11.1
20.07.1998 12:00,11.8
13.08.1998 12:00,9.9
14.09.1998 12:00,10.8
12.10.1998 12:00,10.3
09.11.1998 12:00,9.8
03.12.1998 12:00,6.4
08.01.1999 12:00,8.8
24.02.1999 12:00,11.4
29.03.1999 12:00,13.2
26.04.1999 12:00,14.4
25.05.1999 12:00,13.6
21.06.1999 12:00,16.7
19.07.1999 12:00,12.9
16.08.1999 12:00,10.5
13.09.1999 12:00,11.6
11.10.1999 12:00,9.4
08.11.1999 12:00,9.1
06.12.1999 12:00,4.6
10.01.2000 12:00,9.0
21.02.2000 12:00,10.8
04.04.2000 12:00,13.0
02.05.2000 12:00,14.5
05.06.2000 12:00,12.5
26.06.2000 12:00,14.7
26.07.2000 12:00,11.2
21.08.2000 12:00,10.9
18.09.2000 12:00,11.1
16.10.2000 12:00,9.4
13.11.2000 12:00,9.4
11.12.2000 12:00,5.8
08.01.2001 12:00,7.0
19.02.2001 12:00,10.3
02.04.2001 12:00,12.6
30.04.2001 12:00,14.6
28.05.2001 12:00,12.4
25.06.2001 12:00,14.5
23.07.2001 12:00,12.4
20.08.2001 12:00,10.6
17.09.2001 12:00,8.9
15.10.2001 12:00,12.2
12.11.2001 12:00,8.1
10.12.2001 12:00,6.7
07.01.2002 12:00,9.0
19.02.2002 12:00,11.4
02.04.2002 12:00,12.0
30.04.2002 12:00,12.6
27.05.2002 12:00,14.1
24.06.2002 12:00,10.0
22.07.2002 12:00,10.0
19.08.2002 12:00,11.2
16.09.2002 12:00,9.4
14.10.2002 12:00,9.6
12.11.2002 12:00,8.2
09.12.2002 12:00,5.3
08.01.2003 12:00,7.9
25.02.2003 12:00,11.0
02.04.2003 12:00,12.8
30.04.2003 12:00,14.6
02.06.2003 12:00,11.2
25.06.2003 12:00,10.4
23.07.2003 12:00,9.4
20.08.2003 12:00,9.3
17.09.2003 12:00,9.9
15.10.2003 12:00,10.5
12.11.2003 12:00,10.1
10.12.2003 12:00,6.4
07.01.2004 12:00,8.2
17.02.2004 12:00,10.8
31.03.2004 12:00,11.9
28.04.2004 12:00,14.8
26.05.2004 12:00,12.6
23.06.2004 12:00,12.4
21.07.2004 12:00,10.8
18.08.2004 12:00,12.0
15.09.2004 12:00,10.0
13.10.2004 12:00,10.2
10.11.2004 12:00,10.0
15.12.2004 12:00,6.3
12.01.2005 12:00,8.6
24.02.2005 12:00,10.4
30.03.2005 12:00,12.7
27.04.2005 12:00,13.7
25.05.2005 12:00,14.1
22.06.2005 12:00,11.6
20.07.2005 12:00,10.2
17.08.2005 12:00,11.2
14.09.2005 12:00,11.2
12.10.2005 12:00,11.0
09.11.2005 12:00,10.9
14.12.2005 12:00,6.2
11.01.2006 12:00,8.4
22.02.2006 12:00,10.5
29.03.2006 12:00,11.4
26.04.2006 12:00,13.2
23.05.2006 12:00,13.0
21.06.2006 12:00,11.5
19.07.2006 12:00,10.1
16.08.2006 12:00,10.6
13.09.2006 12:00,13.0
17.10.2006 12:00,10.2
08.11.2006 12:00,10.9
13.12.2006 12:00,6.8
10.01.2007 12:00,7.4
21.02.2007 12:00,10.4
28.03.2007 12:00,11.6
20.04.2007 12:00,13.6
23.05.2007 12:00,11.1
20.06.2007 12:00,10.6
18.07.2007 12:00,12.6
15.08.2007 12:00,12.4
12.09.2007 12:00,9.9
10.10.2007 12:00,11.0
07.11.2007 12:00,9.6
12.12.2007 12:00,6.6
09.01.2008 12:00,8.7
20.02.2008 12:00,10.7
02.04.2008 12:00,11.9
30.04.2008 12:00,12.6
28.05.2008 12:00,11.2
25.06.2008 12:00,10.6
23.07.2008 12:00,10.4
20.08.2008 12:00,10.2
17.09.2008 12:00,10.1
15.10.2008 12:00,11.1
12.11.2008 12:00,9.9
17.12.2008 12:00,6.3
07.01.2009 12:00,8.6
23.02.2009 12:00,11.0
01.04.2009 12:00,11.8
29.04.2009 12:00,12.1
27.05.2009 12:00,10.4
24.06.2009 12:00,11.3
22.07.2009 12:00,10.7
19.08.2009 12:00,10.3
16.09.2009 12:00,11.6
15.10.2009 12:00,11.2
11.11.2009 12:00,9.8
16.12.2009 12:00,6.1
13.01.2010 12:00,8.6
24.02.2010 12:00,10.3
26.03.2010 12:00,11.4
28.04.2010 12:00,11.8
26.05.2010 12:00,10.6
23.06.2010 12:00,10.2
21.07.2010 12:00,10.1
18.08.2010 12:00,10.1
15.09.2010 12:00,11.0
13.10.2010 12:00,12.1
10.11.2010 12:00,10.8
13.12.2010 12:00,7.0
12.01.2011 12:00,10.0
23.02.2011 12:00,10.6
30.03.2011 12:00,11.9
27.04.2011 12:00,11.5
25.05.2011 12:00,10.4
22.06.2011 12:00,10.0
20.07.2011 12:00,10.6
17.08.2011 12:00,10.0
14.09.2011 12:00,10.3
12.10.2011 12:00,11.0
09.11.2011 12:00,11.0
14.12.2011 12:00,7.2
11.01.2012 12:00,9.1
23.02.2012 12:00,11.8
28.03.2012 12:00,12.5
25.04.2012 12:00,12.5
23.05.2012 12:00,11.0
20.06.2012 12:00,9.4
18.07.2012 12:00,9.4
14.08.2012 12:00,10.4
12.09.2012 12:00,11.5
10.10.2012 12:00,10.2
07.11.2012 12:00,10.1
12.12.2012 12:00,6.4
09.01.2013 12:00,8.1
20.02.2013 12:00,10.8
26.03.2013 12:00,11.4
24.04.2013 12:00,12.2
22.05.2013 12:00,12.1
19.06.2013 12:00,9.4
17.07.2013 12:00,8.9
14.08.2013 12:00,10.0
11.09.2013 12:00,10.6
09.10.2013 12:00,11.2
07.11.2013 12:00,10.9
11.12.2013 12:00,7.2
08.01.2014 12:00,8.1
19.02.2014 12:00,10.4
25.03.2014 12:00,11.1
23.04.2014 12:00,12.4
21.05.2014 12:00,10.8
18.06.2014 12:00,9.9
16.07.2014 12:00,9.6
13.08.2014 12:00,10.1
10.09.2014 12:00,11.0
08.10.2014 12:00,11.3
05.11.2014 12:00,9.9
10.12.2014 12:00,6.5
07.01.2015 12:00,7.0
18.02.2015 12:00,9.9
25.03.2015 12:00,12.2
23.04.2015 12:00,11.9
20.05.2015 12:00,9.6
17.06.2015 12:00,10.0
15.07.2015 12:00,9.1
12.08.2015 12:00,9.9
09.09.2015 12:00,10.3
07.10.2015 12:00,11.0
04.11.2015 12:00,10.6
09.12.2015 12:00,7.6
13.01.2016 12:00,7.9
24.02.2016 12:00,10.4
30.03.2016 12:00,11.8
27.04.2016 12:00,11.4
25.05.2016 12:00,10.7
22.06.2016 12:00,10.5
20.07.2016 12:00,10.4
16.08.2016 12:00,11.4
14.09.2016 12:00,11.0
12.10.2016 12:00,11.3
09.11.2016 12:00,10.7
14.12.2016 12:00,5.8
05.01.2017 12:00,7.4
22.02.2017 12:00,10.6
29.03.2017 12:00,11.9
26.04.2017 12:00,11.7
22.05.2017 12:00,11.0
21.06.2017 12:00,9.6
19.07.2017 12:00,9.5
15.08.2017 12:00,9.9
13.09.2017 12:00,11.6
03.10.2017 12:00,11.1
08.11.2017 12:00,11.0
13.12.2017 12:00,6.8
23.01.2018 12:00,9.8
20.02.2018 12:00,10.8
27.03.2018 12:00,11.7
25.04.2018 12:00,12.0
29.05.2018 12:00,9.8
21.06.2018 12:00,9.2
18.07.2018 12:00,9.6
15.08.2018 12:00,9.3
12.09.2018 12:00,10.7
02.10.2018 12:00,10.4
07.11.2018 12:00,10.6
12.12.2018 12:00,7.8
16.01.2019 12:00,8.6
22.02.2019 12:00,10.8
27.03.2019 12:00,11.8
24.04.2019 12:00,11.2
21.05.2019 12:00,11.7
19.06.2019 12:00,9.6
17.07.2019 12:00,9.4
14.08.2019 12:00,9.9
18.09.2019 12:00,10.4
16.10.2019 12:00,10.2
13.11.2019 12:00,10.0
11.12.2019 12:00,7.9
15.01.2020 12:00,8.8
20.02.2020 12:00,10.7
20.03.2020 12:00,11.7
22.04.2020 12:00,11.2
20.05.2020 12:00,10.8
24.06.2020 12:00,9.4
22.07.2020 12:00,9.8
26.08.2020 12:00,9.4
23.09.2020 12:00,10.3
21.10.2020 12:00,10.8
18.11.2020 12:00,10.6
09.12.2020 12:00,7.5
13.01.2021 12:00,9.0
17.02.2021 12:00,11.2
24.03.2021 12:00,11.8
21.04.2021 12:00,12.8
26.05.2021 12:00,11.4
22.06.2021 12:00,9.2
21.07.2021 12:00,9.8
25.08.2021 12:00,10.6
21.09.2021 12:00,10.4
19.10.2021 12:00,10.4
17.11.2021 12:00,10.1
07.12.2021 12:00,7.2
12.01.2022 12:00,11.0
16.02.2022 12:00,11.6
23.03.2022 12:00,12.6
20.04.2022 12:00,12.1
23.05.2022 12:00,9.6
22.06.2022 12:00,8.9
20.07.2022 12:00,9.2
24.08.2022 12:00,9.4
21.09.2022 12:00,11.0
19.10.2022 12:00,11.0
16.11.2022 12:00,11.0
12.12.2022 12:00,7.4
11.01.2023 12:00,8.8
15.02.2023 12:00,10.6
22.03.2023 12:00,11.6
19.04.2023 12:00,12.1
24.05.2023 12:00,11.8
20.06.2023 12:00,9.1
19.07.2023 12:00,9.1
21.08.2023 12:00,9.8
20.09.2023 12:00,10.7
18.10.2023 12:00,11.6
15.11.2023 12:00,10.1
18.12.2023 12:00,7.1
