date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
29.11.1984 12:00,7.3
21.12.1984 12:00,6.1
22.01.1985 12:00,3.3
23.04.1985 12:00,19.1
28.05.1985 12:00,11.2
25.06.1985 12:00,10.3
23.07.1985 12:00,13.3
22.08.1985 12:00,12.6
18.09.1985 12:00,10.4
16.10.1985 12:00,8.4
25.11.1985 12:00,5.8
18.12.1985 12:00,5.9
15.04.1986 12:00,9.3
27.05.1986 12:00,9.4
26.06.1986 12:00,18.6
28.07.1986 12:00,12.0
26.08.1986 12:00,8.0
25.09.1986 12:00,9.3
21.10.1986 12:00,9.1
25.11.1986 12:00,7.0
15.04.1987 12:00,11.8
26.05.1987 12:00,9.4
30.06.1987 12:00,13.6
28.07.1987 12:00,10.7
27.08.1987 12:00,10.7
01.10.1987 12:00,9.2
27.10.1987 12:00,9.3
25.11.1987 12:00,6.9
26.04.1988 12:00,13.2
25.05.1988 12:00,11.6
29.06.1988 12:00,12.2
27.07.1988 12:00,12.5
30.08.1988 12:00,10.1
27.09.1988 12:00,9.4
01.11.1988 12:00,8.5
01.12.1988 12:00,7.9
23.02.1989 12:00,8.5
29.03.1989 12:00,10.4
25.04.1989 12:00,10.2
30.05.1989 12:00,12.8
27.06.1989 12:00,11.8
27.07.1989 12:00,10.9
30.08.1989 12:00,9.3
21.09.1989 12:00,10.3
31.10.1989 12:00,10.1
26.04.1990 12:00,12.5
30.05.1990 12:00,11.5
26.06.1990 12:00,11.1
25.07.1990 12:00,10.9
29.08.1990 12:00,9.8
25.09.1990 12:00,9.4
31.10.1990 12:00,7.8
28.11.1990 12:00,7.8
02.04.1991 12:00,14.6
29.04.1991 12:00,11.6
28.05.1991 12:00,12.4
24.06.1991 12:00,12.9
24.07.1991 12:00,12.9
27.08.1991 12:00,9.8
24.09.1991 12:00,9.5
24.10.1991 12:00,7.8
16.12.1991 12:00,6.4
18.03.1992 12:00,8.3
08.04.1992 12:00,8.7
29.04.1992 12:00,11.9
25.05.1992 12:00,10.0
23.06.1992 12:00,11.5
30.07.1992 12:00,10.4
25.08.1992 12:00,10.5
23.09.1992 12:00,10.2
27.10.1992 12:00,8.6
12.11.1992 12:00,9.0
23.11.1992 12:00,8.1
01.02.1993 12:00,9.7
15.03.1993 12:00,12.5
14.04.1993 12:00,16.8
29.04.1993 12:00,11.6
11.05.1993 12:00,10.4
14.06.1993 12:00,11.6
12.07.1993 12:00,12.7
20.07.1993 12:00,14.8
28.07.1993 12:00,13.4
10.08.1993 12:00,11.6
14.09.1993 12:00,9.2
11.10.1993 12:00,9.9
27.10.1993 12:00,8.3
11.11.1993 12:00,8.8
13.12.1993 12:00,7.7
12.01.1994 12:00,8.5
15.03.1994 12:00,11.0
05.04.1994 12:00,13.7
28.04.1994 12:00,14.9
16.05.1994 12:00,10.2
20.06.1994 12:00,9.8
19.07.1994 12:00,8.9
09.08.1994 12:00,11.1
05.09.1994 12:00,12.3
03.10.1994 12:00,11.5
25.10.1994 12:00,10.8
07.11.1994 12:00,11.8
28.11.1994 12:00,10.0
20.12.1994 12:00,6.0
28.03.1995 12:00,12.3
11.04.1995 12:00,15.2
25.04.1995 12:00,15.0
23.05.1995 12:00,10.2
20.06.1995 12:00,12.2
25.07.1995 12:00,8.9
22.08.1995 12:00,10.7
26.09.1995 12:00,10.4
17.10.1995 12:00,13.2
28.11.1995 12:00,7.5
18.12.1995 12:00,5.5
25.03.1996 12:00,12.6
16.04.1996 12:00,13.4
29.04.1996 12:00,13.3
20.05.1996 12:00,13.2
17.06.1996 12:00,11.9
22.07.1996 12:00,10.4
19.08.1996 12:00,10.0
16.09.1996 12:00,10.3
21.10.1996 12:00,9.2
19.11.1996 12:00,9.5
02.12.1996 12:00,10.1
24.03.1997 12:00,12.1
28.04.1997 12:00,11.6
26.05.1997 12:00,9.3
23.06.1997 12:00,10.3
16.07.1997 12:00,13.8
25.08.1997 12:00,11.4
29.09.1997 12:00,11.0
20.10.1997 12:00,9.6
24.11.1997 12:00,7.2
15.12.1997 12:00,4.7
02.03.1998 12:00,9.7
01.04.1998 12:00,12.2
04.05.1998 12:00,12.0
04.06.1998 12:00,10.1
08.07.1998 12:00,11.3
10.08.1998 12:00,10.1
15.09.1998 12:00,9.5
05.10.1998 12:00,10.4
02.11.1998 12:00,8.1
07.12.1998 12:00,7.2
10.03.1999 12:00,10.5
06.04.1999 12:00,14.5
03.05.1999 12:00,10.6
01.06.1999 12:00,9.6
14.07.1999 12:00,11.1
02.08.1999 12:00,10.2
06.09.1999 12:00,10.5
23.09.1999 12:00,9.6
04.10.1999 12:00,9.5
01.11.1999 12:00,9.8
06.12.1999 12:00,6.6
06.03.2000 12:00,11.1
03.04.2000 12:00,13.2
02.05.2000 12:00,11.5
05.06.2000 12:00,11.6
03.07.2000 12:00,9.3
31.07.2000 12:00,12.2
04.09.2000 12:00,11.6
04.10.2000 12:00,9.9
01.11.2000 12:00,9.0
04.12.2000 12:00,8.8
19.03.2001 12:00,11.5
09.04.2001 12:00,12.0
21.05.2001 12:00,10.8
18.06.2001 12:00,9.6
16.07.2001 12:00,10.4
20.08.2001 12:00,11.7
17.09.2001 12:00,9.2
15.10.2001 12:00,11.9
12.11.2001 12:00,7.3
13.12.2001 12:00,5.6
04.03.2002 12:00,10.7
08.04.2002 12:00,11.7
06.05.2002 12:00,10.3
03.06.2002 12:00,11.0
03.07.2002 12:00,10.5
05.08.2002 12:00,11.5
02.09.2002 12:00,10.6
30.09.2002 12:00,8.5
28.10.2002 12:00,8.8
25.11.2002 12:00,7.7
11.03.2003 12:00,12.4
31.03.2003 12:00,14.1
05.05.2003 12:00,10.6
02.06.2003 12:00,9.8
30.06.2003 12:00,9.8
07.07.2003 12:00,10.4
04.08.2003 12:00,11.5
01.09.2003 12:00,10.2
06.10.2003 12:00,10.0
03.11.2003 12:00,9.0
01.12.2003 12:00,8.8
01.03.2004 12:00,11.6
29.03.2004 12:00,12.1
03.05.2004 12:00,11.4
15.06.2004 12:00,9.8
06.07.2004 12:00,10.5
02.08.2004 12:00,10.5
01.09.2004 12:00,11.0
11.10.2004 12:00,10.0
02.11.2004 12:00,9.2
29.11.2004 12:00,8.2
21.03.2005 12:00,12.2
04.04.2005 12:00,14.5
02.05.2005 12:00,12.8
06.06.2005 12:00,9.2
04.07.2005 12:00,10.1
08.08.2005 12:00,9.4
05.09.2005 12:00,11.5
03.10.2005 12:00,8.5
31.10.2005 12:00,9.1
28.11.2005 12:00,8.2
28.03.2006 12:00,8.7
10.04.2006 12:00,10.2
22.05.2006 12:00,9.7
19.06.2006 12:00,9.8
17.07.2006 12:00,8.9
21.08.2006 12:00,9.8
18.09.2006 12:00,11.2
09.10.2006 12:00,9.5
14.11.2006 12:00,9.0
11.12.2006 12:00,8.7
15.01.2007 12:00,7.4
19.03.2007 12:00,12.3
17.04.2007 12:00,10.8
21.05.2007 12:00,9.6
18.06.2007 12:00,9.3
16.07.2007 12:00,11.1
13.08.2007 12:00,10.6
17.09.2007 12:00,11.2
15.10.2007 12:00,10.5
12.11.2007 12:00,8.1
10.12.2007 12:00,6.5
17.03.2008 12:00,11.3
21.04.2008 12:00,12.5
19.05.2008 12:00,10.5
16.06.2008 12:00,11.2
21.07.2008 12:00,10.8
18.08.2008 12:00,9.5
22.09.2008 12:00,9.7
20.10.2008 12:00,10.1
24.11.2008 12:00,7.5
15.12.2008 12:00,6.8
25.03.2009 12:00,9.6
14.04.2009 12:00,13.6
18.05.2009 12:00,9.6
22.06.2009 12:00,9.9
20.07.2009 12:00,10.5
17.08.2009 12:00,11.7
27.10.2009 12:00,8.0
16.11.2009 12:00,8.3
14.12.2009 12:00,7.5
15.03.2010 12:00,10.8
20.04.2010 12:00,12.1
17.05.2010 12:00,10.9
21.06.2010 12:00,9.7
19.07.2010 12:00,10.8
16.08.2010 12:00,11.7
27.09.2010 12:00,10.2
25.10.2010 12:00,7.8
15.11.2010 12:00,8.2
13.12.2010 12:00,5.8
14.03.2011 12:00,11.1
13.04.2011 12:00,11.3
09.05.2011 12:00,10.2
20.06.2011 12:00,9.6
18.07.2011 12:00,9.4
22.08.2011 12:00,10.4
19.09.2011 12:00,9.6
17.10.2011 12:00,9.2
14.11.2011 12:00,7.9
04.01.2012 12:00,7.5
26.03.2012 12:00,12.8
18.04.2012 12:00,12.9
14.05.2012 12:00,11.1
11.06.2012 12:00,9.5
09.07.2012 12:00,11.2
13.08.2012 12:00,7.9
12.09.2012 12:00,10.5
08.10.2012 12:00,11.8
12.11.2012 12:00,10.3
03.12.2012 12:00,9.2
14.01.2013 12:00,8.9
11.03.2013 12:00,14.3
21.05.2013 12:00,9.4
10.06.2013 12:00,10.4
08.07.2013 12:00,9.5
12.08.2013 12:00,10.4
11.09.2013 12:00,9.8
14.10.2013 12:00,9.5
11.11.2013 12:00,9.0
09.12.2013 12:00,8.1
10.03.2014 12:00,11.4
14.04.2014 12:00,10.8
12.05.2014 12:00,10.4
10.06.2014 12:00,10.4
14.07.2014 12:00,10.3
11.08.2014 12:00,11.4
08.09.2014 12:00,10.9
13.10.2014 12:00,12.5
10.11.2014 12:00,9.1
08.12.2014 12:00,7.4
12.01.2015 12:00,6.4
09.03.2015 12:00,11.1
20.04.2015 12:00,11.8
11.05.2015 12:00,12.5
08.06.2015 12:00,10.3
13.07.2015 12:00,11.3
10.08.2015 12:00,9.9
14.09.2015 12:00,10.0
12.10.2015 12:00,9.4
09.11.2015 12:00,10.0
07.12.2015 12:00,8.7
28.01.2016 12:00,6.8
14.03.2016 12:00,11.2
11.04.2016 12:00,12.1
09.05.2016 12:00,10.9
13.06.2016 12:00,9.9
11.07.2016 12:00,10.0
15.08.2016 12:00,12.0
12.09.2016 12:00,10.6
10.10.2016 12:00,8.6
14.11.2016 12:00,8.3
12.12.2016 12:00,6.7
13.03.2017 12:00,12.2
10.04.2017 12:00,13.9
18.05.2017 12:00,11.8
12.06.2017 12:00,9.6
10.07.2017 12:00,10.5
14.08.2017 12:00,10.6
11.09.2017 12:00,10.7
16.10.2017 12:00,10.4
13.11.2017 12:00,8.2
12.03.2018 12:00,12.9
16.04.2018 12:00,12.1
07.05.2018 12:00,11.3
11.06.2018 12:00,9.5
09.07.2018 12:00,9.8
13.08.2018 12:00,11.5
10.09.2018 12:00,10.3
08.10.2018 12:00,9.7
12.11.2018 12:00,8.6
10.12.2018 12:00,9.5
12.03.2019 12:00,10.4
08.04.2019 12:00,11.9
13.05.2019 12:00,10.7
17.06.2019 12:00,10.0
08.07.2019 12:00,10.2
12.08.2019 12:00,9.3
16.09.2019 12:00,11.0
14.10.2019 12:00,9.7
11.11.2019 12:00,8.8
09.12.2019 12:00,7.9
09.03.2020 12:00,12.3
15.04.2020 12:00,10.7
11.05.2020 12:00,11.4
15.06.2020 12:00,9.7
13.07.2020 12:00,10.5
10.08.2020 12:00,10.2
14.09.2020 12:00,11.8
12.10.2020 12:00,9.0
09.11.2020 12:00,8.9
14.12.2020 12:00,7.3
08.03.2021 12:00,13.0
12.04.2021 12:00,11.8
10.05.2021 12:00,11.3
07.06.2021 12:00,10.1
12.07.2021 12:00,10.1
09.08.2021 12:00,10.5
13.09.2021 12:00,12.1
11.10.2021 12:00,9.5
10.11.2021 12:00,8.7
13.12.2021 12:00,7.5
14.03.2022 12:00,11.6
11.04.2022 12:00,11.9
09.05.2022 12:00,10.6
13.06.2022 12:00,9.4
11.07.2022 12:00,9.5
08.08.2022 12:00,10.8
12.09.2022 12:00,11.4
10.10.2022 12:00,10.4
14.11.2022 12:00,8.6
12.12.2022 12:00,7.7
13.03.2023 12:00,10.5
12.04.2023 12:00,12.4
15.05.2023 12:00,10.5
12.06.2023 12:00,9.0
10.07.2023 12:00,10.5
14.08.2023 12:00,11.7
11.09.2023 12:00,11.1
09.10.2023 12:00,10.0
13.11.2023 12:00,8.5
11.12.2023 12:00,9.0
