date,depth,salinity [g kg-1]
28.10.1980 12:00,17.5,0.366
28.10.1980 12:00,20.0,0.368
28.10.1980 12:00,25.0,0.373
28.10.1980 12:00,30.0,0.379
28.10.1980 12:00,34.0,0.382
26.11.1980 12:00,0.3,0.326
26.11.1980 12:00,2.5,0.328
26.11.1980 12:00,5.0,0.331
26.11.1980 12:00,7.5,0.334
26.11.1980 12:00,10.0,0.335
26.11.1980 12:00,12.5,0.336
26.11.1980 12:00,15.0,0.335
26.11.1980 12:00,17.5,0.346
26.11.1980 12:00,20.0,0.37
26.11.1980 12:00,25.0,0.379
26.11.1980 12:00,30.0,0.383
26.11.1980 12:00,34.0,0.454
19.12.1980 12:00,0.3,0.342
19.12.1980 12:00,2.5,0.344
19.12.1980 12:00,5.0,0.345
19.12.1980 12:00,7.5,0.347
19.12.1980 12:00,10.0,0.348
19.12.1980 12:00,12.5,0.347
19.12.1980 12:00,15.0,0.347
19.12.1980 12:00,17.5,0.348
19.12.1980 12:00,20.0,0.433
19.12.1980 12:00,25.0,0.437
19.12.1980 12:00,30.0,0.433
19.12.1980 12:00,34.0,0.431
30.01.1981 12:00,0.3,0.34
30.01.1981 12:00,2.5,0.339
30.01.1981 12:00,5.0,0.34
30.01.1981 12:00,7.5,0.342
30.01.1981 12:00,10.0,0.344
30.01.1981 12:00,12.5,0.345
30.01.1981 12:00,15.0,0.345
30.01.1981 12:00,17.5,0.345
30.01.1981 12:00,20.0,0.347
30.01.1981 12:00,25.0,0.353
30.01.1981 12:00,30.0,0.363
30.01.1981 12:00,34.0,0.44
23.02.1981 12:00,0.3,0.342
23.02.1981 12:00,2.5,0.338
23.02.1981 12:00,5.0,0.338
23.02.1981 12:00,7.5,0.339
23.02.1981 12:00,10.0,0.344
23.02.1981 12:00,12.5,0.346
23.02.1981 12:00,15.0,0.348
23.02.1981 12:00,17.5,0.35
23.02.1981 12:00,20.0,0.352
23.02.1981 12:00,25.0,0.357
23.02.1981 12:00,30.0,0.371
23.02.1981 12:00,34.0,0.391
23.03.1981 12:00,0.3,0.322
23.03.1981 12:00,2.5,0.317
23.03.1981 12:00,5.0,0.323
23.03.1981 12:00,7.5,0.327
23.03.1981 12:00,10.0,0.331
23.03.1981 12:00,12.5,0.336
23.03.1981 12:00,15.0,0.344
23.03.1981 12:00,17.5,0.344
23.03.1981 12:00,20.0,0.346
23.03.1981 12:00,25.0,0.349
23.03.1981 12:00,30.0,0.365
23.03.1981 12:00,34.0,0.366
29.04.1981 12:00,0.3,0.302
29.04.1981 12:00,2.5,0.304
29.04.1981 12:00,5.0,0.306
29.04.1981 12:00,7.5,0.32
29.04.1981 12:00,10.0,0.33
29.04.1981 12:00,12.5,0.338
29.04.1981 12:00,15.0,0.344
29.04.1981 12:00,17.5,0.347
29.04.1981 12:00,20.0,0.349
29.04.1981 12:00,25.0,0.35
29.04.1981 12:00,30.0,0.353
29.04.1981 12:00,34.0,0.353
29.05.1981 12:00,0.3,0.29
29.05.1981 12:00,2.5,0.287
29.05.1981 12:00,5.0,0.29
29.05.1981 12:00,7.5,0.296
29.05.1981 12:00,10.0,0.304
29.05.1981 12:00,12.5,0.313
29.05.1981 12:00,15.0,0.317
29.05.1981 12:00,17.5,0.32
29.05.1981 12:00,20.0,0.323
29.05.1981 12:00,25.0,0.338
29.05.1981 12:00,30.0,0.343
29.05.1981 12:00,34.0,0.348
30.06.1981 12:00,0.3,0.269
30.06.1981 12:00,2.5,0.269
30.06.1981 12:00,5.0,0.303
30.06.1981 12:00,7.5,0.322
30.06.1981 12:00,10.0,0.326
30.06.1981 12:00,12.5,0.336
30.06.1981 12:00,15.0,0.344
30.06.1981 12:00,17.5,0.348
30.06.1981 12:00,20.0,0.338
30.06.1981 12:00,25.0,0.345
30.06.1981 12:00,30.0,0.353
30.06.1981 12:00,34.0,0.356
29.07.1981 12:00,0.3,0.265
29.07.1981 12:00,2.5,0.266
29.07.1981 12:00,5.0,0.305
29.07.1981 12:00,7.5,0.33
29.07.1981 12:00,10.0,0.343
29.07.1981 12:00,12.5,0.348
29.07.1981 12:00,15.0,0.352
29.07.1981 12:00,17.5,0.355
29.07.1981 12:00,20.0,0.357
29.07.1981 12:00,25.0,0.361
29.07.1981 12:00,30.0,0.366
29.07.1981 12:00,34.0,0.368
27.08.1981 12:00,0.3,0.253
27.08.1981 12:00,2.5,0.254
27.08.1981 12:00,5.0,0.304
27.08.1981 12:00,7.5,0.342
27.08.1981 12:00,10.0,0.353
27.08.1981 12:00,12.5,0.358
27.08.1981 12:00,15.0,0.362
27.08.1981 12:00,17.5,0.366
27.08.1981 12:00,20.0,0.367
27.08.1981 12:00,25.0,0.374
27.08.1981 12:00,30.0,0.379
27.08.1981 12:00,34.0,0.379
30.09.1981 12:00,0.3,0.267
30.09.1981 12:00,2.5,0.267
30.09.1981 12:00,5.0,0.269
30.09.1981 12:00,7.5,0.291
30.09.1981 12:00,10.0,0.331
30.09.1981 12:00,12.5,0.331
30.09.1981 12:00,15.0,0.346
30.09.1981 12:00,17.5,0.345
30.09.1981 12:00,20.0,0.343
30.09.1981 12:00,25.0,0.347
30.09.1981 12:00,30.0,0.368
30.09.1981 12:00,34.0,0.37
29.10.1981 12:00,0.3,0.295
29.10.1981 12:00,2.5,0.296
29.10.1981 12:00,5.0,0.296
29.10.1981 12:00,7.5,0.297
29.10.1981 12:00,10.0,0.298
29.10.1981 12:00,12.5,0.335
29.10.1981 12:00,15.0,0.339
29.10.1981 12:00,17.5,0.343
29.10.1981 12:00,20.0,0.345
29.10.1981 12:00,25.0,0.352
29.10.1981 12:00,30.0,0.361
29.10.1981 12:00,34.0,0.365
25.11.1981 12:00,0.3,0.316
25.11.1981 12:00,2.5,0.318
25.11.1981 12:00,5.0,0.321
25.11.1981 12:00,7.5,0.322
25.11.1981 12:00,10.0,0.323
25.11.1981 12:00,12.5,0.326
25.11.1981 12:00,15.0,0.326
25.11.1981 12:00,17.5,0.347
25.11.1981 12:00,20.0,0.351
25.11.1981 12:00,25.0,0.361
25.11.1981 12:00,30.0,0.366
25.11.1981 12:00,34.0,0.369
22.12.1981 12:00,0.3,0.329
22.12.1981 12:00,2.5,0.331
22.12.1981 12:00,5.0,0.332
22.12.1981 12:00,7.5,0.335
22.12.1981 12:00,10.0,0.336
22.12.1981 12:00,12.5,0.336
22.12.1981 12:00,15.0,0.336
22.12.1981 12:00,17.5,0.335
22.12.1981 12:00,20.0,0.335
22.12.1981 12:00,25.0,0.335
22.12.1981 12:00,30.0,0.34
