date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
05.01.1988 12:00,10.8
19.01.1988 12:00,10.9
09.02.1988 12:00,11.2
02.03.1988 12:00,11.9
28.03.1988 12:00,11.6
25.04.1988 12:00,13.3
24.05.1988 12:00,11.6
21.06.1988 12:00,11.0
14.07.1988 12:00,9.7
15.08.1988 12:00,10.6
12.09.1988 12:00,10.3
03.10.1988 12:00,9.4
01.11.1988 12:00,9.6
29.11.1988 12:00,9.5
03.01.1989 12:00,10.7
31.01.1989 12:00,11.0
28.02.1989 12:00,10.8
28.03.1989 12:00,12.3
25.04.1989 12:00,11.5
23.05.1989 12:00,11.2
19.06.1989 12:00,11.0
13.07.1989 12:00,10.7
15.08.1989 12:00,10.5
11.09.1989 12:00,10.0
09.10.1989 12:00,8.8
07.11.1989 12:00,9.1
05.12.1989 12:00,9.4
15.01.1990 12:00,10.3
20.02.1990 12:00,11.7
19.03.1990 12:00,16.3
17.04.1990 12:00,11.6
14.05.1990 12:00,11.5
11.06.1990 12:00,9.5
09.07.1990 12:00,9.0
06.08.1990 12:00,10.2
03.09.1990 12:00,9.5
01.10.1990 12:00,10.2
29.10.1990 12:00,8.7
26.11.1990 12:00,9.7
07.01.1991 12:00,11.0
04.02.1991 12:00,12.6
06.03.1991 12:00,11.8
03.04.1991 12:00,12.6
30.04.1991 12:00,12.9
28.05.1991 12:00,11.5
24.06.1991 12:00,10.6
23.07.1991 12:00,9.9
19.08.1991 12:00,9.7
16.09.1991 12:00,9.7
14.10.1991 12:00,9.2
11.11.1991 12:00,9.9
09.12.1991 12:00,10.0
07.01.1992 12:00,10.8
04.02.1992 12:00,11.5
04.03.1992 12:00,11.8
01.04.1992 12:00,11.6
28.04.1992 12:00,12.3
25.05.1992 12:00,11.5
22.06.1992 12:00,10.2
20.07.1992 12:00,9.6
18.08.1992 12:00,9.9
14.09.1992 12:00,10.7
12.10.1992 12:00,8.7
09.11.1992 12:00,9.7
08.12.1992 12:00,10.2
13.01.1993 12:00,11.5
08.02.1993 12:00,11.4
09.03.1993 12:00,11.8
05.04.1993 12:00,13.3
03.05.1993 12:00,12.1
01.06.1993 12:00,10.2
28.06.1993 12:00,10.3
26.07.1993 12:00,10.0
23.08.1993 12:00,9.9
20.09.1993 12:00,10.4
19.10.1993 12:00,9.2
16.11.1993 12:00,9.9
13.12.1993 12:00,10.9
10.01.1994 12:00,11.0
07.02.1994 12:00,11.5
07.03.1994 12:00,11.9
05.04.1994 12:00,12.2
02.05.1994 12:00,14.1
30.05.1994 12:00,10.8
27.06.1994 12:00,11.4
25.07.1994 12:00,10.4
22.08.1994 12:00,9.3
19.09.1994 12:00,9.0
17.10.1994 12:00,9.9
14.11.1994 12:00,9.2
12.12.1994 12:00,10.2
16.01.1995 12:00,11.3
13.02.1995 12:00,11.1
13.03.1995 12:00,12.0
10.04.1995 12:00,13.0
08.05.1995 12:00,12.5
06.06.1995 12:00,9.8
03.07.1995 12:00,12.2
31.07.1995 12:00,10.1
28.08.1995 12:00,8.7
25.09.1995 12:00,10.0
23.10.1995 12:00,9.5
20.11.1995 12:00,9.5
18.12.1995 12:00,10.5
22.01.1996 12:00,11.0
19.02.1996 12:00,12.4
18.03.1996 12:00,12.2
15.04.1996 12:00,13.8
13.05.1996 12:00,11.1
10.06.1996 12:00,11.0
08.07.1996 12:00,9.6
05.08.1996 12:00,9.5
02.09.1996 12:00,9.8
30.09.1996 12:00,10.0
28.10.1996 12:00,9.8
25.11.1996 12:00,10.2
16.12.1996 12:00,10.7
27.01.1997 12:00,11.8
24.02.1997 12:00,11.9
10.03.1997 12:00,12.5
24.03.1997 12:00,11.5
07.04.1997 12:00,11.7
21.04.1997 12:00,11.9
05.05.1997 12:00,12.0
20.05.1997 12:00,10.9
16.06.1997 12:00,10.2
14.07.1997 12:00,11.6
11.08.1997 12:00,10.6
08.09.1997 12:00,11.3
22.09.1997 12:00,9.6
06.10.1997 12:00,10.0
20.10.1997 12:00,9.1
03.11.1997 12:00,9.1
17.11.1997 12:00,11.7
01.12.1997 12:00,9.9
15.12.1997 12:00,10.4
07.01.1998 12:00,11.1
21.01.1998 12:00,12.0
02.02.1998 12:00,11.6
16.02.1998 12:00,11.6
02.03.1998 12:00,11.8
16.03.1998 12:00,11.4
30.03.1998 12:00,13.6
14.04.1998 12:00,11.2
27.04.1998 12:00,12.5
11.05.1998 12:00,12.7
25.05.1998 12:00,11.2
22.06.1998 12:00,11.6
06.07.1998 12:00,9.7
20.07.1998 12:00,10.0
03.08.1998 12:00,9.8
17.08.1998 12:00,10.0
21.09.1998 12:00,9.4
05.10.1998 12:00,9.0
19.10.1998 12:00,9.8
16.11.1998 12:00,10.3
30.11.1998 12:00,11.2
14.12.1998 12:00,11.3
11.01.1999 12:00,11.0
25.01.1999 12:00,11.4
09.02.1999 12:00,12.1
08.03.1999 12:00,11.7
06.04.1999 12:00,13.6
03.05.1999 12:00,12.7
31.05.1999 12:00,10.7
29.06.1999 12:00,10.9
12.07.1999 12:00,10.1
03.08.1999 12:00,11.5
18.08.1999 12:00,10.0
31.08.1999 12:00,10.6
13.09.1999 12:00,11.5
27.09.1999 12:00,9.3
11.10.1999 12:00,10.0
02.11.1999 12:00,10.0
01.12.1999 12:00,10.4
15.12.1999 12:00,10.5
29.02.2000 12:00,12.0
13.03.2000 12:00,12.5
27.03.2000 12:00,12.8
10.04.2000 12:00,13.7
25.04.2000 12:00,12.4
08.05.2000 12:00,13.0
29.05.2000 12:00,11.1
20.06.2000 12:00,11.0
13.07.2000 12:00,9.6
31.07.2000 12:00,10.7
14.08.2000 12:00,11.6
12.09.2000 12:00,11.4
11.10.2000 12:00,9.7
02.11.2000 12:00,10.4
13.11.2000 12:00,9.8
27.11.2000 12:00,9.5
11.12.2000 12:00,10.0
22.01.2001 12:00,11.3
06.02.2001 12:00,11.0
19.02.2001 12:00,11.7
05.03.2001 12:00,11.7
21.03.2001 12:00,12.0
17.04.2001 12:00,11.9
15.05.2001 12:00,11.5
12.06.2001 12:00,10.8
17.07.2001 12:00,10.0
20.08.2001 12:00,10.8
04.09.2001 12:00,10.4
17.09.2001 12:00,10.1
15.10.2001 12:00,11.9
29.10.2001 12:00,12.8
19.11.2001 12:00,10.3
03.12.2001 12:00,11.6
17.12.2001 12:00,11.5
30.01.2002 12:00,12.3
05.03.2002 12:00,12.8
26.03.2002 12:00,12.9
24.04.2002 12:00,12.5
08.05.2002 12:00,11.5
23.05.2002 12:00,11.7
04.06.2002 12:00,12.6
20.06.2002 12:00,10.7
08.07.2002 12:00,10.7
23.07.2002 12:00,11.4
06.08.2002 12:00,11.7
22.08.2002 12:00,10.6
09.09.2002 12:00,11.0
25.09.2002 12:00,9.5
08.10.2002 12:00,10.9
22.10.2002 12:00,10.5
05.11.2002 12:00,11.3
12.11.2002 12:00,11.6
10.12.2002 12:00,11.8
21.01.2003 12:00,13.7
06.02.2003 12:00,12.9
04.03.2003 12:00,12.3
19.03.2003 12:00,12.1
31.03.2003 12:00,12.4
24.04.2003 12:00,12.0
06.05.2003 12:00,10.9
16.06.2003 12:00,10.1
02.07.2003 12:00,10.5
15.07.2003 12:00,12.0
29.07.2003 12:00,9.9
13.08.2003 12:00,10.0
27.08.2003 12:00,12.7
10.09.2003 12:00,10.6
23.09.2003 12:00,13.4
08.10.2003 12:00,9.7
22.10.2003 12:00,11.9
04.11.2003 12:00,12.2
19.11.2003 12:00,11.5
03.12.2003 12:00,11.4
15.12.2003 12:00,11.3
14.01.2004 12:00,13.1
10.02.2004 12:00,12.3
08.03.2004 12:00,12.2
15.04.2004 12:00,13.3
28.04.2004 12:00,12.6
13.05.2004 12:00,11.3
26.05.2004 12:00,11.8
09.06.2004 12:00,11.4
23.06.2004 12:00,11.2
08.07.2004 12:00,11.7
27.07.2004 12:00,11.3
16.08.2004 12:00,10.9
31.08.2004 12:00,13.8
14.09.2004 12:00,11.0
28.09.2004 12:00,10.1
14.10.2004 12:00,9.6
04.11.2004 12:00,10.8
16.11.2004 12:00,9.5
01.12.2004 12:00,13.5
19.01.2005 12:00,10.8
01.02.2005 12:00,11.7
15.02.2005 12:00,12.3
01.03.2005 12:00,13.1
15.03.2005 12:00,13.3
29.03.2005 12:00,14.4
12.04.2005 12:00,12.1
28.04.2005 12:00,12.0
10.05.2005 12:00,11.5
25.05.2005 12:00,12.2
07.06.2005 12:00,11.3
23.06.2005 12:00,13.6
12.07.2005 12:00,11.1
27.07.2005 12:00,11.1
09.08.2005 12:00,11.5
25.08.2005 12:00,11.0
06.09.2005 12:00,11.8
20.09.2005 12:00,9.6
05.10.2005 12:00,10.1
18.10.2005 12:00,10.5
01.11.2005 12:00,10.0
15.11.2005 12:00,10.3
29.11.2005 12:00,10.8
20.12.2005 12:00,12.7
06.01.2006 12:00,12.3
19.01.2006 12:00,12.2
28.02.2006 12:00,13.7
14.03.2006 12:00,13.9
28.03.2006 12:00,14.1
11.04.2006 12:00,13.1
25.04.2006 12:00,11.3
09.05.2006 12:00,14.4
23.05.2006 12:00,11.3
06.06.2006 12:00,11.0
05.07.2006 12:00,11.6
18.07.2006 12:00,11.5
22.08.2006 12:00,11.5
05.09.2006 12:00,12.0
19.09.2006 12:00,11.0
03.10.2006 12:00,10.7
18.10.2006 12:00,10.4
07.11.2006 12:00,10.4
22.11.2006 12:00,11.5
05.12.2006 12:00,11.1
10.01.2007 12:00,12.2
24.01.2007 12:00,11.1
06.02.2007 12:00,11.6
20.02.2007 12:00,11.9
12.03.2007 12:00,13.6
20.03.2007 12:00,11.5
03.04.2007 12:00,14.1
17.04.2007 12:00,12.5
14.05.2007 12:00,13.3
22.05.2007 12:00,13.0
06.06.2007 12:00,12.9
28.06.2007 12:00,10.3
10.07.2007 12:00,10.7
27.07.2007 12:00,11.2
07.08.2007 12:00,11.4
21.08.2007 12:00,10.8
04.09.2007 12:00,10.4
18.09.2007 12:00,10.4
02.10.2007 12:00,10.8
16.10.2007 12:00,9.7
05.11.2007 12:00,9.6
20.11.2007 12:00,10.6
11.12.2007 12:00,11.4
19.12.2007 12:00,14.0
15.01.2008 12:00,14.8
05.02.2008 12:00,11.3
19.02.2008 12:00,13.2
04.03.2008 12:00,12.1
18.03.2008 12:00,14.5
08.04.2008 12:00,14.5
23.04.2008 12:00,13.8
06.05.2008 12:00,14.4
20.05.2008 12:00,11.5
03.06.2008 12:00,11.1
17.06.2008 12:00,11.6
08.07.2008 12:00,11.7
22.07.2008 12:00,12.3
26.08.2008 12:00,11.6
09.09.2008 12:00,11.8
30.09.2008 12:00,10.0
14.10.2008 12:00,12.7
28.10.2008 12:00,10.7
11.11.2008 12:00,11.3
27.11.2008 12:00,12.1
02.12.2008 12:00,12.0
07.01.2009 12:00,12.2
18.02.2009 12:00,14.3
03.03.2009 12:00,14.2
21.04.2009 12:00,13.1
05.05.2009 12:00,13.3
19.05.2009 12:00,12.3
10.06.2009 12:00,11.4
23.06.2009 12:00,11.6
07.07.2009 12:00,12.1
21.07.2009 12:00,11.2
04.08.2009 12:00,12.3
18.08.2009 12:00,11.0
15.09.2009 12:00,10.3
29.09.2009 12:00,11.1
15.10.2009 12:00,10.0
27.10.2009 12:00,10.9
12.11.2009 12:00,11.4
26.11.2009 12:00,11.6
09.12.2009 12:00,11.5
22.12.2009 12:00,13.3
12.01.2010 12:00,13.2
21.01.2010 12:00,12.5
01.03.2010 12:00,12.9
12.03.2010 12:00,13.2
13.04.2010 12:00,14.5
27.04.2010 12:00,13.5
04.05.2010 12:00,13.2
25.05.2010 12:00,12.8
01.06.2010 12:00,11.3
28.06.2010 12:00,11.9
06.07.2010 12:00,11.9
28.07.2010 12:00,9.9
03.08.2010 12:00,10.7
24.08.2010 12:00,9.9
08.09.2010 12:00,10.9
21.09.2010 12:00,11.9
05.10.2010 12:00,11.2
20.10.2010 12:00,10.1
04.11.2010 12:00,11.2
29.11.2010 12:00,11.3
14.12.2010 12:00,11.7
13.01.2011 12:00,12.7
17.01.2011 12:00,13.3
22.02.2011 12:00,12.2
13.04.2011 12:00,13.2
27.04.2011 12:00,11.6
03.05.2011 12:00,11.5
17.05.2011 12:00,10.8
14.06.2011 12:00,12.8
29.06.2011 12:00,13.9
19.07.2011 12:00,10.9
26.07.2011 12:00,11.2
17.08.2011 12:00,12.3
31.08.2011 12:00,10.4
06.09.2011 12:00,10.4
20.09.2011 12:00,10.0
06.10.2011 12:00,9.4
18.10.2011 12:00,9.9
02.11.2011 12:00,9.8
15.11.2011 12:00,10.0
06.12.2011 12:00,11.1
20.12.2011 12:00,11.6
10.01.2012 12:00,11.6
24.01.2012 12:00,12.2
06.02.2012 12:00,12.6
26.03.2012 12:00,10.7
16.04.2012 12:00,12.4
05.06.2012 12:00,10.5
25.06.2012 12:00,10.5
16.07.2012 12:00,9.2
07.08.2012 12:00,9.9
03.09.2012 12:00,10.3
01.10.2012 12:00,9.5
05.11.2012 12:00,10.5
03.12.2012 12:00,10.8
14.01.2013 12:00,12.2
11.02.2013 12:00,12.6
04.03.2013 12:00,13.0
10.04.2013 12:00,12.9
06.05.2013 12:00,11.1
06.06.2013 12:00,10.5
03.07.2013 12:00,12.6
12.08.2013 12:00,10.1
02.09.2013 12:00,11.5
30.09.2013 12:00,10.1
04.11.2013 12:00,9.8
04.12.2013 12:00,10.6
07.01.2014 12:00,11.4
03.02.2014 12:00,11.8
04.03.2014 12:00,12.1
07.04.2014 12:00,12.6
05.05.2014 12:00,11.1
03.06.2014 12:00,12.3
01.07.2014 12:00,10.1
18.08.2014 12:00,9.0
08.09.2014 12:00,10.9
07.10.2014 12:00,10.5
10.11.2014 12:00,9.6
01.12.2014 12:00,9.2
12.01.2015 12:00,11.6
16.02.2015 12:00,12.3
09.03.2015 12:00,12.1
14.04.2015 12:00,13.3
19.05.2015 12:00,11.3
24.06.2015 12:00,11.0
28.07.2015 12:00,9.2
24.08.2015 12:00,11.3
22.09.2015 12:00,9.8
21.10.2015 12:00,9.5
03.11.2015 12:00,9.9
03.12.2015 12:00,10.8
14.01.2016 12:00,11.0
18.02.2016 12:00,11.6
22.03.2016 12:00,12.3
28.04.2016 12:00,11.4
26.05.2016 12:00,11.6
28.06.2016 12:00,10.8
19.07.2016 12:00,11.2
25.08.2016 12:00,10.7
28.09.2016 12:00,10.1
11.10.2016 12:00,9.3
16.11.2016 12:00,10.3
13.12.2016 12:00,11.5
23.01.2017 12:00,14.4
13.02.2017 12:00,11.7
15.03.2017 12:00,12.5
11.04.2017 12:00,11.9
09.05.2017 12:00,11.4
13.06.2017 12:00,11.2
04.07.2017 12:00,10.5
14.08.2017 12:00,9.3
19.09.2017 12:00,9.5
10.10.2017 12:00,9.6
21.11.2017 12:00,10.2
05.12.2017 12:00,10.9
23.01.2018 12:00,11.5
06.02.2018 12:00,11.3
15.03.2018 12:00,12.5
17.04.2018 12:00,11.9
15.05.2018 12:00,10.6
19.06.2018 12:00,10.8
10.07.2018 12:00,11.3
14.08.2018 12:00,9.4
18.09.2018 12:00,10.5
16.10.2018 12:00,11.0
06.11.2018 12:00,10.0
04.12.2018 12:00,9.7
15.01.2019 12:00,11.7
19.02.2019 12:00,12.2
12.03.2019 12:00,11.8
16.04.2019 12:00,12.0
17.05.2019 12:00,10.9
05.06.2019 12:00,11.7
09.07.2019 12:00,10.7
15.08.2019 12:00,10.0
07.10.2019 12:00,9.0
28.10.2019 12:00,10.2
18.11.2019 12:00,9.7
15.01.2020 12:00,11.3
24.02.2020 12:00,11.5
11.03.2020 12:00,11.4
15.06.2020 12:00,10.4
01.07.2020 12:00,10.6
10.08.2020 12:00,11.2
15.09.2020 12:00,11.5
20.10.2020 12:00,9.8
16.11.2020 12:00,9.7
09.12.2020 12:00,10.6
20.01.2021 12:00,11.9
10.02.2021 12:00,11.1
08.03.2021 12:00,11.9
07.04.2021 12:00,12.1
03.05.2021 12:00,11.8
09.06.2021 12:00,11.2
13.07.2021 12:00,9.9
30.08.2021 12:00,9.0
20.09.2021 12:00,9.1
11.10.2021 12:00,9.2
18.11.2021 12:00,9.4
13.12.2021 12:00,11.0
17.01.2022 12:00,11.5
23.02.2022 12:00,11.8
22.03.2022 12:00,12.2
19.04.2022 12:00,11.6
16.05.2022 12:00,11.0
13.06.2022 12:00,11.7
12.07.2022 12:00,10.9
16.08.2022 12:00,9.1
13.09.2022 12:00,9.4
04.10.2022 12:00,9.8
09.11.2022 12:00,9.5
06.12.2022 12:00,9.0
18.01.2023 12:00,11.1
07.02.2023 12:00,12.0
15.03.2023 12:00,11.7
17.04.2023 12:00,11.7
22.05.2023 12:00,10.9
20.06.2023 12:00,11.0
11.07.2023 12:00,10.3
29.08.2023 12:00,8.4
25.09.2023 12:00,9.0
23.10.2023 12:00,9.0
21.11.2023 12:00,10.2
08.12.2023 12:00,10.6
