date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
06.04.2009 12:00,8.6
20.04.2009 12:00,6.9
05.05.2009 12:00,9.2
18.05.2009 12:00,6.5
02.06.2009 12:00,7.2
09.06.2009 12:00,9.5
15.06.2009 12:00,9.2
14.07.2009 12:00,11.0
27.07.2009 12:00,10.4
04.08.2009 12:00,10.4
11.08.2009 12:00,11.5
17.08.2009 12:00,10.0
08.09.2009 12:00,11.4
21.09.2009 12:00,11.9
06.10.2009 12:00,13.2
19.10.2009 12:00,14.6
09.11.2009 12:00,16.4
17.11.2009 12:00,18.0
01.12.2009 12:00,19.3
14.12.2009 12:00,22.4
22.03.2010 12:00,1.8
09.04.2010 12:00,11.5
19.04.2010 12:00,15.7
04.05.2010 12:00,8.4
17.05.2010 12:00,10.6
08.06.2010 12:00,9.5
21.06.2010 12:00,11.0
14.07.2010 12:00,8.8
26.07.2010 12:00,9.5
10.08.2010 12:00,9.9
23.08.2010 12:00,10.8
07.09.2010 12:00,12.4
20.09.2010 12:00,13.3
07.10.2010 12:00,15.4
18.10.2010 12:00,16.1
10.11.2010 12:00,18.2
22.11.2010 12:00,21.3
06.12.2010 12:00,24.5
20.12.2010 12:00,26.9
28.03.2011 12:00,10.4
13.04.2011 12:00,8.7
26.04.2011 12:00,9.8
10.05.2011 12:00,12.6
23.05.2011 12:00,8.2
10.06.2011 12:00,10.2
20.06.2011 12:00,11.4
25.07.2011 12:00,11.6
11.08.2011 12:00,13.1
22.08.2011 12:00,11.2
12.09.2011 12:00,12.0
19.09.2011 12:00,9.9
06.10.2011 12:00,12.5
17.10.2011 12:00,14.3
09.11.2011 12:00,16.8
21.11.2011 12:00,18.9
29.11.2011 12:00,19.8
05.12.2011 12:00,19.8
19.12.2011 12:00,20.5
10.01.2012 12:00,31.6
26.03.2012 12:00,5.5
10.04.2012 12:00,9.6
23.04.2012 12:00,9.3
08.05.2012 12:00,9.0
21.05.2012 12:00,12.2
06.06.2012 12:00,8.2
18.06.2012 12:00,9.6
12.07.2012 12:00,9.1
23.07.2012 12:00,9.8
09.08.2012 12:00,10.3
20.08.2012 12:00,10.3
06.09.2012 12:00,11.0
17.09.2012 12:00,13.0
04.10.2012 12:00,14.5
22.10.2012 12:00,15.4
08.11.2012 12:00,19.2
19.11.2012 12:00,20.0
06.12.2012 12:00,21.4
17.12.2012 12:00,30.9
07.01.2013 12:00,34.7
10.04.2013 12:00,19.9
21.04.2013 12:00,5.9
07.05.2013 12:00,7.7
20.05.2013 12:00,9.0
05.06.2013 12:00,10.7
16.06.2013 12:00,7.8
10.07.2013 12:00,8.3
21.07.2013 12:00,9.1
07.08.2013 12:00,8.7
18.08.2013 12:00,10.1
04.09.2013 12:00,11.1
15.09.2013 12:00,11.5
07.10.2013 12:00,14.2
20.10.2013 12:00,15.6
04.11.2013 12:00,15.7
17.11.2013 12:00,17.3
02.12.2013 12:00,23.4
15.12.2013 12:00,26.7
14.01.2014 12:00,31.7
27.01.2014 12:00,41.1
11.03.2014 12:00,5.9
25.03.2014 12:00,14.1
08.04.2014 12:00,10.4
22.04.2014 12:00,13.3
06.05.2014 12:00,12.9
19.05.2014 12:00,13.4
03.06.2014 12:00,8.9
16.06.2014 12:00,9.8
08.07.2014 12:00,8.9
21.07.2014 12:00,11.5
05.08.2014 12:00,11.3
25.08.2014 12:00,10.5
02.09.2014 12:00,13.2
09.09.2014 12:00,13.5
22.09.2014 12:00,13.6
09.10.2014 12:00,14.8
20.10.2014 12:00,15.2
06.11.2014 12:00,20.8
17.11.2014 12:00,23.4
02.12.2014 12:00,26.0
15.12.2014 12:00,24.9
15.01.2015 12:00,36.3
26.01.2015 12:00,36.3
23.03.2015 12:00,9.9
08.04.2015 12:00,10.8
14.04.2015 12:00,10.1
27.04.2015 12:00,8.9
11.05.2015 12:00,10.9
26.05.2015 12:00,10.5
09.06.2015 12:00,10.7
22.06.2015 12:00,10.2
07.07.2015 12:00,9.6
27.07.2015 12:00,9.4
11.08.2015 12:00,9.9
24.08.2015 12:00,11.9
08.09.2015 12:00,12.9
21.09.2015 12:00,13.0
07.10.2015 12:00,16.0
19.10.2015 12:00,18.5
03.11.2015 12:00,17.5
16.11.2015 12:00,19.6
01.12.2015 12:00,24.4
14.12.2015 12:00,24.9
12.01.2016 12:00,31.7
25.01.2016 12:00,42.6
23.02.2016 12:00,8.4
21.03.2016 12:00,8.5
05.04.2016 12:00,10.9
18.04.2016 12:00,9.9
10.05.2016 12:00,15.1
23.05.2016 12:00,12.2
07.06.2016 12:00,9.7
20.06.2016 12:00,14.2
14.07.2016 12:00,11.0
25.07.2016 12:00,12.4
09.08.2016 12:00,13.5
22.08.2016 12:00,12.7
06.09.2016 12:00,12.1
19.09.2016 12:00,14.8
04.10.2016 12:00,15.2
17.10.2016 12:00,18.0
08.11.2016 12:00,18.5
21.11.2016 12:00,20.6
05.12.2016 12:00,26.6
19.12.2016 12:00,25.0
10.01.2017 12:00,48.1
20.03.2017 12:00,0.0
04.04.2017 12:00,11.4
24.04.2017 12:00,19.0
02.05.2017 12:00,18.3
22.05.2017 12:00,8.2
12.06.2017 12:00,10.7
19.06.2017 12:00,10.0
11.07.2017 12:00,11.8
24.07.2017 12:00,11.0
08.08.2017 12:00,11.7
21.08.2017 12:00,13.1
05.09.2017 12:00,14.6
18.09.2017 12:00,15.8
03.10.2017 12:00,17.7
24.10.2017 12:00,18.9
07.11.2017 12:00,20.3
20.11.2017 12:00,23.6
05.12.2017 12:00,25.8
18.12.2017 12:00,38.2
10.04.2018 12:00,9.7
23.04.2018 12:00,5.7
08.05.2018 12:00,6.4
22.05.2018 12:00,9.1
05.06.2018 12:00,9.4
03.07.2018 12:00,8.7
23.07.2018 12:00,10.7
07.08.2018 12:00,11.4
20.08.2018 12:00,11.4
04.09.2018 12:00,12.4
17.09.2018 12:00,11.7
02.10.2018 12:00,12.4
15.10.2018 12:00,13.1
06.11.2018 12:00,16.7
19.11.2018 12:00,19.2
04.12.2018 12:00,20.5
17.12.2018 12:00,22.5
20.03.2019 12:00,8.6
02.04.2019 12:00,8.8
16.04.2019 12:00,11.3
07.05.2019 12:00,12.0
21.05.2019 12:00,16.4
04.06.2019 12:00,6.8
17.06.2019 12:00,7.8
02.07.2019 12:00,9.6
23.07.2019 12:00,10.5
06.08.2019 12:00,10.3
27.08.2019 12:00,11.6
05.09.2019 12:00,12.4
17.09.2019 12:00,12.9
01.10.2019 12:00,13.8
15.10.2019 12:00,14.9
05.11.2019 12:00,17.9
03.12.2019 12:00,24.6
17.12.2019 12:00,25.9
07.01.2020 12:00,33.0
21.01.2020 12:00,36.0
04.02.2020 12:00,37.5
18.02.2020 12:00,48.1
03.03.2020 12:00,46.5
16.03.2020 12:00,3.8
07.04.2020 12:00,18.3
05.05.2020 12:00,9.3
18.05.2020 12:00,8.7
02.06.2020 12:00,8.9
23.06.2020 12:00,9.6
07.07.2020 12:00,10.2
21.07.2020 12:00,10.2
05.08.2020 12:00,12.0
18.08.2020 12:00,10.1
01.09.2020 12:00,11.7
22.09.2020 12:00,12.3
06.10.2020 12:00,15.6
20.10.2020 12:00,18.9
10.11.2020 12:00,19.2
01.12.2020 12:00,21.5
15.12.2020 12:00,24.5
12.01.2021 12:00,36.0
09.03.2021 12:00,24.1
23.03.2021 12:00,33.9
14.04.2021 12:00,17.3
27.04.2021 12:00,8.3
04.05.2021 12:00,6.6
18.05.2021 12:00,10.5
08.06.2021 12:00,9.3
22.06.2021 12:00,8.3
06.07.2021 12:00,9.8
20.07.2021 12:00,10.7
31.08.2021 12:00,11.6
19.10.2021 12:00,14.9
09.11.2021 12:00,19.1
23.11.2021 12:00,18.7
30.11.2021 12:00,21.3
21.12.2021 12:00,28.2
22.03.2022 12:00,5.8
05.04.2022 12:00,9.9
20.04.2022 12:00,13.8
03.05.2022 12:00,8.0
17.05.2022 12:00,9.0
31.05.2022 12:00,8.2
21.06.2022 12:00,8.7
06.07.2022 12:00,10.6
19.07.2022 12:00,9.8
03.08.2022 12:00,11.1
23.08.2022 12:00,11.2
06.09.2022 12:00,12.6
20.09.2022 12:00,14.1
04.10.2022 12:00,14.9
18.10.2022 12:00,14.3
22.11.2022 12:00,18.6
05.12.2022 12:00,19.5
20.12.2022 12:00,23.0
11.01.2023 12:00,27.0
24.01.2023 12:00,34.0
07.02.2023 12:00,0.8
21.02.2023 12:00,7.6
07.03.2023 12:00,1.0
21.03.2023 12:00,14.4
04.04.2023 12:00,14.2
18.04.2023 12:00,19.9
05.09.2023 12:00,12.7
19.09.2023 12:00,13.4
03.10.2023 12:00,14.0
24.10.2023 12:00,17.3
07.11.2023 12:00,19.0
21.11.2023 12:00,19.4
05.12.2023 12:00,26.0
19.12.2023 12:00,28.4
