date,depth,salinity [g kg-1]
23.10.1989 12:00,250.0,0.117
23.10.1989 12:00,300.0,0.117
23.10.1989 12:00,360.0,0.117
22.11.1989 12:00,0.0,0.116
22.11.1989 12:00,5.0,0.116
22.11.1989 12:00,10.0,0.116
22.11.1989 12:00,20.0,0.116
22.11.1989 12:00,30.0,0.113
22.11.1989 12:00,50.0,0.113
22.11.1989 12:00,100.0,0.116
22.11.1989 12:00,150.0,0.117
22.11.1989 12:00,200.0,0.117
22.11.1989 12:00,250.0,0.117
22.11.1989 12:00,300.0,0.117
22.11.1989 12:00,360.0,0.117
18.12.1989 12:00,0.0,0.116
18.12.1989 12:00,5.0,0.116
18.12.1989 12:00,10.0,0.116
18.12.1989 12:00,20.0,0.116
18.12.1989 12:00,30.0,0.116
18.12.1989 12:00,50.0,0.114
18.12.1989 12:00,100.0,0.116
18.12.1989 12:00,150.0,0.117
18.12.1989 12:00,200.0,0.117
18.12.1989 12:00,250.0,0.117
18.12.1989 12:00,300.0,0.117
18.12.1989 12:00,360.0,0.114
23.01.1990 12:00,0.0,0.116
23.01.1990 12:00,5.0,0.116
23.01.1990 12:00,10.0,0.116
23.01.1990 12:00,20.0,0.116
23.01.1990 12:00,30.0,0.116
23.01.1990 12:00,50.0,0.116
23.01.1990 12:00,100.0,0.116
23.01.1990 12:00,150.0,0.117
23.01.1990 12:00,200.0,0.117
23.01.1990 12:00,250.0,0.117
23.01.1990 12:00,300.0,0.117
23.01.1990 12:00,360.0,0.117
26.02.1990 12:00,0.0,0.117
26.02.1990 12:00,5.0,0.116
26.02.1990 12:00,10.0,0.117
26.02.1990 12:00,20.0,0.117
26.02.1990 12:00,30.0,0.116
26.02.1990 12:00,50.0,0.117
26.02.1990 12:00,100.0,0.117
26.02.1990 12:00,150.0,0.117
26.02.1990 12:00,200.0,0.117
26.02.1990 12:00,250.0,0.117
26.02.1990 12:00,300.0,0.117
26.02.1990 12:00,360.0,0.118
19.03.1990 12:00,0.0,0.117
19.03.1990 12:00,5.0,0.118
19.03.1990 12:00,10.0,0.117
19.03.1990 12:00,20.0,0.117
19.03.1990 12:00,30.0,0.117
19.03.1990 12:00,50.0,0.117
19.03.1990 12:00,100.0,0.117
19.03.1990 12:00,150.0,0.117
19.03.1990 12:00,200.0,0.117
19.03.1990 12:00,250.0,0.117
19.03.1990 12:00,300.0,0.117
19.03.1990 12:00,360.0,0.117
17.04.1990 12:00,0.0,0.117
17.04.1990 12:00,5.0,0.118
17.04.1990 12:00,10.0,0.119
17.04.1990 12:00,20.0,0.119
17.04.1990 12:00,30.0,0.118
17.04.1990 12:00,50.0,0.118
17.04.1990 12:00,100.0,0.117
17.04.1990 12:00,150.0,0.117
17.04.1990 12:00,200.0,0.117
17.04.1990 12:00,250.0,0.117
17.04.1990 12:00,300.0,0.117
17.04.1990 12:00,360.0,0.117
14.05.1990 12:00,0.0,0.114
14.05.1990 12:00,5.0,0.12
14.05.1990 12:00,10.0,0.118
14.05.1990 12:00,20.0,0.121
14.05.1990 12:00,30.0,0.12
14.05.1990 12:00,50.0,0.119
14.05.1990 12:00,100.0,0.117
14.05.1990 12:00,150.0,0.117
14.05.1990 12:00,200.0,0.117
14.05.1990 12:00,250.0,0.118
14.05.1990 12:00,300.0,0.117
14.05.1990 12:00,360.0,0.117
19.06.1990 12:00,0.0,0.113
19.06.1990 12:00,5.0,0.116
19.06.1990 12:00,10.0,0.113
19.06.1990 12:00,20.0,0.112
19.06.1990 12:00,30.0,0.113
19.06.1990 12:00,50.0,0.117
19.06.1990 12:00,100.0,0.118
19.06.1990 12:00,150.0,0.117
19.06.1990 12:00,200.0,0.117
19.06.1990 12:00,250.0,0.116
19.06.1990 12:00,300.0,0.117
19.06.1990 12:00,360.0,0.117
17.07.1990 12:00,0.0,0.114
17.07.1990 12:00,5.0,0.113
17.07.1990 12:00,10.0,0.11
17.07.1990 12:00,20.0,0.117
17.07.1990 12:00,30.0,0.12
17.07.1990 12:00,50.0,0.119
17.07.1990 12:00,100.0,0.118
17.07.1990 12:00,150.0,0.119
17.07.1990 12:00,200.0,0.119
17.07.1990 12:00,250.0,0.118
17.07.1990 12:00,300.0,0.118
17.07.1990 12:00,360.0,0.119
23.08.1990 12:00,0.0,0.114
23.08.1990 12:00,5.0,0.116
23.08.1990 12:00,10.0,0.117
23.08.1990 12:00,20.0,0.118
23.08.1990 12:00,30.0,0.12
23.08.1990 12:00,50.0,0.119
23.08.1990 12:00,100.0,0.119
23.08.1990 12:00,150.0,0.119
23.08.1990 12:00,200.0,0.119
23.08.1990 12:00,250.0,0.119
23.08.1990 12:00,300.0,0.118
23.08.1990 12:00,360.0,0.118
26.09.1990 12:00,0.0,0.116
26.09.1990 12:00,5.0,0.117
26.09.1990 12:00,10.0,0.117
26.09.1990 12:00,20.0,0.117
26.09.1990 12:00,30.0,0.117
26.09.1990 12:00,50.0,0.117
26.09.1990 12:00,100.0,0.116
26.09.1990 12:00,150.0,0.117
26.09.1990 12:00,200.0,0.116
26.09.1990 12:00,250.0,0.117
26.09.1990 12:00,300.0,0.117
26.09.1990 12:00,360.0,0.117
16.10.1990 12:00,0.0,0.117
16.10.1990 12:00,5.0,0.117
16.10.1990 12:00,10.0,0.118
16.10.1990 12:00,20.0,0.118
16.10.1990 12:00,30.0,0.119
16.10.1990 12:00,50.0,0.118
16.10.1990 12:00,100.0,0.118
16.10.1990 12:00,150.0,0.118
16.10.1990 12:00,200.0,0.117
16.10.1990 12:00,250.0,0.117
16.10.1990 12:00,300.0,0.117
16.10.1990 12:00,360.0,0.117
19.12.1990 12:00,0.0,0.117
19.12.1990 12:00,5.0,0.119
19.12.1990 12:00,10.0,0.118
19.12.1990 12:00,20.0,0.118
19.12.1990 12:00,30.0,0.119
19.12.1990 12:00,50.0,0.119
19.12.1990 12:00,100.0,0.118
19.12.1990 12:00,150.0,0.118
19.12.1990 12:00,200.0,0.118
19.12.1990 12:00,250.0,0.118
19.12.1990 12:00,300.0,0.117
19.12.1990 12:00,360.0,0.117
29.01.1991 12:00,0.0,0.119
29.01.1991 12:00,5.0,0.119
29.01.1991 12:00,10.0,0.119
