date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen content [t]
24.09.2012 12:00,13.0
23.10.2012 12:00,13.2
26.11.2012 12:00,14.6
14.01.2013 12:00,16.4
11.02.2013 12:00,16.1
11.03.2013 12:00,15.6
16.04.2013 12:00,12.8
13.05.2013 12:00,17.5
10.06.2013 12:00,15.9
16.07.2013 12:00,16.1
12.08.2013 12:00,14.1
16.09.2013 12:00,13.8
21.10.2013 12:00,13.7
27.11.2013 12:00,16.4
16.12.2013 12:00,16.7
20.01.2014 12:00,16.7
10.02.2014 12:00,17.0
10.03.2014 12:00,17.5
08.04.2014 12:00,17.4
12.05.2014 12:00,16.7
16.06.2014 12:00,15.6
07.07.2014 12:00,15.6
04.08.2014 12:00,15.1
25.08.2014 12:00,14.3
15.09.2014 12:00,15.0
20.10.2014 12:00,14.9
01.12.2014 12:00,16.5
19.01.2015 12:00,17.2
09.02.2015 12:00,16.9
09.03.2015 12:00,16.6
14.04.2015 12:00,18.2
12.05.2015 12:00,17.0
15.06.2015 12:00,16.9
04.08.2015 12:00,14.6
18.08.2015 12:00,15.3
28.09.2015 12:00,13.0
27.10.2015 12:00,12.1
30.11.2015 12:00,15.9
11.01.2016 12:00,14.4
08.02.2016 12:00,15.9
07.03.2016 12:00,16.6
11.04.2016 12:00,16.6
09.05.2016 12:00,16.2
13.06.2016 12:00,16.6
04.07.2016 12:00,15.1
01.08.2016 12:00,14.5
05.09.2016 12:00,14.3
26.09.2016 12:00,14.1
24.10.2016 12:00,12.4
28.11.2016 12:00,14.9
10.01.2017 12:00,16.4
07.02.2017 12:00,15.4
06.03.2017 12:00,17.0
03.04.2017 12:00,16.5
09.05.2017 12:00,16.9
05.06.2017 12:00,15.1
10.07.2017 12:00,14.9
07.08.2017 12:00,12.8
18.09.2017 12:00,12.7
16.10.2017 12:00,12.7
06.11.2017 12:00,14.3
04.12.2017 12:00,15.6
23.01.2018 12:00,15.4
13.02.2018 12:00,16.4
06.03.2018 12:00,15.4
10.04.2018 12:00,16.9
14.05.2018 12:00,16.7
11.06.2018 12:00,17.2
09.07.2018 12:00,14.6
06.08.2018 12:00,13.8
17.09.2018 12:00,14.1
15.10.2018 12:00,15.6
19.11.2018 12:00,14.0
04.12.2018 12:00,16.0
08.01.2019 12:00,15.7
04.02.2019 12:00,16.2
04.03.2019 12:00,15.7
09.04.2019 12:00,17.2
13.05.2019 12:00,15.9
10.06.2019 12:00,17.2
01.07.2019 12:00,15.9
05.08.2019 12:00,15.3
16.09.2019 12:00,13.5
15.10.2019 12:00,14.9
04.11.2019 12:00,13.6
02.12.2019 12:00,14.1
13.01.2020 12:00,15.7
10.02.2020 12:00,16.9
02.03.2020 12:00,16.2
19.05.2020 12:00,16.6
08.06.2020 12:00,17.8
13.07.2020 12:00,14.9
03.08.2020 12:00,14.1
14.09.2020 12:00,14.0
20.10.2020 12:00,13.2
09.11.2020 12:00,13.3
30.11.2020 12:00,16.7
14.12.2020 12:00,15.6
18.01.2021 12:00,15.8
15.02.2021 12:00,15.4
15.03.2021 12:00,16.6
12.04.2021 12:00,16.2
31.05.2021 12:00,17.4
16.06.2021 12:00,15.3
19.07.2021 12:00,14.3
16.08.2021 12:00,14.1
20.09.2021 12:00,14.0
12.10.2021 12:00,13.3
16.11.2021 12:00,13.8
13.12.2021 12:00,16.4
17.01.2022 12:00,15.8
31.01.2022 12:00,15.8
14.03.2022 12:00,16.1
11.04.2022 12:00,17.2
16.05.2022 12:00,17.0
13.06.2022 12:00,15.1
11.07.2022 12:00,15.9
16.08.2022 12:00,14.3
19.09.2022 12:00,13.5
17.10.2022 12:00,14.9
15.11.2022 12:00,11.9
12.12.2022 12:00,15.7
16.01.2023 12:00,14.9
13.02.2023 12:00,17.2
13.03.2023 12:00,16.4
17.04.2023 12:00,16.7
15.05.2023 12:00,17.0
12.06.2023 12:00,15.1
17.07.2023 12:00,14.4
09.08.2023 12:00,14.6
29.08.2023 12:00,13.8
09.10.2023 12:00,12.7
13.11.2023 12:00,15.6
11.12.2023 12:00,16.4
