date (yyyy-mm-dd HH:MM:SS),heat content [J/m2]
31.10.2013 12:00,720948985.0
15.04.2014 12:00,449446496.0
20.05.2014 12:00,580933279.0
04.06.2014 12:00,688001305.0
17.07.2014 12:00,900454009.0
07.08.2014 12:00,945618644.0
04.09.2014 12:00,922741007.0
25.09.2014 12:00,909598147.0
30.10.2014 12:00,819580186.0
04.12.2014 12:00,577106225.0
14.04.2015 12:00,303526612.0
06.05.2015 12:00,516330958.0
11.06.2015 12:00,804042650.0
02.07.2015 12:00,909337003.0
16.07.2015 12:00,986825058.0
11.08.2015 12:00,994012470.0
25.08.2015 12:00,937936603.0
29.09.2015 12:00,823780392.0
29.10.2015 12:00,675992208.0
03.12.2015 12:00,450352190.0
14.04.2016 12:00,329991829.0
20.05.2016 12:00,567175783.0
09.06.2016 12:00,697685516.0
14.07.2016 12:00,865482699.0
28.07.2016 12:00,912591825.0
11.08.2016 12:00,901486400.0
25.08.2016 12:00,928320485.0
08.09.2016 12:00,941632143.0
22.09.2016 12:00,879439380.0
27.10.2016 12:00,677516078.0
06.12.2016 12:00,368678944.0
06.04.2017 12:00,388512987.0
10.05.2017 12:00,513327406.0
14.06.2017 12:00,815879857.0
06.07.2017 12:00,877233442.0
26.07.2017 12:00,923103564.0
10.08.2017 12:00,963207138.0
23.08.2017 12:00,954722334.0
07.09.2017 12:00,940228121.0
21.09.2017 12:00,806012429.0
11.10.2017 12:00,788903762.0
01.11.2017 12:00,697262870.0
23.04.2018 12:00,403856251.0
07.05.2018 12:00,535576711.0
04.06.2018 12:00,748425656.0
05.07.2018 12:00,848688777.0
19.07.2018 12:00,923209319.0
02.08.2018 12:00,957778473.0
22.08.2018 12:00,972917620.0
08.10.2018 12:00,811834596.0
05.11.2018 12:00,631610779.0
06.12.2018 12:00,457752020.0
25.03.2019 12:00,245328154.0
11.04.2019 12:00,314843122.0
23.05.2019 12:00,548588158.0
05.06.2019 12:00,698141191.0
26.06.2019 12:00,833287560.0
18.07.2019 12:00,880236586.0
26.08.2019 12:00,932911527.0
04.09.2019 12:00,943555725.0
23.09.2019 12:00,862963548.0
16.10.2019 12:00,774615701.0
02.12.2019 12:00,462334387.0
09.01.2020 12:00,236598200.0
11.03.2020 12:00,219076022.0
13.05.2020 12:00,569227356.0
04.06.2020 12:00,763124033.0
24.06.2020 12:00,825545507.0
08.07.2020 12:00,916593984.0
22.07.2020 12:00,952715190.0
05.08.2020 12:00,1015654294.0
19.08.2020 12:00,1009960833.0
17.09.2020 12:00,973873195.0
14.10.2020 12:00,723652644.0
30.11.2020 12:00,475488965.0
10.03.2021 12:00,195986618.0
05.05.2021 12:00,459238278.0
02.06.2021 12:00,656916481.0
24.06.2021 12:00,832277861.0
08.07.2021 12:00,833273228.0
20.07.2021 12:00,890107312.0
04.08.2021 12:00,907808521.0
19.08.2021 12:00,953248325.0
01.09.2021 12:00,925913839.0
15.09.2021 12:00,948722644.0
27.10.2021 12:00,717496339.0
11.11.2021 12:00,584749334.0
22.03.2022 12:00,267699723.0
03.05.2022 12:00,529105572.0
09.06.2022 12:00,808311146.0
05.07.2022 12:00,955993500.0
20.07.2022 12:00,1006098434.0
09.08.2022 12:00,1029528564.0
24.08.2022 12:00,1002287999.0
06.09.2022 12:00,975786813.0
20.09.2022 12:00,899156440.0
30.11.2022 12:00,552673175.0
28.03.2023 12:00,272464080.0
02.05.2023 12:00,458592157.0
06.06.2023 12:00,775287118.0
06.07.2023 12:00,883377727.0
19.07.2023 12:00,950692819.0
09.08.2023 12:00,904158431.0
23.08.2023 12:00,1013266849.0
05.09.2023 12:00,959892281.0
19.09.2023 12:00,959687137.0
08.11.2023 12:00,627447116.0
29.11.2023 12:00,443432404.0
