date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
09.12.2009 12:00,4.7
13.01.2010 12:00,10.3
24.02.2010 12:00,11.6
17.03.2010 12:00,11.5
14.04.2010 12:00,11.4
19.05.2010 12:00,10.0
16.06.2010 12:00,9.1
14.07.2010 12:00,8.8
18.08.2010 12:00,7.9
15.09.2010 12:00,6.4
20.10.2010 12:00,5.4
17.11.2010 12:00,5.4
15.12.2010 12:00,8.4
12.01.2011 12:00,10.7
16.02.2011 12:00,11.4
16.03.2011 12:00,11.6
20.04.2011 12:00,11.2
18.05.2011 12:00,10.2
16.06.2011 12:00,9.3
13.07.2011 12:00,8.5
17.08.2011 12:00,7.6
14.09.2011 12:00,6.9
16.11.2011 12:00,5.1
14.12.2011 12:00,6.9
18.01.2012 12:00,11.0
22.02.2012 12:00,12.0
14.03.2012 12:00,12.2
12.04.2012 12:00,11.0
09.05.2012 12:00,10.2
13.06.2012 12:00,9.1
11.07.2012 12:00,8.3
15.08.2012 12:00,7.1
12.09.2012 12:00,6.2
17.10.2012 12:00,5.6
14.11.2012 12:00,5.0
12.12.2012 12:00,7.9
23.01.2013 12:00,11.1
20.02.2013 12:00,11.8
20.03.2013 12:00,11.9
17.04.2013 12:00,11.6
15.05.2013 12:00,10.6
12.06.2013 12:00,9.7
17.07.2013 12:00,8.7
21.08.2013 12:00,8.0
18.09.2013 12:00,7.3
16.10.2013 12:00,6.0
20.11.2013 12:00,6.0
11.12.2013 12:00,9.7
22.01.2014 12:00,10.5
19.02.2014 12:00,11.2
12.03.2014 12:00,11.2
16.04.2014 12:00,10.4
14.05.2014 12:00,9.8
18.06.2014 12:00,9.0
16.07.2014 12:00,8.9
20.08.2014 12:00,6.5
15.10.2014 12:00,5.2
12.11.2014 12:00,4.3
10.12.2014 12:00,4.6
14.01.2015 12:00,10.3
11.02.2015 12:00,11.7
11.03.2015 12:00,11.9
09.04.2015 12:00,11.7
20.05.2015 12:00,10.1
17.06.2015 12:00,9.1
15.07.2015 12:00,8.1
12.08.2015 12:00,7.5
09.09.2015 12:00,6.8
14.10.2015 12:00,5.7
18.11.2015 12:00,4.0
16.12.2015 12:00,4.8
21.01.2016 12:00,10.4
17.02.2016 12:00,11.3
18.03.2016 12:00,11.7
13.04.2016 12:00,11.2
11.05.2016 12:00,10.2
08.06.2016 12:00,9.2
06.07.2016 12:00,8.7
10.08.2016 12:00,8.0
07.09.2016 12:00,6.5
12.10.2016 12:00,5.6
09.11.2016 12:00,5.1
14.12.2016 12:00,6.8
20.01.2017 12:00,11.8
15.02.2017 12:00,12.0
15.03.2017 12:00,12.0
12.04.2017 12:00,11.3
17.05.2017 12:00,10.2
14.06.2017 12:00,9.7
12.07.2017 12:00,8.6
16.08.2017 12:00,7.3
18.09.2017 12:00,6.4
11.10.2017 12:00,5.6
08.11.2017 12:00,5.0
13.12.2017 12:00,9.4
23.01.2018 12:00,12.1
07.02.2018 12:00,11.6
14.03.2018 12:00,12.4
11.04.2018 12:00,11.9
17.05.2018 12:00,10.9
14.06.2018 12:00,9.9
11.07.2018 12:00,9.1
15.08.2018 12:00,7.6
10.10.2018 12:00,6.3
07.11.2018 12:00,5.5
12.12.2018 12:00,6.1
16.01.2019 12:00,10.8
13.02.2019 12:00,11.6
13.03.2019 12:00,12.0
10.04.2019 12:00,11.5
15.05.2019 12:00,10.4
26.06.2019 12:00,8.8
17.07.2019 12:00,7.9
14.08.2019 12:00,7.3
11.09.2019 12:00,6.5
09.10.2019 12:00,5.6
11.12.2019 12:00,6.1
15.01.2020 12:00,10.9
15.02.2020 12:00,11.6
08.04.2020 12:00,11.5
13.05.2020 12:00,10.3
17.06.2020 12:00,9.4
15.07.2020 12:00,8.6
12.08.2020 12:00,7.8
09.09.2020 12:00,6.7
14.10.2020 12:00,5.9
11.11.2020 12:00,5.2
09.12.2020 12:00,6.0
13.01.2021 12:00,11.2
10.02.2021 12:00,11.6
10.03.2021 12:00,11.8
14.04.2021 12:00,11.5
05.05.2021 12:00,11.0
16.06.2021 12:00,10.1
11.08.2021 12:00,8.8
08.09.2021 12:00,8.1
06.10.2021 12:00,6.7
10.11.2021 12:00,6.5
15.12.2021 12:00,10.6
12.01.2022 12:00,11.4
23.02.2022 12:00,11.9
16.03.2022 12:00,12.4
13.04.2022 12:00,11.9
11.05.2022 12:00,11.0
15.06.2022 12:00,9.9
19.07.2022 12:00,9.2
10.08.2022 12:00,8.3
14.09.2022 12:00,7.6
12.10.2022 12:00,7.1
09.11.2022 12:00,5.7
14.12.2022 12:00,5.1
18.01.2023 12:00,10.7
08.02.2023 12:00,11.8
07.03.2023 12:00,12.5
05.04.2023 12:00,12.1
10.05.2023 12:00,10.7
14.06.2023 12:00,9.9
12.07.2023 12:00,9.1
16.08.2023 12:00,8.1
13.09.2023 12:00,7.3
11.10.2023 12:00,6.9
22.11.2023 12:00,6.9
20.12.2023 12:00,11.5
