date (yyyy-mm-dd HH:MM:SS),bottom oxygen concentration [mg/L]
14.12.2011 12:00,3.8
18.01.2012 12:00,10.9
22.02.2012 12:00,12.1
14.03.2012 12:00,12.0
12.04.2012 12:00,10.7
09.05.2012 12:00,9.8
13.06.2012 12:00,8.4
11.07.2012 12:00,7.4
15.08.2012 12:00,5.5
12.09.2012 12:00,4.7
17.10.2012 12:00,3.8
14.11.2012 12:00,3.4
12.12.2012 12:00,3.8
23.01.2013 12:00,11.1
20.02.2013 12:00,11.8
20.03.2013 12:00,11.7
17.04.2013 12:00,11.4
15.05.2013 12:00,9.8
12.06.2013 12:00,8.7
17.07.2013 12:00,7.3
21.08.2013 12:00,5.5
18.09.2013 12:00,4.9
16.10.2013 12:00,3.4
20.11.2013 12:00,5.0
11.12.2013 12:00,6.8
22.01.2014 12:00,10.6
19.02.2014 12:00,11.1
12.03.2014 12:00,11.0
16.04.2014 12:00,9.8
14.05.2014 12:00,9.2
18.06.2014 12:00,7.9
16.07.2014 12:00,6.8
20.08.2014 12:00,5.2
15.10.2014 12:00,2.5
12.11.2014 12:00,1.6
10.12.2014 12:00,2.5
14.01.2015 12:00,10.4
11.02.2015 12:00,11.7
11.03.2015 12:00,11.6
09.04.2015 12:00,11.4
20.05.2015 12:00,9.5
17.06.2015 12:00,7.7
15.07.2015 12:00,5.9
12.08.2015 12:00,5.0
09.09.2015 12:00,4.1
14.10.2015 12:00,2.8
18.11.2015 12:00,0.7
16.12.2015 12:00,1.9
21.01.2016 12:00,10.6
17.02.2016 12:00,11.2
18.03.2016 12:00,11.7
13.04.2016 12:00,10.8
11.05.2016 12:00,9.9
08.06.2016 12:00,8.3
06.07.2016 12:00,7.2
10.08.2016 12:00,6.2
07.09.2016 12:00,3.6
12.10.2016 12:00,2.4
09.11.2016 12:00,1.9
14.12.2016 12:00,2.0
20.01.2017 12:00,11.9
15.02.2017 12:00,11.9
15.03.2017 12:00,11.9
12.04.2017 12:00,11.0
17.05.2017 12:00,9.8
14.06.2017 12:00,8.6
12.07.2017 12:00,7.4
16.08.2017 12:00,5.3
18.09.2017 12:00,4.3
11.10.2017 12:00,3.3
08.11.2017 12:00,3.0
13.12.2017 12:00,8.4
23.01.2018 12:00,12.0
07.02.2018 12:00,11.6
14.03.2018 12:00,12.3
11.04.2018 12:00,11.7
17.05.2018 12:00,10.4
14.06.2018 12:00,8.6
11.07.2018 12:00,7.8
15.08.2018 12:00,6.1
10.10.2018 12:00,4.4
07.11.2018 12:00,4.2
12.12.2018 12:00,3.9
16.01.2019 12:00,10.8
13.02.2019 12:00,11.6
13.03.2019 12:00,12.0
10.04.2019 12:00,11.3
15.05.2019 12:00,10.1
26.06.2019 12:00,8.0
17.07.2019 12:00,6.6
14.08.2019 12:00,6.3
11.09.2019 12:00,4.6
09.10.2019 12:00,3.3
11.12.2019 12:00,2.1
15.01.2020 12:00,10.9
15.02.2020 12:00,11.6
08.04.2020 12:00,11.3
13.05.2020 12:00,9.8
17.06.2020 12:00,8.4
15.07.2020 12:00,7.2
12.08.2020 12:00,5.9
09.09.2020 12:00,4.5
14.10.2020 12:00,3.7
11.11.2020 12:00,2.4
09.12.2020 12:00,2.5
13.01.2021 12:00,11.3
10.02.2021 12:00,11.6
10.03.2021 12:00,11.5
14.04.2021 12:00,11.4
05.05.2021 12:00,10.6
16.06.2021 12:00,9.6
11.08.2021 12:00,7.0
08.09.2021 12:00,5.9
06.10.2021 12:00,4.7
10.11.2021 12:00,4.3
15.12.2021 12:00,10.7
12.01.2022 12:00,11.5
23.02.2022 12:00,11.9
16.03.2022 12:00,12.3
13.04.2022 12:00,11.9
11.05.2022 12:00,10.5
15.06.2022 12:00,9.0
19.07.2022 12:00,7.8
10.08.2022 12:00,6.5
14.09.2022 12:00,4.8
12.10.2022 12:00,4.9
09.11.2022 12:00,2.6
14.12.2022 12:00,2.8
18.01.2023 12:00,10.7
08.02.2023 12:00,11.9
07.03.2023 12:00,12.5
05.04.2023 12:00,12.0
10.05.2023 12:00,10.5
14.06.2023 12:00,9.0
12.07.2023 12:00,8.1
16.08.2023 12:00,6.8
13.09.2023 12:00,5.7
11.10.2023 12:00,5.2
22.11.2023 12:00,5.3
20.12.2023 12:00,11.5
