date (yyyy-mm-dd HH:MM:SS),surface temperature [°C]
14.12.2011 12:00,8.14
18.01.2012 12:00,5.44
22.02.2012 12:00,2.44
14.03.2012 12:00,4.22
12.04.2012 12:00,9.04
09.05.2012 12:00,12.54
13.06.2012 12:00,16.06
11.07.2012 12:00,20.64
15.08.2012 12:00,22.22
12.09.2012 12:00,20.05
17.10.2012 12:00,14.6
14.11.2012 12:00,10.74
12.12.2012 12:00,7.32
23.01.2013 12:00,5.35
20.02.2013 12:00,4.52
20.03.2013 12:00,4.58
17.04.2013 12:00,11.32
15.05.2013 12:00,13.82
12.06.2013 12:00,15.32
17.07.2013 12:00,20.78
21.08.2013 12:00,20.3
18.09.2013 12:00,17.34
16.10.2013 12:00,14.88
20.11.2013 12:00,9.75
11.12.2013 12:00,6.92
22.01.2014 12:00,5.86
19.02.2014 12:00,5.4
12.03.2014 12:00,6.06
16.04.2014 12:00,10.38
14.05.2014 12:00,12.64
18.06.2014 12:00,18.06
16.07.2014 12:00,17.62
20.08.2014 12:00,18.04
17.09.2014 12:00,18.5
15.10.2014 12:00,17.13
12.11.2014 12:00,13.06
10.12.2014 12:00,9.59
14.01.2015 12:00,6.8
11.02.2015 12:00,4.58
11.03.2015 12:00,6.16
09.04.2015 12:00,7.28
20.05.2015 12:00,13.88
17.06.2015 12:00,17.8
15.07.2015 12:00,23.1
12.08.2015 12:00,22.78
09.09.2015 12:00,18.78
14.10.2015 12:00,14.99
18.11.2015 12:00,12.24
16.12.2015 12:00,8.51
21.01.2016 12:00,6.41
17.02.2016 12:00,6.0
18.03.2016 12:00,6.13
13.04.2016 12:00,9.49
11.05.2016 12:00,14.5
08.06.2016 12:00,15.86
06.07.2016 12:00,20.71
10.08.2016 12:00,20.1
07.09.2016 12:00,19.44
12.10.2016 12:00,15.44
09.11.2016 12:00,11.98
14.12.2016 12:00,7.73
20.01.2017 12:00,4.56
15.02.2017 12:00,4.0
15.03.2017 12:00,6.36
12.04.2017 12:00,12.96
17.05.2017 12:00,14.5
14.06.2017 12:00,20.16
12.07.2017 12:00,21.6
16.08.2017 12:00,21.35
18.09.2017 12:00,16.76
11.10.2017 12:00,15.84
08.11.2017 12:00,12.58
13.12.2017 12:00,7.05
23.01.2018 12:00,5.68
07.02.2018 12:00,5.64
14.03.2018 12:00,4.44
11.04.2018 12:00,8.49
17.05.2018 12:00,13.97
14.06.2018 12:00,17.2
11.07.2018 12:00,22.04
15.08.2018 12:00,23.49
