date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
15.09.2010 12:00,3.9
26.10.2010 12:00,4.3
30.11.2010 12:00,3.7
16.12.2010 12:00,4.3
18.01.2011 12:00,4.8
23.02.2011 12:00,5.1
30.03.2011 12:00,5.5
19.04.2011 12:00,5.9
19.05.2011 12:00,4.7
15.06.2011 12:00,4.7
22.07.2011 12:00,4.0
29.11.2011 12:00,3.8
20.12.2011 12:00,4.5
31.01.2012 12:00,4.2
28.02.2012 12:00,5.0
26.04.2012 12:00,6.7
24.05.2012 12:00,6.4
20.09.2012 12:00,5.4
23.10.2012 12:00,4.5
21.11.2012 12:00,4.5
11.12.2012 12:00,4.7
09.01.2013 12:00,5.1
19.02.2013 12:00,5.6
26.03.2013 12:00,5.5
16.04.2013 12:00,5.8
21.05.2013 12:00,5.7
18.06.2013 12:00,5.5
18.07.2013 12:00,5.5
06.08.2013 12:00,5.2
30.10.2013 12:00,4.8
26.11.2013 12:00,4.7
17.12.2013 12:00,4.8
22.01.2014 12:00,5.0
11.02.2014 12:00,5.0
11.03.2014 12:00,5.2
03.04.2014 12:00,5.2
01.05.2014 12:00,4.9
04.06.2014 12:00,4.3
02.07.2014 12:00,4.3
23.07.2014 12:00,4.3
09.09.2014 12:00,3.8
08.10.2014 12:00,3.6
25.11.2014 12:00,3.3
18.12.2014 12:00,3.6
15.01.2015 12:00,4.2
10.02.2015 12:00,3.7
24.03.2015 12:00,4.4
22.04.2015 12:00,4.5
27.05.2015 12:00,4.6
25.06.2015 12:00,4.5
22.07.2015 12:00,4.3
11.08.2015 12:00,4.2
24.09.2015 12:00,3.7
13.10.2015 12:00,3.6
10.11.2015 12:00,3.6
10.12.2015 12:00,3.6
14.01.2016 12:00,3.9
11.02.2016 12:00,4.3
06.04.2016 12:00,4.7
25.05.2016 12:00,4.4
22.06.2016 12:00,3.9
16.08.2016 12:00,3.7
07.09.2016 12:00,3.4
27.09.2016 12:00,3.3
27.10.2016 12:00,3.0
23.11.2016 12:00,3.1
21.12.2016 12:00,2.9
10.01.2017 12:00,3.4
14.02.2017 12:00,4.0
14.03.2017 12:00,4.5
03.05.2017 12:00,4.8
30.05.2017 12:00,4.4
27.06.2017 12:00,4.2
27.07.2017 12:00,4.4
24.08.2017 12:00,4.1
20.09.2017 12:00,3.8
24.10.2017 12:00,3.5
22.11.2017 12:00,3.7
19.12.2017 12:00,3.8
24.01.2018 12:00,5.2
13.02.2018 12:00,5.0
06.04.2018 12:00,5.9
27.04.2018 12:00,6.3
24.05.2018 12:00,6.2
11.06.2018 12:00,5.8
04.07.2018 12:00,5.8
14.08.2018 12:00,5.4
19.09.2018 12:00,5.0
23.10.2018 12:00,5.1
20.11.2018 12:00,4.5
18.12.2018 12:00,4.5
24.01.2019 12:00,5.6
20.02.2019 12:00,5.4
27.03.2019 12:00,5.8
24.04.2019 12:00,5.4
29.05.2019 12:00,5.3
26.06.2019 12:00,5.0
25.07.2019 12:00,4.9
28.08.2019 12:00,4.6
24.09.2019 12:00,4.4
22.10.2019 12:00,4.1
19.11.2019 12:00,4.2
18.12.2019 12:00,4.2
30.01.2020 12:00,4.7
24.02.2020 12:00,5.2
26.03.2020 12:00,4.8
21.04.2020 12:00,5.0
19.05.2020 12:00,4.7
28.05.2020 12:00,5.2
22.07.2020 12:00,4.3
25.08.2020 12:00,4.0
22.09.2020 12:00,3.9
16.10.2020 12:00,3.7
25.11.2020 12:00,3.4
15.12.2020 12:00,3.6
19.12.2020 12:00,3.9
20.01.2021 12:00,4.2
24.02.2021 12:00,3.8
23.03.2021 12:00,5.7
21.04.2021 12:00,5.5
16.06.2021 12:00,5.2
21.07.2021 12:00,4.8
25.08.2021 12:00,4.3
21.09.2021 12:00,4.2
19.10.2021 12:00,4.0
18.11.2021 12:00,3.8
14.12.2021 12:00,4.1
19.01.2022 12:00,4.5
24.02.2022 12:00,5.1
22.03.2022 12:00,5.6
21.04.2022 12:00,5.6
14.06.2022 12:00,4.8
20.07.2022 12:00,4.5
25.08.2022 12:00,4.3
21.09.2022 12:00,4.1
18.10.2022 12:00,4.2
29.11.2022 12:00,4.0
05.12.2022 12:00,5.1
20.01.2023 12:00,4.6
21.02.2023 12:00,4.3
21.03.2023 12:00,5.2
19.04.2023 12:00,5.5
31.05.2023 12:00,4.8
22.06.2023 12:00,4.8
27.07.2023 12:00,4.6
23.08.2023 12:00,4.4
20.09.2023 12:00,4.0
17.10.2023 12:00,3.6
21.11.2023 12:00,3.8
