date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
26.05.2003 12:00,9.3
23.06.2003 12:00,8.4
21.07.2003 12:00,6.9
18.08.2003 12:00,6.0
15.09.2003 12:00,5.9
13.10.2003 12:00,5.4
10.11.2003 12:00,5.5
09.12.2003 12:00,6.4
05.01.2004 12:00,7.9
02.02.2004 12:00,9.4
01.03.2004 12:00,10.1
28.03.2004 12:00,10.7
26.04.2004 12:00,10.5
24.05.2004 12:00,9.4
21.06.2004 12:00,8.6
19.07.2004 12:00,7.6
16.08.2004 12:00,6.9
13.09.2004 12:00,6.2
11.10.2004 12:00,5.6
08.11.2004 12:00,5.1
13.12.2004 12:00,6.6
03.01.2005 12:00,8.0
31.01.2005 12:00,9.0
28.02.2005 12:00,9.8
29.03.2005 12:00,10.7
25.04.2005 12:00,10.1
18.05.2005 12:00,9.5
20.06.2005 12:00,8.8
13.07.2005 12:00,8.1
16.08.2005 12:00,7.4
12.09.2005 12:00,7.0
10.10.2005 12:00,6.2
07.11.2005 12:00,5.9
05.12.2005 12:00,6.6
30.01.2006 12:00,8.7
27.02.2006 12:00,9.8
27.03.2006 12:00,10.9
24.04.2006 12:00,11.0
23.05.2006 12:00,10.2
19.06.2006 12:00,9.4
17.07.2006 12:00,8.9
21.08.2006 12:00,8.5
18.09.2006 12:00,7.0
09.10.2006 12:00,6.5
06.11.2006 12:00,4.6
05.12.2006 12:00,6.0
08.01.2007 12:00,7.4
05.02.2007 12:00,7.9
06.03.2007 12:00,8.3
02.04.2007 12:00,10.2
30.04.2007 12:00,9.3
30.05.2007 12:00,7.8
25.06.2007 12:00,6.9
16.07.2007 12:00,6.4
20.08.2007 12:00,5.6
17.09.2007 12:00,4.7
16.10.2007 12:00,4.3
12.11.2007 12:00,5.4
10.12.2007 12:00,7.0
07.01.2008 12:00,7.8
04.02.2008 12:00,8.4
03.03.2008 12:00,9.5
31.03.2008 12:00,10.4
28.04.2008 12:00,9.6
