date (yyyy-mm-dd HH:MM:SS),surface oxygen concentration [mg/L]
03.05.1995 12:00,13.0
06.06.1995 12:00,12.8
17.07.1995 12:00,10.4
18.08.1995 12:00,9.2
12.09.1995 12:00,7.3
23.10.1995 12:00,10.0
28.11.1995 12:00,9.7
18.03.1996 12:00,11.4
06.05.1996 12:00,10.7
10.06.1996 12:00,10.9
15.07.1996 12:00,9.9
19.08.1996 12:00,9.4
10.09.1996 12:00,9.2
14.10.1996 12:00,8.1
10.03.1997 12:00,12.0
02.06.1997 12:00,10.7
18.08.1997 12:00,9.7
29.09.1997 12:00,9.6
13.11.1997 12:00,10.9
23.03.1998 12:00,11.6
22.04.1998 12:00,10.1
25.05.1998 12:00,11.2
22.06.1998 12:00,8.7
20.07.1998 12:00,9.4
17.08.1998 12:00,8.4
22.09.1998 12:00,9.5
20.10.1998 12:00,9.7
19.11.1998 12:00,10.8
26.02.1999 12:00,11.8
29.03.1999 12:00,9.4
19.05.1999 12:00,11.2
14.06.1999 12:00,9.9
19.07.1999 12:00,9.4
16.08.1999 12:00,8.6
11.10.1999 12:00,9.7
09.11.1999 12:00,10.5
15.12.1999 12:00,11.5
17.01.2000 12:00,12.0
23.02.2000 12:00,11.8
21.03.2000 12:00,10.6
18.04.2000 12:00,11.7
16.05.2000 12:00,11.3
19.06.2000 12:00,8.6
17.07.2000 12:00,10.0
14.08.2000 12:00,8.6
12.09.2000 12:00,9.8
12.10.2000 12:00,9.5
10.11.2000 12:00,9.8
04.12.2000 12:00,11.1
16.01.2001 12:00,11.1
19.02.2001 12:00,11.4
16.03.2001 12:00,11.4
24.04.2001 12:00,12.3
28.05.2001 12:00,10.3
27.06.2001 12:00,10.4
26.07.2001 12:00,10.1
24.09.2001 12:00,9.5
23.10.2001 12:00,9.6
22.11.2001 12:00,10.1
19.12.2001 12:00,10.9
17.01.2002 12:00,11.2
14.02.2002 12:00,12.0
28.03.2002 12:00,12.5
18.04.2002 12:00,13.1
16.05.2002 12:00,12.3
19.06.2002 12:00,9.4
30.07.2002 12:00,9.4
21.08.2002 12:00,9.8
18.09.2002 12:00,9.6
21.10.2002 12:00,9.7
21.11.2002 12:00,10.3
20.02.2003 12:00,11.5
19.03.2003 12:00,11.9
17.04.2003 12:00,14.8
14.05.2003 12:00,13.1
13.06.2003 12:00,10.7
09.07.2003 12:00,9.4
14.08.2003 12:00,9.0
10.09.2003 12:00,9.1
22.10.2003 12:00,9.4
12.11.2003 12:00,10.2
14.01.2004 12:00,10.1
23.02.2004 12:00,11.3
17.03.2004 12:00,12.0
19.04.2004 12:00,11.6
12.05.2004 12:00,11.5
10.06.2004 12:00,10.0
07.07.2004 12:00,9.8
12.08.2004 12:00,9.0
08.09.2004 12:00,10.1
14.10.2004 12:00,9.2
10.11.2004 12:00,9.4
12.01.2005 12:00,10.8
22.02.2005 12:00,11.5
16.03.2005 12:00,11.7
14.04.2005 12:00,11.9
19.05.2005 12:00,12.4
15.06.2005 12:00,10.2
11.08.2005 12:00,9.7
14.09.2005 12:00,9.7
17.10.2005 12:00,10.4
09.11.2005 12:00,10.0
11.01.2006 12:00,11.1
23.02.2006 12:00,11.7
22.03.2006 12:00,12.5
20.04.2006 12:00,13.2
10.05.2006 12:00,12.1
15.06.2006 12:00,9.9
27.07.2006 12:00,8.8
17.08.2006 12:00,9.2
13.09.2006 12:00,9.8
11.10.2006 12:00,9.5
15.11.2006 12:00,9.8
14.12.2006 12:00,10.1
24.01.2007 12:00,10.9
15.02.2007 12:00,11.3
15.03.2007 12:00,11.8
16.04.2007 12:00,12.8
14.05.2007 12:00,10.4
14.06.2007 12:00,10.7
12.07.2007 12:00,9.9
08.08.2007 12:00,9.8
24.09.2007 12:00,10.0
16.10.2007 12:00,9.4
07.11.2007 12:00,10.1
12.12.2007 12:00,10.7
24.01.2008 12:00,11.3
20.02.2008 12:00,11.5
20.03.2008 12:00,11.8
16.04.2008 12:00,12.4
22.05.2008 12:00,10.8
12.06.2008 12:00,10.4
09.07.2008 12:00,9.1
06.08.2008 12:00,8.8
11.09.2008 12:00,9.1
16.10.2008 12:00,10.7
12.11.2008 12:00,9.8
09.12.2008 12:00,10.1
21.01.2009 12:00,11.1
19.02.2009 12:00,11.4
14.04.2009 12:00,13.2
14.05.2009 12:00,12.0
17.06.2009 12:00,9.3
23.07.2009 12:00,8.9
20.08.2009 12:00,8.5
16.09.2009 12:00,8.9
19.10.2009 12:00,9.3
11.11.2009 12:00,9.6
10.12.2009 12:00,9.9
13.01.2010 12:00,10.1
25.02.2010 12:00,10.8
17.03.2010 12:00,11.6
15.04.2010 12:00,11.9
20.05.2010 12:00,11.8
16.06.2010 12:00,10.4
15.07.2010 12:00,9.4
19.08.2010 12:00,9.0
28.10.2010 12:00,9.5
17.11.2010 12:00,9.9
16.12.2010 12:00,10.2
13.01.2011 12:00,10.6
17.02.2011 12:00,11.3
16.03.2011 12:00,12.1
27.04.2011 12:00,12.8
19.05.2011 12:00,10.7
16.06.2011 12:00,10.6
14.07.2011 12:00,10.0
18.08.2011 12:00,9.7
14.09.2011 12:00,9.5
16.11.2011 12:00,9.4
18.01.2012 12:00,10.4
16.02.2012 12:00,11.5
14.03.2012 12:00,11.8
13.04.2012 12:00,12.1
10.05.2012 12:00,11.6
14.06.2012 12:00,9.4
12.07.2012 12:00,9.1
15.08.2012 12:00,8.7
12.09.2012 12:00,8.4
18.10.2012 12:00,9.1
14.11.2012 12:00,9.8
24.01.2013 12:00,10.7
26.02.2013 12:00,11.3
21.03.2013 12:00,11.3
18.04.2013 12:00,13.6
16.05.2013 12:00,12.2
12.06.2013 12:00,11.1
18.07.2013 12:00,9.6
22.08.2013 12:00,9.5
16.10.2013 12:00,9.2
20.11.2013 12:00,9.8
12.12.2013 12:00,10.3
23.01.2014 12:00,10.6
20.02.2014 12:00,11.1
13.03.2014 12:00,11.6
17.04.2014 12:00,11.3
15.05.2014 12:00,11.1
19.06.2014 12:00,10.5
17.07.2014 12:00,9.8
21.08.2014 12:00,8.9
15.10.2014 12:00,9.8
13.11.2014 12:00,8.9
10.12.2014 12:00,9.2
15.01.2015 12:00,10.3
11.02.2015 12:00,11.1
12.03.2015 12:00,11.5
10.04.2015 12:00,11.7
21.05.2015 12:00,11.8
17.06.2015 12:00,9.6
16.07.2015 12:00,9.5
13.08.2015 12:00,9.4
09.09.2015 12:00,8.9
14.10.2015 12:00,9.3
19.11.2015 12:00,9.8
17.12.2015 12:00,10.1
14.01.2016 12:00,10.3
18.02.2016 12:00,10.9
17.03.2016 12:00,11.4
14.04.2016 12:00,12.1
12.05.2016 12:00,12.8
08.06.2016 12:00,10.9
07.07.2016 12:00,10.1
11.08.2016 12:00,9.9
07.09.2016 12:00,9.2
13.10.2016 12:00,9.2
25.11.2016 12:00,10.0
15.12.2016 12:00,9.9
27.01.2017 12:00,11.2
15.02.2017 12:00,11.4
16.03.2017 12:00,12.8
13.04.2017 12:00,13.2
17.05.2017 12:00,12.1
15.06.2017 12:00,9.8
13.07.2017 12:00,9.5
17.08.2017 12:00,9.5
26.09.2017 12:00,10.0
11.10.2017 12:00,9.6
09.11.2017 12:00,9.2
24.01.2018 12:00,11.2
07.02.2018 12:00,11.2
15.03.2018 12:00,11.9
12.04.2018 12:00,13.0
17.05.2018 12:00,11.0
13.06.2018 12:00,10.1
12.07.2018 12:00,9.4
15.08.2018 12:00,8.8
10.10.2018 12:00,9.5
08.11.2018 12:00,9.5
13.12.2018 12:00,10.3
23.01.2019 12:00,10.4
13.02.2019 12:00,11.0
20.03.2019 12:00,11.7
10.04.2019 12:00,12.4
16.05.2019 12:00,11.3
19.06.2019 12:00,10.5
18.07.2019 12:00,9.6
15.08.2019 12:00,8.9
11.09.2019 12:00,9.5
11.10.2019 12:00,8.9
17.12.2019 12:00,10.2
16.01.2020 12:00,10.4
20.02.2020 12:00,11.0
11.03.2020 12:00,11.1
14.05.2020 12:00,10.9
17.06.2020 12:00,10.0
16.07.2020 12:00,9.7
13.08.2020 12:00,9.6
09.09.2020 12:00,9.0
12.11.2020 12:00,9.8
10.12.2020 12:00,9.8
10.02.2021 12:00,10.8
18.03.2021 12:00,11.7
06.05.2021 12:00,11.5
17.06.2021 12:00,9.6
22.07.2021 12:00,9.8
12.08.2021 12:00,9.7
08.09.2021 12:00,10.6
06.10.2021 12:00,9.3
11.11.2021 12:00,10.0
16.12.2021 12:00,10.8
13.01.2022 12:00,10.7
23.02.2022 12:00,11.5
17.03.2022 12:00,12.4
13.04.2022 12:00,12.2
12.05.2022 12:00,12.0
16.06.2022 12:00,9.3
14.07.2022 12:00,9.0
11.08.2022 12:00,8.6
14.09.2022 12:00,8.5
12.10.2022 12:00,9.7
10.11.2022 12:00,9.4
15.12.2022 12:00,10.2
29.01.2023 12:00,10.9
08.02.2023 12:00,11.6
17.03.2023 12:00,11.0
05.04.2023 12:00,12.3
11.05.2023 12:00,11.1
15.06.2023 12:00,9.4
13.07.2023 12:00,9.5
17.08.2023 12:00,8.3
13.09.2023 12:00,10.2
11.10.2023 12:00,9.5
16.11.2023 12:00,9.4
14.12.2023 12:00,10.2
