date (yyyy-mm-dd HH:MM:SS),thermocline depth [m]
17.10.2007 12:00,20.6
26.05.2008 12:00,5.6
10.06.2008 12:00,8.6
24.06.2008 12:00,5.1
02.07.2008 12:00,4.0
22.07.2008 12:00,7.9
06.08.2008 12:00,8.6
19.08.2008 12:00,9.0
03.09.2008 12:00,10.8
23.09.2008 12:00,17.5
09.10.2008 12:00,1.9
22.04.2009 12:00,4.8
12.05.2009 12:00,8.2
25.05.2009 12:00,3.1
30.06.2009 12:00,3.5
07.07.2009 12:00,3.6
21.07.2009 12:00,8.6
05.08.2009 12:00,9.0
20.08.2009 12:00,8.9
01.09.2009 12:00,11.2
15.09.2009 12:00,12.9
14.10.2009 12:00,17.5
21.04.2010 12:00,1.8
18.05.2010 12:00,1.8
23.06.2010 12:00,12.2
06.07.2010 12:00,3.6
20.07.2010 12:00,7.5
04.08.2010 12:00,8.6
19.08.2010 12:00,12.1
02.09.2010 12:00,12.5
14.09.2010 12:00,11.7
07.10.2010 12:00,15.9
11.04.2011 12:00,1.8
17.05.2011 12:00,6.1
28.06.2011 12:00,3.9
13.07.2011 12:00,6.8
26.07.2011 12:00,10.6
11.08.2011 12:00,11.4
30.08.2011 12:00,10.4
13.09.2011 12:00,11.6
28.09.2011 12:00,12.1
18.10.2011 12:00,16.3
09.11.2011 12:00,20.8
02.05.2012 12:00,6.9
06.06.2012 12:00,5.8
13.06.2012 12:00,12.6
03.07.2012 12:00,8.3
19.07.2012 12:00,9.6
09.08.2012 12:00,10.9
28.08.2012 12:00,10.8
26.09.2012 12:00,17.5
15.04.2013 12:00,1.0
15.05.2013 12:00,4.0
05.06.2013 12:00,1.9
02.07.2013 12:00,8.3
18.07.2013 12:00,7.7
08.08.2013 12:00,7.8
27.08.2013 12:00,8.6
25.09.2013 12:00,11.8
15.04.2014 12:00,3.6
20.05.2014 12:00,3.0
04.06.2014 12:00,5.9
17.07.2014 12:00,9.0
07.08.2014 12:00,9.9
04.09.2014 12:00,16.6
25.09.2014 12:00,17.1
14.04.2015 12:00,1.7
06.05.2015 12:00,1.8
11.06.2015 12:00,4.0
02.07.2015 12:00,5.9
16.07.2015 12:00,7.8
11.08.2015 12:00,10.8
25.08.2015 12:00,10.5
29.09.2015 12:00,22.5
20.05.2016 12:00,5.3
09.06.2016 12:00,4.7
14.07.2016 12:00,6.8
28.07.2016 12:00,7.0
11.08.2016 12:00,8.3
25.08.2016 12:00,8.6
08.09.2016 12:00,11.3
22.09.2016 12:00,10.2
14.06.2017 12:00,4.6
06.07.2017 12:00,6.6
26.07.2017 12:00,8.6
10.08.2017 12:00,9.0
23.08.2017 12:00,9.6
07.09.2017 12:00,11.8
21.09.2017 12:00,15.3
11.10.2017 12:00,17.1
23.04.2018 12:00,3.2
07.05.2018 12:00,1.8
04.06.2018 12:00,5.5
05.07.2018 12:00,6.5
19.07.2018 12:00,6.5
02.08.2018 12:00,6.1
22.08.2018 12:00,8.3
08.10.2018 12:00,17.5
23.05.2019 12:00,6.4
05.06.2019 12:00,6.4
26.06.2019 12:00,5.1
18.07.2019 12:00,7.0
26.08.2019 12:00,11.6
04.09.2019 12:00,12.0
23.09.2019 12:00,12.5
16.10.2019 12:00,17.5
13.05.2020 12:00,6.4
04.06.2020 12:00,9.0
24.06.2020 12:00,7.8
08.07.2020 12:00,7.4
22.07.2020 12:00,9.0
05.08.2020 12:00,11.0
19.08.2020 12:00,10.0
17.09.2020 12:00,12.0
02.06.2021 12:00,3.6
24.06.2021 12:00,5.4
08.07.2021 12:00,7.0
20.07.2021 12:00,12.3
04.08.2021 12:00,10.2
19.08.2021 12:00,8.9
01.09.2021 12:00,11.4
15.09.2021 12:00,12.0
03.05.2022 12:00,1.3
09.06.2022 12:00,8.6
05.07.2022 12:00,8.6
20.07.2022 12:00,10.0
09.08.2022 12:00,11.0
24.08.2022 12:00,13.3
06.09.2022 12:00,11.5
20.09.2022 12:00,12.9
02.05.2023 12:00,5.2
06.06.2023 12:00,6.4
06.07.2023 12:00,8.6
19.07.2023 12:00,7.9
09.08.2023 12:00,11.8
23.08.2023 12:00,4.4
05.09.2023 12:00,11.9
19.09.2023 12:00,10.6
08.11.2023 12:00,22.9
