date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
09.07.1997 12:00,9.6
06.08.1997 12:00,9.5
10.09.1997 12:00,9.4
07.10.1997 12:00,9.3
12.11.1997 12:00,9.3
10.12.1997 12:00,9.3
22.01.1998 12:00,9.7
24.02.1998 12:00,9.8
25.03.1998 12:00,10.0
21.04.1998 12:00,10.5
19.05.1998 12:00,9.8
16.06.1998 12:00,9.6
14.07.1998 12:00,9.7
11.08.1998 12:00,9.3
22.09.1998 12:00,9.3
13.10.1998 12:00,9.6
10.11.1998 12:00,9.5
14.12.1998 12:00,9.7
19.01.1999 12:00,10.3
03.03.1999 12:00,10.9
23.03.1999 12:00,10.9
20.04.1999 12:00,11.0
21.05.1999 12:00,11.0
15.06.1999 12:00,10.9
22.07.1999 12:00,10.9
17.08.1999 12:00,10.7
14.09.1999 12:00,10.6
12.10.1999 12:00,10.5
09.11.1999 12:00,10.5
14.12.1999 12:00,10.6
18.01.2000 12:00,10.6
22.02.2000 12:00,10.9
23.03.2000 12:00,10.9
18.04.2000 12:00,10.9
16.05.2000 12:00,11.0
20.06.2000 12:00,11.3
18.07.2000 12:00,10.9
15.08.2000 12:00,10.8
12.09.2000 12:00,10.7
10.10.2000 12:00,10.6
07.11.2000 12:00,10.5
05.12.2000 12:00,10.4
23.01.2001 12:00,10.5
27.02.2001 12:00,10.4
20.03.2001 12:00,10.6
24.04.2001 12:00,10.5
31.05.2001 12:00,10.5
26.06.2001 12:00,10.7
24.07.2001 12:00,10.4
23.08.2001 12:00,10.3
18.09.2001 12:00,10.3
18.10.2001 12:00,10.2
20.11.2001 12:00,10.0
18.12.2001 12:00,10.2
15.01.2002 12:00,10.2
12.02.2002 12:00,10.6
19.03.2002 12:00,10.7
16.04.2002 12:00,10.8
15.05.2002 12:00,10.6
20.06.2002 12:00,10.6
25.07.2002 12:00,10.5
22.08.2002 12:00,10.4
19.09.2002 12:00,10.4
15.10.2002 12:00,10.1
19.11.2002 12:00,10.1
17.12.2002 12:00,10.1
21.01.2003 12:00,10.2
19.02.2003 12:00,10.6
18.03.2003 12:00,10.7
15.04.2003 12:00,10.7
16.05.2003 12:00,10.8
11.06.2003 12:00,10.7
08.07.2003 12:00,10.7
12.08.2003 12:00,10.7
09.09.2003 12:00,10.7
14.10.2003 12:00,10.3
11.11.2003 12:00,10.2
13.01.2004 12:00,9.6
17.02.2004 12:00,10.5
16.03.2004 12:00,10.6
14.04.2004 12:00,10.6
11.05.2004 12:00,10.8
08.06.2004 12:00,10.6
06.07.2004 12:00,10.6
10.08.2004 12:00,10.6
07.09.2004 12:00,10.4
12.10.2004 12:00,10.4
09.11.2004 12:00,10.3
11.01.2005 12:00,9.9
18.02.2005 12:00,10.7
15.03.2005 12:00,10.8
12.04.2005 12:00,10.7
20.05.2005 12:00,10.7
14.06.2005 12:00,10.6
12.07.2005 12:00,10.5
09.08.2005 12:00,10.9
13.09.2005 12:00,10.6
11.10.2005 12:00,10.6
08.11.2005 12:00,10.5
06.12.2005 12:00,10.5
10.01.2006 12:00,10.8
21.02.2006 12:00,11.0
21.03.2006 12:00,11.2
11.04.2006 12:00,11.2
09.05.2006 12:00,11.2
12.06.2006 12:00,11.1
11.07.2006 12:00,11.1
15.08.2006 12:00,10.9
12.09.2006 12:00,10.8
10.10.2006 12:00,10.7
14.11.2006 12:00,10.7
12.12.2006 12:00,10.5
16.01.2007 12:00,10.4
13.02.2007 12:00,10.7
13.03.2007 12:00,10.6
11.04.2007 12:00,10.7
08.05.2007 12:00,10.6
12.06.2007 12:00,10.8
10.07.2007 12:00,10.7
07.08.2007 12:00,10.4
11.09.2007 12:00,10.4
09.10.2007 12:00,10.3
06.11.2007 12:00,10.2
11.12.2007 12:00,10.3
25.01.2008 12:00,10.6
19.02.2008 12:00,10.8
18.03.2008 12:00,10.9
15.04.2008 12:00,10.9
20.05.2008 12:00,10.8
10.06.2008 12:00,10.8
08.07.2008 12:00,10.9
05.08.2008 12:00,10.7
09.09.2008 12:00,10.6
14.10.2008 12:00,10.5
11.11.2008 12:00,10.2
11.12.2008 12:00,10.1
20.01.2009 12:00,10.7
17.02.2009 12:00,10.7
17.03.2009 12:00,10.8
07.04.2009 12:00,10.8
12.05.2009 12:00,10.7
16.06.2009 12:00,10.7
21.07.2009 12:00,10.5
18.08.2009 12:00,10.4
15.09.2009 12:00,10.5
13.10.2009 12:00,10.6
10.11.2009 12:00,10.2
08.12.2009 12:00,10.0
12.01.2010 12:00,10.1
23.02.2010 12:00,10.4
16.03.2010 12:00,10.4
13.04.2010 12:00,10.4
18.05.2010 12:00,10.4
15.06.2010 12:00,10.3
13.07.2010 12:00,10.9
17.08.2010 12:00,10.5
14.09.2010 12:00,10.6
19.10.2010 12:00,10.4
16.11.2010 12:00,10.3
14.12.2010 12:00,10.3
11.01.2011 12:00,10.4
15.02.2011 12:00,10.6
15.03.2011 12:00,10.7
19.04.2011 12:00,11.2
17.05.2011 12:00,11.1
15.06.2011 12:00,11.1
12.07.2011 12:00,11.1
16.08.2011 12:00,10.9
13.09.2011 12:00,10.8
15.11.2011 12:00,10.5
13.12.2011 12:00,10.4
17.01.2012 12:00,10.4
21.02.2012 12:00,10.7
13.03.2012 12:00,10.7
11.04.2012 12:00,10.6
08.05.2012 12:00,10.5
12.06.2012 12:00,10.4
10.07.2012 12:00,10.4
14.08.2012 12:00,10.2
11.09.2012 12:00,10.1
16.10.2012 12:00,10.6
13.11.2012 12:00,10.5
11.12.2012 12:00,10.5
22.01.2013 12:00,10.5
19.02.2013 12:00,10.8
19.03.2013 12:00,10.8
16.04.2013 12:00,10.9
14.05.2013 12:00,10.8
11.06.2013 12:00,10.8
16.07.2013 12:00,10.8
20.08.2013 12:00,10.7
17.09.2013 12:00,10.6
15.10.2013 12:00,10.5
19.11.2013 12:00,10.4
10.12.2013 12:00,10.5
21.01.2014 12:00,10.6
18.02.2014 12:00,10.6
11.03.2014 12:00,10.6
15.04.2014 12:00,10.5
12.05.2014 12:00,10.6
17.06.2014 12:00,10.6
15.07.2014 12:00,11.1
19.08.2014 12:00,9.9
14.10.2014 12:00,10.1
11.11.2014 12:00,9.9
24.11.2014 12:00,9.9
09.12.2014 12:00,9.9
13.01.2015 12:00,10.0
10.02.2015 12:00,10.6
10.03.2015 12:00,10.7
08.04.2015 12:00,10.8
19.05.2015 12:00,10.7
16.06.2015 12:00,10.3
14.07.2015 12:00,10.6
11.08.2015 12:00,10.3
08.09.2015 12:00,10.3
13.10.2015 12:00,10.2
17.11.2015 12:00,10.1
15.12.2015 12:00,10.1
12.01.2016 12:00,10.0
16.02.2016 12:00,10.3
15.03.2016 12:00,10.5
12.04.2016 12:00,10.5
10.05.2016 12:00,10.5
07.06.2016 12:00,10.3
05.07.2016 12:00,10.4
09.08.2016 12:00,10.3
06.09.2016 12:00,10.1
11.10.2016 12:00,10.1
08.11.2016 12:00,10.0
13.12.2016 12:00,10.0
26.01.2017 12:00,10.4
14.02.2017 12:00,10.7
14.03.2017 12:00,10.9
11.04.2017 12:00,10.8
16.05.2017 12:00,10.7
13.06.2017 12:00,9.9
11.07.2017 12:00,10.3
15.08.2017 12:00,10.2
12.09.2017 12:00,10.2
10.10.2017 12:00,10.1
06.11.2017 12:00,10.0
12.12.2017 12:00,9.9
15.01.2018 12:00,10.3
06.02.2018 12:00,10.5
13.03.2018 12:00,10.8
10.04.2018 12:00,10.9
15.05.2018 12:00,10.9
12.06.2018 12:00,10.7
10.07.2018 12:00,10.7
14.08.2018 12:00,10.2
09.10.2018 12:00,10.3
06.11.2018 12:00,10.3
11.12.2018 12:00,10.3
15.01.2019 12:00,10.3
12.02.2019 12:00,10.3
12.03.2019 12:00,10.5
09.04.2019 12:00,10.7
14.05.2019 12:00,10.6
18.06.2019 12:00,10.3
16.07.2019 12:00,10.2
13.08.2019 12:00,10.2
08.10.2019 12:00,10.2
10.12.2019 12:00,10.1
14.01.2020 12:00,10.1
13.02.2020 12:00,10.4
10.03.2020 12:00,10.2
07.04.2020 12:00,10.4
12.05.2020 12:00,10.3
15.06.2020 12:00,10.1
14.07.2020 12:00,10.2
11.08.2020 12:00,10.0
08.09.2020 12:00,10.1
12.10.2020 12:00,9.9
10.11.2020 12:00,9.9
08.12.2020 12:00,9.8
11.01.2021 12:00,9.9
08.02.2021 12:00,10.1
08.03.2021 12:00,10.4
12.04.2021 12:00,10.5
03.05.2021 12:00,10.6
14.06.2021 12:00,10.6
12.07.2021 12:00,10.7
09.08.2021 12:00,10.7
06.09.2021 12:00,10.6
04.10.2021 12:00,10.5
06.11.2021 12:00,10.4
08.11.2021 12:00,10.4
13.12.2021 12:00,10.3
10.01.2022 12:00,10.2
14.02.2022 12:00,10.2
14.03.2022 12:00,10.1
11.04.2022 12:00,10.7
09.05.2022 12:00,10.8
13.06.2022 12:00,10.6
11.07.2022 12:00,10.3
08.08.2022 12:00,10.5
13.09.2022 12:00,10.6
10.10.2022 12:00,10.1
07.11.2022 12:00,10.3
13.12.2022 12:00,10.1
16.01.2023 12:00,10.0
06.02.2023 12:00,10.7
06.03.2023 12:00,10.8
03.04.2023 12:00,10.6
08.05.2023 12:00,10.1
12.06.2023 12:00,10.1
10.07.2023 12:00,10.0
14.08.2023 12:00,10.1
11.09.2023 12:00,10.2
09.10.2023 12:00,10.0
13.11.2023 12:00,9.9
11.12.2023 12:00,10.1
