date (yyyy-mm-dd HH:MM:SS),bottom oxygen concentration [mg/L]
10.02.2021 12:00,10.8
18.03.2021 12:00,11.3
06.05.2021 12:00,11.4
17.06.2021 12:00,10.8
22.07.2021 12:00,10.4
12.08.2021 12:00,9.8
08.09.2021 12:00,9.7
06.10.2021 12:00,9.4
11.11.2021 12:00,9.4
16.12.2021 12:00,9.6
13.01.2022 12:00,10.8
23.02.2022 12:00,11.5
17.03.2022 12:00,11.7
13.04.2022 12:00,12.0
12.05.2022 12:00,11.4
16.06.2022 12:00,10.6
14.07.2022 12:00,10.0
11.08.2022 12:00,9.6
14.09.2022 12:00,8.8
12.10.2022 12:00,9.2
15.12.2022 12:00,8.9
29.01.2023 12:00,9.2
08.02.2023 12:00,11.8
17.03.2023 12:00,11.1
05.04.2023 12:00,12.2
11.05.2023 12:00,11.2
15.06.2023 12:00,10.6
13.07.2023 12:00,10.9
17.08.2023 12:00,9.6
13.09.2023 12:00,9.4
11.10.2023 12:00,8.9
16.11.2023 12:00,9.1
14.12.2023 12:00,9.3
