date (yyyy-mm-dd HH:MM:SS),hypolimnetic oxygen concentration [mg/L]
11.01.2006 12:00,11.1
23.02.2006 12:00,11.8
22.03.2006 12:00,12.3
20.04.2006 12:00,12.3
10.05.2006 12:00,12.4
15.06.2006 12:00,11.8
27.07.2006 12:00,10.9
17.08.2006 12:00,10.5
13.09.2006 12:00,10.0
11.10.2006 12:00,8.9
15.11.2006 12:00,9.2
14.12.2006 12:00,9.6
24.01.2007 12:00,10.8
15.02.2007 12:00,11.3
15.03.2007 12:00,11.4
16.04.2007 12:00,11.3
14.05.2007 12:00,10.8
14.06.2007 12:00,10.5
12.07.2007 12:00,9.9
08.08.2007 12:00,9.4
24.09.2007 12:00,8.4
16.10.2007 12:00,8.2
07.11.2007 12:00,10.0
12.12.2007 12:00,10.7
24.01.2008 12:00,11.3
20.02.2008 12:00,11.5
20.03.2008 12:00,11.7
16.04.2008 12:00,11.9
22.05.2008 12:00,11.3
12.06.2008 12:00,10.9
09.07.2008 12:00,10.4
06.08.2008 12:00,9.9
11.09.2008 12:00,9.1
16.10.2008 12:00,9.0
12.11.2008 12:00,8.9
09.12.2008 12:00,10.1
21.01.2009 12:00,11.1
19.02.2009 12:00,11.3
14.04.2009 12:00,11.6
14.05.2009 12:00,11.2
17.06.2009 12:00,10.9
23.07.2009 12:00,10.1
20.08.2009 12:00,9.6
16.09.2009 12:00,9.1
19.10.2009 12:00,8.6
11.11.2009 12:00,9.0
10.12.2009 12:00,9.6
13.01.2010 12:00,10.0
25.02.2010 12:00,10.8
17.03.2010 12:00,11.3
15.04.2010 12:00,11.4
20.05.2010 12:00,11.1
16.06.2010 12:00,10.7
15.07.2010 12:00,10.2
19.08.2010 12:00,9.5
28.10.2010 12:00,9.2
17.11.2010 12:00,9.5
16.12.2010 12:00,10.2
13.01.2011 12:00,10.5
17.02.2011 12:00,11.0
16.03.2011 12:00,11.3
27.04.2011 12:00,11.8
19.05.2011 12:00,11.5
16.06.2011 12:00,11.1
14.07.2011 12:00,10.5
18.08.2011 12:00,9.7
14.09.2011 12:00,9.0
16.11.2011 12:00,7.8
18.01.2012 12:00,10.3
16.02.2012 12:00,11.5
14.03.2012 12:00,11.8
13.04.2012 12:00,11.7
10.05.2012 12:00,11.1
14.06.2012 12:00,10.5
12.07.2012 12:00,9.7
15.08.2012 12:00,9.0
12.09.2012 12:00,8.3
18.10.2012 12:00,8.4
14.11.2012 12:00,9.2
24.01.2013 12:00,10.6
26.02.2013 12:00,11.3
21.03.2013 12:00,11.4
18.04.2013 12:00,11.7
16.05.2013 12:00,11.5
12.06.2013 12:00,11.1
18.07.2013 12:00,10.4
22.08.2013 12:00,9.5
16.10.2013 12:00,8.8
20.11.2013 12:00,9.5
12.12.2013 12:00,10.1
23.01.2014 12:00,10.6
20.02.2014 12:00,10.9
13.03.2014 12:00,11.2
17.04.2014 12:00,11.0
15.05.2014 12:00,10.8
19.06.2014 12:00,10.3
17.07.2014 12:00,10.8
21.08.2014 12:00,8.6
15.10.2014 12:00,7.9
13.11.2014 12:00,7.6
10.12.2014 12:00,8.7
15.01.2015 12:00,10.3
11.02.2015 12:00,11.1
12.03.2015 12:00,11.4
10.04.2015 12:00,11.6
21.05.2015 12:00,11.3
17.06.2015 12:00,10.6
16.07.2015 12:00,10.3
13.08.2015 12:00,9.6
09.09.2015 12:00,8.7
14.10.2015 12:00,8.6
19.11.2015 12:00,8.4
17.12.2015 12:00,10.1
14.01.2016 12:00,10.0
18.02.2016 12:00,11.0
17.03.2016 12:00,11.4
14.04.2016 12:00,11.5
12.05.2016 12:00,11.2
08.06.2016 12:00,10.6
07.07.2016 12:00,10.1
11.08.2016 12:00,9.4
07.09.2016 12:00,8.8
13.10.2016 12:00,8.3
25.11.2016 12:00,9.5
15.12.2016 12:00,10.0
27.01.2017 12:00,11.2
15.02.2017 12:00,11.4
16.03.2017 12:00,11.7
13.04.2017 12:00,11.7
17.05.2017 12:00,11.2
15.06.2017 12:00,10.6
13.07.2017 12:00,9.7
17.08.2017 12:00,8.9
26.09.2017 12:00,8.4
11.10.2017 12:00,8.0
09.11.2017 12:00,8.3
24.01.2018 12:00,11.3
07.02.2018 12:00,11.2
15.03.2018 12:00,11.8
12.04.2018 12:00,12.1
17.05.2018 12:00,11.7
13.06.2018 12:00,11.1
12.07.2018 12:00,10.3
15.08.2018 12:00,9.5
10.10.2018 12:00,8.8
08.11.2018 12:00,9.1
13.12.2018 12:00,10.1
23.01.2019 12:00,10.6
13.02.2019 12:00,10.9
20.03.2019 12:00,11.7
10.04.2019 12:00,11.9
16.05.2019 12:00,11.4
19.06.2019 12:00,10.6
18.07.2019 12:00,10.0
15.08.2019 12:00,9.5
11.09.2019 12:00,9.0
11.10.2019 12:00,8.7
17.12.2019 12:00,10.2
16.01.2020 12:00,10.5
20.02.2020 12:00,11.1
11.03.2020 12:00,11.2
14.05.2020 12:00,11.1
17.06.2020 12:00,10.5
16.07.2020 12:00,9.7
13.08.2020 12:00,9.0
09.09.2020 12:00,8.2
12.11.2020 12:00,8.5
10.12.2020 12:00,9.8
10.02.2021 12:00,10.9
18.03.2021 12:00,11.6
06.05.2021 12:00,11.6
17.06.2021 12:00,11.0
22.07.2021 12:00,10.2
12.08.2021 12:00,9.9
08.09.2021 12:00,9.7
06.10.2021 12:00,9.4
11.11.2021 12:00,9.8
16.12.2021 12:00,10.7
13.01.2022 12:00,10.7
23.02.2022 12:00,11.5
17.03.2022 12:00,12.0
13.04.2022 12:00,12.2
12.05.2022 12:00,11.7
16.06.2022 12:00,10.9
14.07.2022 12:00,10.4
11.08.2022 12:00,9.9
14.09.2022 12:00,9.8
12.10.2022 12:00,9.5
15.12.2022 12:00,9.9
29.01.2023 12:00,10.9
08.02.2023 12:00,11.6
17.03.2023 12:00,11.1
05.04.2023 12:00,12.2
11.05.2023 12:00,11.4
15.06.2023 12:00,10.8
13.07.2023 12:00,10.9
17.08.2023 12:00,9.3
13.09.2023 12:00,9.3
11.10.2023 12:00,8.9
16.11.2023 12:00,9.3
14.12.2023 12:00,10.1
